"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Claysburg","https://www.facebook.com/greeneracresfarm","40.303651","-78.488254","Green""er"" Acres Farm","PA","747 Buttermilk Hollow Rd","eggs herbs fresh-fruits fresh-vegetables poultry fowl red-meat non-poultry-meat wild-harvested forest-products","","farm","","16625"
"Honesdale","Hardlerfarms@facebook","41.697583","-75.259646","Hardler Farms","PA","11 Hardler Farm Rd","baked-goods canned preserved dairy products eggs fresh-vegetables honey prepared-foods red-meat non-poultry-meat soap body-care","","farm","","18431"
"Needmore","","39.843541","-78.127732","Hartman's Oz Farm","PA","962 Martin Road","eggs fresh-vegetables mushrooms red-meat non-poultry-meat","","farm","","17238"
"Pottstown","https://www.facebook.com/pages/Hill-Creek-Farm/145650775611864?ref=bookmarks","40.1896470","-75.6073240","Hill Creek Farm","PA","75 Creamery Road","cut-flowers herbs fresh-fruits fresh-vegetables mushrooms wild-harvested forest-products","","farm","http://www.hillcreekfarmpa.com","19465"
"Sugarloaf","","40.986051","-76.084909","Hilliards Fruit Farm","PA","217 Rock Glen Rd.","fresh-fruits fresh-vegetables juices ciders","","farm","","18249"
"Edinboro","Hulings Blueberries","41.932811","-80.130026","Hulings Blueberries and Farm Market","PA","5095 old state rd","baked-goods bedding plants canned preserved cut-flowers dairy products dry beans eggs herbs fresh-fruits fresh-vegetables honey maple-products soap body-care","","farm","hulingsblueberries.com","16412"
"Hamburg","https://facebook.com/humminghillsfarm.com","40.498031","-75.887804","Humming Hills Farm, LLC","PA","50 Lake Rd","eggs herbs","","farm","https://humminghillsfarm.com","19526"
"Ligonier","https://www.facebook.com/jamboreefarm","40.275947","-79.203738","Jamboree Farm","PA","270 Wilpen Rd","canned preserved eggs herbs fresh-fruits fresh-vegetables juices ciders poultry fowl red-meat non-poultry-meat wild-harvested forest-products","https://twitter.com/JamboreeFarm","farm","http://jamboreefarm.blogspot.com/","15658"
"Apollo borough","https://www.facebook.com/pages/Kistaco-Farm/151290458223231?fref=ts ","40.603351","-79.503008","Kistaco Farm Market","PA","3403 N. Balsiger Road","baked-goods bedding plants canned preserved coffee tea dairy products eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products pet-food prepared-foods soap body-care","","farm","http://kistacofarm.com/ ","15613"
"Coal Center","","40.1059950","-79.9804745","Lowden Farm LLC","PA","136 California Drive","red-meat non-poultry-meat","","farm","","15423"
"Solebury","https://www.facebook.com/manoffmarketgardens","40.395989","-75.006565","Manoff Market Gardens","PA","3157 Comfort Road","baked-goods canned preserved cut-flowers eggs herbs fresh-fruits fresh-vegetables honey maple-products","","farm","www.manoffmarketgardens.com","18963"
"Portersville","","40.9541520","-80.1884470","Many Springs Farm","PA","171 Many Springs Farm Road","baked-goods crafts woodworking eggs honey soap body-care","","farm","","16051"
"Kane","Maple Glen Farm","41.643853","-78.837090","Maple Glen Farm","PA","543 Jo Jo Rd","bedding plants canned preserved cut-flowers nursery-stock","","farm","","16735"
"Zelienople","Mazur's Greenhouse and Farm","40.786906","-80.157104","Mazur's Greenhouse and Farm","PA","329 BenVenue Rd","baked-goods bedding plants canned preserved herbs fresh-fruits fresh-vegetables juices ciders nursery-stock","","farm","","16123"
"Zelienople ","https://www.facebook.com/Mazurs-Greenhouse-and-Farm-225721554196893/","40.787197","-80.156903","Mazur’s Greenhouse and Farm ","PA","329 BenVenue Rd","baked-goods bedding plants canned preserved herbs fresh-fruits fresh-vegetables honey","","farm","","16123"
"New Castle","https://www.facebook.com/pages/McConnells-Christmas-Tree-Farm/136507896405104?ref=br_tf","40.956053","-80.407753","McConnell's Christmas Tree Farm","PA","836 Cleland Mill Road","nursery-stock","","farm","www.mcconnellsnursery.com","16102"
"Robesonia","https://www.facebook.com/pages/Meadow-Mountain-Farm/158613630836462?v=wall","40.333923","-76.157888","Meadow Mountain Farm","PA","691 Furnace St.","poultry fowl","","farm","www.meadowmountainfarm.com","19551"
"Whitehall","https://www.facebook.com/Mondjackapiaries","40.6495300","-75.4788140","Mondjack Apiaries","PA","2236 N. 1st Ave.","honey","","farm","www.Mondjackapiaries.com","18052"
"Forest City","https://www.facebook.com/MountPleasantHerbary","41.694289","-75.394530","Mount Pleasant Herbary","PA","31 Riverdale Road","soap body-care","","farm","www.mountpleasantherbary.com","18421"
"Paradise","","40.00623","-76.122298","Myer Hill Chicken","PA","429 Strasburg Road","poultry fowl","","farm","https://www.myerhillchicken.com/","17562"
"Tarentum","","40.587205","-79.803454","Normans Orchard","PA","2318 Butler Logan Road Frazer Township","fresh-fruits","","farm","www.normansorchard.com","15084"
"Stoneboro","https://www.facebook.com/Shelly.OldTimeFarm/","41.289557","-80.046348","Old Time Farm","PA","1919 Harrisville Rd","baked-goods eggs herbs maple-products poultry fowl red-meat non-poultry-meat wild-harvested forest-products","","farm","www.OldTime.Farm","16153"
"Sunbury","www.facebook.com/pages/Owens-Farm/168876806466611","40.909558","-76.704561","Owens Farm","PA","2611 Mile Post Rd.","honey poultry fowl red-meat non-poultry-meat","","farm","www.owensfarm.com","17801"
"Harrisonville","https://www.facebook.com/pages/Path-of-Light-Farm/","40.037076","-78.094771","Path of Light Farm","PA","225 Laidig Road","bedding plants canned preserved cut-flowers dry beans eggs herbs fresh-fruits fresh-vegetables honey","","farm","","17228"
"Hulmeville borough","http://facebook.com/thephoenixfarm","40.143277","-74.906944","Phoenix Farms","PA","150 Trenton Ave","canned preserved eggs fresh-vegetables poultry fowl","","farm","www.phoenixfarms.us","19047"
"Dry Run","https://www.facebook.com/reddhottcattleco/","40.155559","-77.749344","Redd Hott Cattle Co.","PA","17800 Dry Run Road South","eggs red-meat non-poultry-meat","","farm","","17220"
"New Salem ","https://www.facebook.com/redrangefarm","39.916362","-79.836409","Redrange Farm","PA","604 Footedale Rd","eggs herbs fresh-vegetables maple-products poultry fowl red-meat non-poultry-meat wild-harvested forest-products","","farm","https://www.redrangefarm.com/","15468"
"Tidioute","","41.6849289","-79.3950380","Riverview Farms","PA","47 Jefferson St.","","","farm","http://www.riverviewfarmspa.com","16351"
"Catawissa","https://www.facebook.com/pages/Rohrbachs-Farm-Market-Bakery-and-Gift-Shop/63601237131?ref=hl&ref_type=bookmark","40.9299950","-76.4593630","Rohrbach's Farm Market","PA","240 Southern Drive","baked-goods canned preserved dairy products eggs fresh-fruits fresh-vegetables honey juices ciders maple-products prepared-foods","","farm","rohrbachsfarm.net","17820"
"Troy","https://www.facebook.com/Running-Bear-Farm-245849665535840/","41.769243","-76.670417","Running Bear Farm Stand","PA","848 Wallace Rd","cut-flowers eggs fresh-vegetables poultry fowl prepared-foods","","farm","","16947"
"Bethlehem","www.facebook.com/schollorchardsPA","40.656316","-75.378204","Scholl Orchards","PA","3057 Center Street","canned preserved cut-flowers fresh-fruits fresh-vegetables honey juices ciders","","farm","http://schollorchards.com/","18017"
"Mifflintown","https://www.facebook.com/frmrfrd/","40.590023","-77.350194","Serenity Hills Farms","PA","429 Happy Hollow Road","red-meat non-poultry-meat","","farm","","17059"
"McMurray","https://www.facebook.com/SimmonsFarm","40.2682","-80.083087","Simmons Farm","PA","170 Simmons Road","","","farm","","15317"
"halifax","","40.496228","-76.806737","small valley milling","PA","917 small valley road","fresh-vegetables grains flour","","farm","small valley milling.com","17032"
"Wexford","","40.613911","-80.092730","Soergel Orchards","PA","2573 Brandt School Road","baked-goods bedding plants canned preserved coffee tea crafts woodworking eggs herbs fresh-fruits fresh-vegetables honey juices ciders maple-products nursery-stock nuts prepared-foods wine spirits beer hard-cider","","farm","www.soergels.com","15237"
"New Hope","www.facebook.com/soleburyorchards","40.3846846","-75.0258912","Solebury Orchards","PA","3325 Creamery Road","canned preserved cut-flowers eggs fresh-fruits fresh-vegetables honey juices ciders","twitter.com/SoleburyOrch","farm","soleburyorchards.com","18938"
"Wampum","","40.885714","-80.290508","Stramba Farm Alpacas & More","PA","2331 Chewton Wurtemburg Rd","","","farm","","16157"
"Saylorsburg","https://www.facebook.com/strykerfarm","40.8608203","-75.3287854","Stryker Farm","PA","3045 Mountain Road","canned preserved dairy products eggs honey maple-products poultry fowl red-meat non-poultry-meat soap body-care","https://twitter.com/strykerfarm","farm","www.strykerfarm.com","18353"
"Biglerville","https://www.facebook.com/pages/Swartzs-Pumpkin-Patch-in-Arendtsville-PA/278268028879283","39.926690","-77.302631","Swartz's Pumpkin Patch","PA","232 North High Street in Arendtsville","fresh-fruits fresh-vegetables","","farm","www.swartzspumpkinpatch.com","17307"
"Waynesboro","","39.739070","-77.595770","TLM Hillside Farm","PA","14066 Wayne Hwy","eggs fresh-vegetables","https://twitter.com/TLMHillsideFarm","farm","http://www.tlmhillsidefarm.com/","17268"
"Muncy","","41.212668","-76.775489","Tom Styer Farm  & Market","PA","215 Shady Lane","bedding plants canned preserved eggs fresh-fruits fresh-vegetables honey maple-products","","farm","","17756"
"Monongahela ","https://www.facebook.com/TripleBFarmsFreshLocalFoodandFun/?ref=hl","40.2276750","-79.9465890","Triple B Farms","PA","823 Berry Lane","baked-goods canned preserved crafts woodworking dairy products eggs fresh-fruits fresh-vegetables honey juices ciders maple-products prepared-foods soap body-care","https://twitter.com/TripleBFarmsFUN","farm","http://www.triplebfarms.com/","15063"
"Tyler Hill","https://www.facebook.com/TwinBrookFarms ","41.698768","-75.168551","Twin Brook Farms","PA","678 Cochecton Tpke","","","farm","http://www.twinbrookfarmsandlivestock.com","18469"
"Tamaqua","Valley road farm tamaqua","40.755474","-76.013023","Valley Road Farm","PA","880 Valley Rd ","cut-flowers fresh-fruits fresh-vegetables honey","","farm","Http://valleyroadfarm.com","18252"
"Avella","https://www.facebook.com/WeatherburyFarm/","40.253648","-80.469051","Weatherbury Farm","PA","1061 Sugar Run Road","grains flour","","farm","http://weatherburyfarm.com/","15312"
"Douglassville","http://www.facebook.com/pages/Wholesome-Dairy-Farms/77319243038","40.332461","-75.739851","Wholesome Dairy Farms","PA","181 Camp Road","dairy products eggs red-meat non-poultry-meat","https://twitter.com/WholesomeDairy","farm","http://www.wholesomedairyfarms.com/","19518"
"Brockway","","41.232380","-78.902435","Windy Hill Farm","PA","10445 Route 28 North","crafts woodworking eggs herbs fresh-fruits fresh-vegetables maple-products nuts soap body-care","","farm","www.windyhillfarmnaturals.com","15824"
"Duncannon","https://www.facebook.com/pages/Yeehaw-Farm/179809875371755","40.3557289","-76.9892570","Yeehaw Farm Store and Local Foods Co Op","PA","1600 State Road","baked-goods canned preserved crafts woodworking cut-flowers dairy products dry beans eggs fish seafood herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.yeehawfarms.com","17020"
"Biglerville","www.facebook.com/YellowHillFarmBerries","39.939328","-77.264554","Yellow Hill Farm","PA","670 Yellow Hill Road","cut-flowers","","farm","www.yellowhillfarm.com","17307"
"Waynesboro","https://www.facebook.com/yesterdaysfavorites","39.783349","-77.537243","Yesterdays Favorites Farm","PA","9327 Gap Rd","bedding plants dairy products eggs herbs fresh-fruits","","farm","www.yesterdaysfavoritesfarm.com","17268"
"Gettysburg","www.facebook.com/AdamsCountyFarmersMarket","39.830597","-77.234147","Adams County Farmers Market","PA","103 Carlisle Street","organic baked goods cheese flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods soap wine coffee fruits pet food","@ACFarmFresh","market","","17325"
"Gettysburg","www.facebook.com/AdamsCountyFarmersMarket","39.830597","-77.234147","Adams County Farmers' Market Association","PA","103 Carlisle Street","baked goods cheese flowers eggs herbs vegetables honey jams maple poultry prepared-foods wine coffee fruits mushrooms","https://twitter.com/ACFarmFresh","market","http://www.acfarmersmarkets.org","17325"
"Enola","https://www.facebook.com/FarmersAtAdamsRicciParkEast/","40.273997","-76.937407","Adams-Ricci Farmers Market","PA","100 East Penn Drive","baked goods cheese flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap wine coffee beans fruits pet food","@adamsriccifm","market","","17025"
"Ambler","https://www.facebook.com/FarmToCity","40.153501","-75.225298","Ambler Farmers' Market","PA","29 West Butler Pike","organic baked goods cheese crafts flowers eggs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits mushrooms pet food","","market","http://www.farmtocitymarkets.com","19002"
"Bethlehem","facebook.com/BethlehemFarmersMarketPA","40.6098058","-75.3784029","Bethlehem Farmers' Market","PA","Intersection of New and Morton Streets","baked goods flowers eggs herbs vegetables honey jams meat nuts poultry prepared-foods soap fruits mushrooms","twitter.com/BethFarmMkt","market","http://www.bethlehemfarmersmarket.com","18015"
"Birdsboro","https://m.facebook.com/events/main-bird-park-226-n-water-st-birdsboro-pa-19508/birdsboro-farmers-market/752878688717725/","40.262329","-75.810113","Birdsboro Farmers Market","PA","226 N Water St","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap coffee fruits juices pet food","","market","https://birdsboropa.org/community-events/","19508"
"Pittsburgh","https://www.facebook.com/bloomfieldmarket/","40.459005","-79.944435","Bloomfield Saturday Market","PA","5050 Liberty Ave","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap wine coffee fruits juices mushrooms wild","","market","http://www.bloomfieldpgh.org","15224"
"Bryn Mawr","https://www.facebook.com/TBMFM","40.021168","-75.317067","Bryn Mawr Farmers' Market","PA","775 Lancaster Avenue","organic baked goods cheese flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits grains mushrooms pet food wild","","market","http://www.farmtocitymarkets.com","19010"
"Philadelphia","https://www.facebook.com/AmblerFarmersMarket","40.067760","-75.196931","Chestnut Hill Farmers' Market","PA","7673 Germantown Avenue","organic baked goods cheese flowers eggs seafood vegetables honey jams meat plants poultry prepared-foods soap trees wine coffee fruits mushrooms pet food","","market","http://www.farmtocitymarkets.com","19118"
"Pittsburgh ","","40.400201","-79.988803","City of Pittsburgh Carrick Farmers Market","PA","1529 Brownsville Road","baked goods vegetables honey prepared-foods fruits","","market","","15210"
"Scranton","Co-Operative Farmers Market","41.422523","-75.662496","Co-Operative Farmers Market","PA","900 Barring Avenue","baked goods cheese flowers eggs herbs vegetables honey jams maple nuts plants poultry prepared-foods soap wine beans fruits","","market","http://www.coopfarmersmarket.com","18508"
"Philadelphia","https://www.facebook.com/DSPFarmersMarket","39.927056","-75.151276","Dickinson Square Farmers' Market","PA","1600 East Moyamensing Avenue","baked goods crafts flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap trees wine fruits mushrooms pet food","","market","http://www.farmtocitymarkets.com","19148"
"Dillsburg","https://www.facebook.com/DillsburgFarmersMarket/","40.110975","-77.037849","Dillsburg Farmers' Market","PA","1 N. 2nd Street ","organic","","market","http://dillsburgfarmersma.wixsite.com/dbgfarmersmarket","17019"
"Downingtown","https://www.facebook.com/DowningtownFarmersMarket/","40.007243","-75.705606","Downingtown Farmers Market","PA","1 Park Lane","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry soap wine coffee fruits grains juices mushrooms pet food","","market","http://growingrootspartners.com","19335"
"Easton ","https://www.facebook.com/EastonFarmersMarket","40.689778","-75.206274","Easton Farmers' Market","PA","128 Larry Holmes Drive ","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food tofu wild","https://twitter.com/buyfresh","market","https://eastonfarmersmarket.com","18042"
"Emmaus","https://www.facebook.com/EmmausFarmersMarket/","40.5366","-75.4903","Emmaus Farmers' Market","PA","235 Main St","organic baked goods cheese flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods wine coffee fruits mushrooms pet food wild","https://www.twitter.com/EmmausFarmMkt/","market","http://www.emmausmarket.com","18049"
"Carlisle","https://www.facebook.com/FarmersontheSquare/","40.201689","-77.189254","Farmers on the Square","PA","2A N Hanover St","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap trees wine coffee beans fruits juices mushrooms","","market","http://www.farmersonthesquare.com","17013"
"Pittsburgh","Forest Hills PA Farmers Market","40.425019","-79.861110","Forest Hills Farmers Market","PA","1840 Ardmore Blvd","baked goods flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods fruits","","market","http://www.foresthillsfarmersmarket.com","15221"
"Phoenixville, Pottstown, Coatesville, Parkesburg, West Chester, Kennett Square and Oxford","@fresh2youmarket","39.9731925","-75.748454","Fresh2You Mobile Market","PA","","eggs herbs vegetables honey beans fruits grains","@fresh2youmarket","market","http://chestercountyfoodbank.org/programs/fresh2you/",""
"Philadelphia","https://www.facebook.com/FarmToCity","40.037308","-75.221221","Gorgas Park Farmers' Market","PA","6300 Ridge Avenue","baked goods flowers eggs vegetables honey jams plants poultry trees fruits","","market","http://www.farmtocitymarkets.com","19128"
"Brownsville","Greater Washington County Food Bank","40.041867","-79.977907","Greater Washington County Food Bank Farmers' Market","PA","909 National Pike West","baked goods crafts flowers eggs herbs vegetables honey plants prepared-foods soap coffee fruits","","market","http://www.gwcfb.org","15417"
"Hanover","www.Facebook.com/hanovermarket","39.803273","-76.982610","Hanover Market House","PA","210 East Chestnut Street","baked goods cheese crafts eggs herbs vegetables honey jams meat poultry prepared-foods soap wine coffee fruits","","market","http://www.hanover-market.com","17331"
"Huntingdon","https://www.facebook.com/HuntFarmMarket","40.485653","-78.017230","Huntingdon Farmers' Market","PA","842 Penn Street","organic baked goods cheese flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap wine fruits mushrooms wild","","market","https://www.huntingdonfarmersmarket.org/","16652"
"Indiana","https://www.facebook.com/indianafarmmarket/","40.621852","-79.155021","Indiana County Farmers Market ","PA","8th & Church St.","baked goods flowers eggs herbs vegetables honey jams maple meat poultry soap fruits grains","","market","https://indianafarmmarket.blogspot.com/","15701"
"Philadelphia","https://www.facebook.com/Jefferson-Farmers-Market-129580207073874","39.949940","-75.156213","Jefferson Farmers' Market","PA","925 Chestnut Street","baked goods flowers vegetables honey plants prepared-foods trees fruits","","market","http://www.farmtocitymarkets.com","19107"
"Kennett Square","facebook.com/ksqfarmersmarket","39.842787","-75.705331","KSQ Farmers Market","PA","401 Birch St","organic baked goods cheese eggs vegetables honey jams maple meat poultry prepared-foods soap wine coffee grains mushrooms","","market","http://ksqfarmersmarket.com","19348"
"Lansdale","https://www.facebook.com/LansdaleFarmersMarket/","40.234201","-75.277496","Lansdale Farmers' Market","PA","400 Penn Street","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap trees coffee fruits grains juices mushrooms pet food wild","Twitter: @LansdaleFM","market","https://www.lansdalefarmersmarket.org/","19446"
"Pittsburgh","www.facebook.com/lvillefarmmarket","40.467011","-79.961092","Lawrenceville Farmers Market","PA","250 40th Street","baked goods cheese flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods soap wine coffee fruits juices mushrooms wild","","market","http://www.lunited.org/programs/community-planning-development/lawrenceville-farmers-market/","15201"
"Ligonier","@LigonierCountryMarket","40.2501886","-79.2507333","Ligonier Country Market","PA","110 Andi Lane","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices mushrooms pet food wild","@LigonierMarket","market","http://www.ligoniercountrymarket.com","15658"
"Erie","https://www.facebook.com/SSJNN/","42.1155929","-80.0850810","Little Italy Farmers Market","PA","331 West 18th Street","baked goods crafts flowers vegetables honey soap fruits","https://twitter.com/SSJNN","market","http://www.ssjnn.org","16502"
"Washington","https://www.facebook.com/washingtonfarmers","40.169","-80.245","Main Street Farmers Market","PA","South Main at Wheeling","baked goods cheese flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods wine coffee fruits grains juices","","market","","15301"
"Honesdale","https://www.facebook.com/pg/thecooperageproject/events/?ref=page_internal","41.575082","-75.257714","Main Street Farmers Market","PA","1030 Main Street","organic baked goods eggs herbs vegetables maple meat poultry prepared-foods fruits","","market","https://thecooperageproject.org/markets/farmersmarket/","18431"
"Media","https://www.facebook.com/mediafarmersmarket","39.917838","-75.385551","Media Farmers' Market","PA","Edgemont Street","organic baked goods cheese flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap wine fruits mushrooms pet food","","market","http://www.farmtocitymarkets.com","19063"
"Philadelphia","https://www.facebook.com/Mt-Airy-Farmers-Market-115303871848990","40.046156","-75.196253","Mt Airy Farmers' Market","PA","601 Carpenter Lane","baked goods flowers vegetables honey jams fruits","","market","http://www.farmtocitymarkets.com","19119"
"Murrysville","https://www.facebook.com/Murrysville-Farmers-Market-452857878198702/","40.430121","-79.696788","Murrysville Farmers' Market","PA","3235 Sardis Road","organic baked goods flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine fruits grains","","market","https://murrysvilleparecreation.com/190/Farmers-Market","15668"
"Chambersburg","https://www.facebook.com/pages/North-Square-Farmers-Market/114897878526668","39.938459","-77.662435","North Square Farmers Market","PA","100 Spring St","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine fruits mushrooms wild","","market","http://www.northsquarefarmersmarket.com","17201"
"Northampton ","Northampton Pa Farmers Market","40.684278","-75.489035","Northampton Pa Farmers Market","PA","1401 Laubach Avenue Municipal Park","baked goods crafts flowers herbs vegetables honey jams plants poultry prepared-foods wine fruits","","market","","18067"
"Spring Run","https://www.facebook.com/patchandpasture/","40.151488","-77.766771","Patch & Pasture, LLC","PA","17004 Path Valley Rd","baked goods cheese crafts eggs herbs vegetables honey jams meat plants prepared-foods fruits mushrooms","","market","","17262"
"Philadelphia ","https://www.facebook.com/pretzelparkfarmersmarket","40.025446","-75.220985","Pretzel Park Farmers Market","PA","4300 Silverwood Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods soap wine coffee fruits grains mushrooms pet food","","market","http://www.friendsofpretzelpark.org","19127"
"Philadelphia","https://www.facebook.com/RittenhouseFarmersMarket","39.950039","-75.170836","Rittenhouse Saturday Farmers' Market","PA","1800 Walnut Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees wine coffee fruits grains mushrooms pet food wild","","market","http://www.farmtocitymarkets.com","19103"
"Philadelphia","https://www.facebook.com/RittenhouseFarmersMarket","39.950045","-75.170843","Rittenhouse Tuesday Market","PA","1800 Walnut Street","organic baked goods flowers eggs vegetables honey jams poultry prepared-foods wine fruits","","market","http://www.farmtocitymarkets.com","19103"
"Pittsburgh ","https://www.facebook.com/Ross-Twp-Farmers-Market-414344225264700/","40.533713","-80.036108","Ross Township Farmers Market","PA","920 Perry Hwy","baked goods cheese crafts eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits juices pet food","","market","","15229"
"Slippery Rock","https://www.facebook.com/SRCFM/","41.062533","-80.050842","Slippery Rock Farmers Market ","PA","Gateway Park, 100 Midway Street","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap wine coffee fruits juices mushrooms pet food wild","","market","","16057"
