	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
315	37	999	Statewide	33	Lawn and garden tractor and home lawn and garden equipment manufacturing	37	333112	5.0	2.888888888888889
316	37	999	Statewide	33	Light truck and utility vehicle manufacturing	37	336112	4.0	2.0
320	37	999	Statewide	33	Measuring and dispensing pump manufacturing	37	333913	6.0	3.0
332	37	999	Statewide	33	Mining machinery and equipment manufacturing	37	333131	6.0	3.0
335	37	999	Statewide	33	Motor vehicle brake system manufacturing	37	336340	18.25	8.11111111111111
345	37	999	Statewide	33	Nonferrous forging	37	332112	2.0	1.0
347	37	999	Statewide	33	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	37	331491	16.0	7.777777777777778
366	37	999	Statewide	33	Other major household appliance manufacturing	37	335228	5.0	2.2
377	37	999	Statewide	33	Powder metallurgy part manufacturing	37	332117	4.0	2.0
383	37	999	Statewide	33	Primary battery manufacturing	37	335912	11.0	4.333333333333333
388	37	999	Statewide	33	Railroad rolling stock manufacturing	37	336510	6.0	3.2222222222222223
395	37	999	Statewide	33	Scale and balance manufacturing	37	333997	1.0	1.0
397	37	999	Statewide	33	Secondary smelting and alloying of aluminum	37	331314	2.0	1.0
400	37	999	Statewide	33	Semiconductor machinery manufacturing	37	333242	3.0	1.2
413	37	999	Statewide	33	Steel foundries (except investment)	37	331513	4.25	1.6
419	37	999	Statewide	33	Telephone apparatus manufacturing	37	334210	7.333333333333333	2.0
586	37	999	Statewide	48	Coastal and great lakes freight transportation	37	483113	11.5	5.4
588	37	999	Statewide	48	Commuter rail systems	37	485112	1.0	1.0
590	37	999	Statewide	48	Deep sea passenger transportation	37	483112	2.0	2.0
600	37	999	Statewide	48	Mixed mode transit systems	37	485111	2.0	2.0
619	37	999	Statewide	48	Scheduled freight air transportation	37	481112	16.5	6.333333333333333
641	37	999	Statewide	51	Drive-in motion picture theaters	37	512132	1.0	1.0
642	37	999	Statewide	51	Greeting card publishers	37	511191	1.0	1.0
646	37	999	Statewide	51	Motion picture and video distribution	37	512120	8.0	2.8
652	37	999	Statewide	51	Other motion picture and video industries	37	512199	6.0	2.4
689	37	999	Statewide	52	Monetary authorities - central bank	37	521110	2.0	1.0
693	37	999	Statewide	52	Other depository credit intermediation	37	522190	1.0	1.0
892	37	999	Statewide	71	Casinos (except casino hotels)	37	713210	7.0	2.0
915	37	999	Statewide	72	Casino hotels	37	721120	2.0	1.8888888888888888
