"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Lawrence","https://www.facebook.com/lawrencefarmersmarket","38.963018","-95.235986","Lawrence Farmers' Market - Tuesday Market","KS","1140 Massachusetts Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap wine coffee beans fruits grains juices mushrooms wild","https://twitter.com/lawrencefresh?lang=en","market","https://www.lawrencefarmersmarket.org/","66044"
"Lenexa","www.facebook.com/groups/lenexafarmmkt/","38.965267","-94.803914","Lenexa Farmers Market","KS","17201 W. 87th St. Pkwy","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains mushrooms","","market","","66219"
"Chanute","Main Street Chanute Farmers Market","37.6817937","-95.4504829","Main Street Farmers Market","KS","Main Street and Highland Ave","baked goods crafts eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits","","market","http://www.chanutemainstreet.com","66720"
"Mission","https://www.facebook.com/missionksmarket/","39.0219446","-94.6512054","Mission Farm and Flower Market","KS","5635 Johnson Drive","baked goods crafts flowers vegetables honey jams meat soap fruits","https://twitter.com/missionksmarket","market","http://missionks.org/market","66202"
"Topeka","","39.049968","-95.696240","Monday Farmers Market at your library","KS","1515 SW 10th Avenue","baked goods flowers eggs herbs vegetables honey nuts plants fruits","","market","http://www.tscpl.org","66604"
"Shawnee","","39.017779","-94.805322","Moonlight Market","KS","11110 Johnson Drive","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple plants prepared-foods soap fruits juices mushrooms","","market","","66203"
"Overbrook","Overbrook Farmers Market","38.777419","-95.556782","Overbrook Farmers Market","KS","Maple & Market St","organic baked goods eggs vegetables honey coffee fruits","","market","https://www.fromthelandofkansas.com/market/overbrook-farmers-market","66524"
"Paola ","facebook.com/paolafarmersmarket","38.572307","-94.878291","Paola Farmers Market","KS","Park Square","baked goods flowers eggs herbs vegetables honey meat plants poultry soap fruits wild","","market","http://paolafarmersmarket.org","66071"
"Perry","@perrylecomptonfarmersmarket","39.081430","-95.392324","Perry Lecompton Farmers Market","KS","2115 Ferguson Rd.","baked goods flowers eggs herbs vegetables honey jams meat plants poultry soap fruits pet food","","market","http://www.perrylecomptonfarmersmarket.com","66073"
"Shawnee","www.facebook.com/cityofshawnee","39.017779","-94.805322","Shawnee Farmers Market","KS","11110 Johnson Drive","baked goods crafts flowers vegetables honey jams plants soap fruits","","market","http://www.cityofshawnee.org","66203"
