"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Marcy","https://www.facebook.com/pages/Candellas-Farm-Marcy-You-Pick-Strawberries/110272999063769","43.1382071","-75.2756664","Candellas Farm","NY","9256 River Road","bedding plants fresh-fruits fresh-vegetables honey maple-products","","farm","www.candellasfarm.com","13403"
"Deposit","http://www.facebook.com/catskillcattle.com","42.066716","-75.407016","Catskill Cattle Co. - Catskill Fresh Farmstand","NY","96 Laurel Bank Ave","baked-goods bedding plants canned preserved eggs herbs fresh-fruits fresh-vegetables honey maple-products pet-food poultry fowl","","farm","http://www.catskillfresh.com","13754"
"Amenia","","41.8325419","-73.5112340","Cedar Hill Farm","NY","176 Leedsville Rd","red-meat non-poultry-meat","","farm","","12501"
"Erieville","www.facebook.com/cedarswamphomestead","42.882918","-75.796473","Cedar Swamp Homestead","NY","3013 Hardscrabble Rd","eggs fresh-fruits fresh-vegetables","","farm","cedarswamphomestead.com","13061"
"Sherburne","http://www.facebook.com/cooksmaple","42.648135","-75.546679","Cook's Maple Products","NY","247 County Road 20","maple-products","http://www.twitter.com/cooksmaple","farm","http://www.cooksmaple.com","13460"
"Jefferson","https://www.facebook.com/cowbella","42.4952520","-74.5707210","Cowbella Creamery at Danforth Jersey Farm","NY","Danforth Jersey Farm, 157 Danforth Road","dairy products","","farm","www.cowbella.com","12093"
"collins","https://www.facebook.com/CreeksideMarketCollins/?ref=aymt_homepage_panel","42.4986310","-78.9284790","Creekside Market","NY","13971 route 62","bedding plants canned preserved cut-flowers herbs fresh-fruits fresh-vegetables honey maple-products","","farm","http://www.creeksideproduce.com/","14034"
"Cazenovia","https://www.facebook.com/pages/Critz-Farms","42.876558","-75.871351","Critz Farms","NY","3232 Rippleton Road","canned preserved cut-flowers dairy products fresh-fruits honey juices ciders maple-products prepared-foods wine spirits beer hard-cider","https://www.twitter.com/critzfarms","farm","www.critzfarms.com","13035"
"Ballston Spa","https://www.facebook.com/DakotaRidgeFarm","43.002172","-73.832763","Dakota Ridge Farm","NY","189 East High Street","crafts woodworking","https://twitter.com/DakotaRidgeFarm","farm","www.dakotaridgefarm.com","12020"
"St. Johnsville","","43.004559","-74.725050","Damin Farm","NY","8083 State Hwy 5","canned preserved dairy products eggs herbs fresh-fruits fresh-vegetables honey maple-products nuts poultry fowl red-meat non-poultry-meat","","farm","","13452"
"Hubbardsville ","https://www.facebook.com/dartstreefarm","42.829149","-75.483456","Dart's Tree Farm ","NY","7745 Hill Road ","nursery-stock","","farm","","13355"
"Millerton","https://www.facebook.com/dashingstarfarm","41.9143410","-73.5177530","Dashing Star Farm","NY","157 Indian Lake Road","eggs poultry fowl red-meat non-poultry-meat","","farm","dashingstarfarm.com","12546"
"Erieville","https://www.facebook.com/dizzylizziesfarm?ref=hl","42.839187","-75.744191","Dizzy Lizzie's Farm","NY","3823 Sanderson Road","bedding plants cut-flowers dry beans eggs herbs fresh-fruits fresh-vegetables maple-products","","farm","www.dizzylizziesfarm@gmail.com","13061"
"New Paltz","https://www.facebook.com/dresselfarms/","41.7146100","-74.1111720","Dressel Farms","NY","271 State Route 208","fresh-fruits fresh-vegetables honey juices ciders maple-products","","farm","http://www.dresselfarms.com/","12561"
"East Meadow","https://www.facebook.com/EastMeadowFarmStand/","40.700695","-73.567670","East Meadow Farm - CCE of Nassau County","NY","832 Merrick Ave","baked-goods canned preserved cut-flowers eggs fresh-fruits fresh-vegetables honey maple-products","","farm","http://ccenassau.org/","11554"
"Cornwall","https://www.facebook.com/edgwickfarm","41.414519","-74.054181","Edgwick Farm","NY","348 Angola Road","dairy products eggs","","farm","","12518"
"East Hampton","www.facebook.com/FoodPantryFarm","40.970660","-72.207546","Food Pantry Farm, Inc. @ the EECO Farm Stand","NY"," 55 Long Lane (EECO Farm Stand)","baked-goods canned preserved cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey juices ciders mushrooms prepared-foods","","farm","www.foodpantryfarm.org","11937"
"Gardiner","https://www.facebook.com/fullmoonfarmny","41.6953480","-74.1502860","Full Moon Farm","NY","54 Steves Lane","poultry fowl","","farm","http://www.fullmoonfarmny.com/","12525"
"Walworth","https://www.facebook.com/YouPickFruit","43.165420","-77.338466","G and S Orchards","NY","825 Atlantic Avenue","cut-flowers herbs fresh-fruits fresh-vegetables honey","https://www.twitter.com/GandSOrchards","farm","http://www.gandsorchards.com","14568"
"Memphis","","43.073066","-76.352603","Gillie Brook Farm","NY","6147 Gillie Brook Road","fresh-vegetables","","farm","www.gilliefarms.com","13112"
"Cortland","","42.554060","-76.137209","Halls Hill Blueberry Farm","NY","2110 Tower Road","","","farm","www.hallshillblueberryfarm.com","13045"
"Martville","https://www.facebook.com/HappyHoovesOrganicFarm/","43.251306","-76.611156","Happy Hooves Organic Farm","NY","13054 Ira Station rd","baked-goods canned preserved eggs honey pet-food poultry fowl red-meat non-poultry-meat soap body-care","","farm","http://betterbeef4u.com/","13111"
"Waddington","","44.803357","-75.238035","Harmony Farm Apiary","NY","273 Randall Road","honey","","farm","http://www.harmonyfarm.net","13658"
"Ghent","Hawthorne Valley Farm Store","42.2706611","-73.5947470","Hawthorne Valley Farm Store","NY","327 County Route 21C","baked-goods bedding plants canned preserved coffee tea dairy products dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms nuts pet-food poultry fowl prepared-foods red-meat non-poultry-meat soap body-care tofu non-animal protein","","farm","http://hawthornevalleyfarm.org/where-to-buy/farm-store/","12075"
"Lowville","herrdale acres","43.7639003","-75.5214759","Herrdale Acres Grassfed Beef","NY","7161 West Rd","","","farm","www.herrdaleacres.com","13367"
"Remsen","https://www.facebook.com/pages/Heywoods-Blueberries/269549785195?sk=timeline","43.3457168","-75.2208138","Heywoodss Blueberries","NY","9947 Evans Road","","","farm","heywoodsblueberries.com","13438"
"Fort Edward","https://www.facebook.com/hiddennestfarm","43.281767","-73.519735","Hidden Nest Farm","NY","","eggs poultry fowl red-meat non-poultry-meat","","farm","https://www.hiddennestfarm.com","12828"
"Yorktown Heights","https://www.facebook.com/hilltophanoverfarm/","41.252254","-73.774207","Hilltop Hanover Farm & Environmental Center","NY","1271 Hanover Street","baked-goods coffee tea cut-flowers dry beans eggs fresh-vegetables grains flour honey maple-products","https://twitter.com/friendsofhhfarm","farm","www.hilltophanoverfarm.org","10598"
"Chittenango","Honey Hill Orchard & Apiary","43.064624","-75.913081","Honey Hill Orchard & Apiaries","NY","1250 Kinderhook Rd ","fresh-fruits honey","","farm","","13037"
"LeRoy","","43.034078","-77.960827","J&W Farm","NY","7971 Vallance Rd.","cut-flowers fresh-fruits fresh-vegetables","","farm","","14482"
"Kingston","https://www.facebook.com/KingstonYMCAFarmProject","41.9276140","-74.0012350","Kingston YMCA Farm Project","NY","507 Broadway","cut-flowers herbs fresh-fruits fresh-vegetables","","farm","kingstonymcafarmproject.org","12401"
"Kent","https://www.facebook.com/Lee.Farms.Organic.Beef?ref=hl","43.3466830","-78.1576730","Lee Farms","NY","1417 Sawyer Rd","eggs fresh-vegetables red-meat non-poultry-meat","","farm","","14477"
"Gasport","https://www.facebook.com/pages/Librock-Beef/356668141060191","43.1564310","-78.5778000","Librock Beef","NY","5288 Gasport Rd","","","farm","www.librockbeef.com","14067"
"Skaneateles","https://www.facebook.com/lockwoodlavenderfarm","42.853001","-76.393362","Lockwood Lavender Farm","NY","1682 West Lake Road","herbs honey","","farm","","13152"
"West Winfield","","42.914275","-75.165333","Loiacono Farm","NY","573 Meeting House Road","fresh-fruits fresh-vegetables","","farm","","13491"
"Wayland","Loon Lake Organics","42.513065","-77.569955","Loon Lake Organics","NY","10569 County Route 92","fresh-fruits fresh-vegetables","","farm","","14572"
"Warwick","https://www.facebook.com/lowlandfarm","41.260494","-74.460853","Lowland Farm","NY","68 Prices Switch Road","poultry fowl","","farm","www.lowlandfarm.com/","10990"
"Ghent","Made in Ghent","42.330964","-73.643255","Made in Ghent","NY","Little Ghent Farm, 282 Snyder Road","poultry fowl prepared-foods red-meat non-poultry-meat","https://www.twitter.com/madeinghent","farm","www.madeinghent.com","12075"
"Newport","https://www.facebook.com/MAWSFarm","43.180348","-75.010097","MAWS Farm","NY","7342 Main Street, State Route 28","baked-goods bedding plants canned preserved crafts woodworking cut-flowers eggs herbs fresh-fruits fresh-vegetables honey poultry fowl red-meat non-poultry-meat","","farm","www.MAWSFarm.com","13416"
"Carthage","","43.954667","-75.740696","Mill Creek Farm","NY","19830 Eddy Road","","","farm","","13619"
"Syracuse","https://www.facebook.com/pages/Navarino-Orchard/94081824018","42.986208","-76.236325","Navarino Orchard","NY","3655 Cherry Valley Tpk. (rt.20)","","","farm","navarinoorchard.com","13215"
"Conesus Lake ","oldesilofarm1@gmail.com","42.754630","-77.672284","Olde Silo Farm","NY","5486 South Livonia Road","cut-flowers herbs fresh-fruits fresh-vegetables honey","","farm","","14435"
"Oswego","ontaroorchards","43.4098990","-76.5775130","Ontario Orchards","NY","7735 State Route 104","baked-goods bedding plants canned preserved coffee tea crafts woodworking cut-flowers dairy products dry beans eggs fish seafood herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms nursery-stock nuts pet-food poultry fowl red-meat non-poultry-meat wine spirits beer hard-cider","","farm","ontarioorchards.com","13126"
"Baldwinsville","https://www.facebook.com/reevesfarmsllc","43.165342","-76.415148","Reeves Farms","NY","1220 W. Genesee Road","","","farm","www.reevesfarms.com","13027"
"Keene Valley","","44.199360","-73.786625","Rivermede Farm Market","NY","1925 Rt. 73","baked-goods bedding plants canned preserved coffee tea crafts woodworking cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey juices ciders maple-products mushrooms nuts poultry fowl prepared-foods red-meat non-poultry-meat soap body-care","","farm","rivermedefarm.com","12943"
"Jamesville","Rocking Horse Farm","42.952424","-76.068845","Rocking Horse Farm","NY","3736 Apulia Road","honey maple-products","","farm","www.rockinghorsefarmcny.com","13078"
"Warnerville ","","42.643584","-74.511437","Rocks and Roots Farm LLC","NY","151 Hadsell rd","dairy products fresh-vegetables honey mushrooms wild-harvested forest-products","","farm","","12187"
"Hollowville","https://www.facebook.com/pages/Scarecrow-Farm","42.215512","-73.660002","Scarecrow Farm","NY","29 Old Barrington Road","baked-goods canned preserved crafts woodworking eggs herbs fresh-vegetables honey","","farm","www.scarecrowfarmny.com","12530"
"Brooktondale","https://www.facebook.com/ShelterbeltFarm","42.380125","-76.352390","Shelterbelt Farm","NY","200 Creamery Road","honey poultry fowl red-meat non-poultry-meat","","farm","http://www.shelterbeltfarm.com","14817"
"Poughkeepsie","www.facebook.com/sproutcreekfarm","41.6598912","-73.8148002","Sprout Creek Farm","NY","34 Lauer Road","baked-goods canned preserved dairy products eggs honey maple-products poultry fowl red-meat non-poultry-meat","www.twitter.com/sproutcreekfarm","farm","www.sproutcreekfarm.org","12603"
"Woodhull","facebook.com/SteamyFarms","42.038941","-77.408089","Steamy Farms","NY","County Route 100","eggs honey poultry fowl red-meat non-poultry-meat","","farm","","14898"
"Scottsville","https://www.facebook.com/stokoefarm","42.992039","-77.773829","Stokoe Farms","NY","656 South Road","baked-goods canned preserved coffee tea crafts woodworking honey juices ciders maple-products prepared-foods soap body-care","","farm","stokoefarms.com","14546"
"Schuyler Falls","https://www.facebook.com/pages/Stonebeck-Farm/203077556515064","44.5976053","-73.6887698","Stonebeck Farm","NY","143 Strackville Road","","","farm","http://stonebeckfarm.blogspot.com/","12985"
"Erin","stoneyridgeorchard","42.1597360","-76.6685290","Stoneyridge Orchard & Winery LLC","NY","160 Bixby rd","baked-goods canned preserved crafts woodworking fresh-fruits fresh-vegetables honey juices ciders wine spirits beer hard-cider","","farm","www.stoneyridgeorchard.com","14838"
"Medina","https://www.facebook.com/pages/Teasel-Meadow-Farms/246518425811","43.1652420","-78.3978140","Teasel Meadow Farms","NY","11205 west Shelby Rd","red-meat non-poultry-meat","","farm","www.teaselmeadowfarms.com","14103"
"Newark","www.facebook.com/theappleshed","43.1292743","-77.0979550","The Apple Shed","NY","3391 Fairville Maple Ridge Rd.","baked-goods canned preserved coffee tea dairy products fresh-fruits fresh-vegetables honey juices ciders maple-products prepared-foods","www.twitter.com/theappleshed.com","farm","www.theappleshed.com","14513"
"Hamden","https://www.facebook.com/Lucky.Dog.Farm.And.Store?ref=bookmarks","42.191338","-74.994065","The Lucky Dog Farm Store and Cafe","NY","35796 State Highway 10","baked-goods canned preserved coffee tea crafts woodworking dairy products dry beans eggs fish seafood herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms nuts pet-food poultry fowl prepared-foods red-meat non-poultry-meat soap body-care tofu non-animal protein wild-harvested forest-products wine spirits beer hard-cider","","farm","http://www.luckydogorganic.com/","13782"
"Yorktown Heights","","41.268860","-73.780818","The Meadows Farm","NY","329 Underhill Ave","","","farm","Meadowsfarmmarket.com","10598"
"Pomona","https://www.facebook.com/pages/The-Orchards-of-Concklin/111163468897423","41.1786064","-74.0320457","The Orchards Of Concklin","NY","2 So. Mountain Rd ","baked-goods bedding plants canned preserved coffee tea cut-flowers dairy products dry beans eggs herbs fresh-fruits fresh-vegetables honey juices ciders maple-products nuts","","farm","http://theorchardsofconcklin.com","10970"
"Millbrook","https://www.facebook.com/walbridgefarmmarket","41.775037","-73.651539","Walbridge Farm Market","NY","538 Route 343","baked-goods canned preserved dairy products eggs fresh-fruits fresh-vegetables honey juices ciders maple-products poultry fowl red-meat non-poultry-meat","","farm","walbridgefarm.com","12545"
"Frankfort","","43.102139","-75.048407","Windecker's Grassy Knoll Beef","NY","656 Minots Corner Rd","red-meat non-poultry-meat","","farm","www.windeckerfarm.com","13340"
"Canajoharie","","42.899915","-74.611932","Wrong Direction Farm","NY","431 Seebers Lane","dairy products maple-products poultry fowl red-meat non-poultry-meat","","farm","wrongdirectionfarm.com","13317"
"Alexandria Bay","https://www.facebook.com/pages/Alexandria-Bay-Chamber-of-Commerce/82504121853","44.331171","-75.916118","Alexandria Bay Farmers Market","NY","Route 12","baked goods crafts vegetables honey jams maple plants wine fruits","","market","http://www.visitalexbay.org","13607"
"Aurora","","42.744684","-76.699995","Aurora Farmers Market","NY","170 Main Street","baked goods crafts flowers eggs vegetables honey jams maple nuts plants prepared-foods soap coffee fruits wild","","market","","13026"
"Belmont","Belmont Farmers Market","42.234077","-78.053508","Belmont Farmers Market","NY","5429 State Route 19N","baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants soap fruits","","market","","14813"
"Binghamton","Broome County Regional Farmers Market","42.129759","-75.904648","Broome County Regional Farmers Market","NY","840 Upper Front St","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple plants poultry prepared-foods soap trees wine coffee fruits mushrooms pet food wild","","market","http://www.broomecountyregionalmarket.com","13905"
"Medina","Canal Village Farmers' Market","43.220102","-78.388368","Canal Village Farmers' Market","NY","127 West Center Street","baked goods crafts eggs herbs vegetables jams meat plants poultry prepared-foods soap wine fruits","","market","","14103"
"Clarence","https://www.facebook.com/clarencehollowfm","42.98032","-78.58945","Clarence Hollow Farmers' Market","NY","New Town lot, 10717 Main St. (route 5)","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees wine coffee fruits juices pet food","","market","http://www.clarencefarmersmarket.com","14031"
"Clifton Park","https://www.facebook.com/Clifton-Park-Farmers-Market-440138679349915/","42.869606","-73.809271","Clifton Park Farmers' Market","NY","971 Route 146, Shenendehowa United Methodist Church parking lot ","baked goods flowers eggs vegetables honey jams maple meat prepared-foods fruits juices","","market","http://www.saratogafarmersmarket.org/clifton-park-farmers-market/","12065"
"Clinton","https://www.facebook.com/ClintonNYFarmersMarket/","43.048866","-75.378462","Clinton Farmers Market","NY","20 West Park Row","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee beans fruits mushrooms pet food wild","","market","https://clintonnychamber.org/farmers-market/","13323"
"Delmar","delmarmarket","42.619919","-73.825895","Delmar Farmers Market","NY","332 Kenwood Ave","organic baked goods cheese crafts flowers eggs seafood herbs vegetables maple meat plants poultry prepared-foods soap trees wine coffee fruits grains mushrooms pet food","@delmarmarket","market","http://delmarmarket.org","12054"
"New York","https://www.facebook.com/chelseanycfarmersmarket","40.746359","-74.000805","Down to Earth Chelsea Farmers Market ","NY","W. 23rd Street off 9th Avenue","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods wine coffee beans fruits grains juices mushrooms tofu","https://twitter.com/DowntoEarthMkts","market","","10011"
"Queens","https://www.facebook.com/cunninghamparkfarmersmarket","40.730800","-73.773482","Down to Earth Cunningham Park Farmers Market","NY","Parking lot off Union Turnpike","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods wine coffee fruits juices mushrooms","","market","https://downtoearthmarkets.com/","11366"
"Larchmont","https://www.facebook.com/larchmontfarmersmarket","40.933512","-73.760008","Down to Earth Larchmont Farmers Market","NY","Parking Lot off Chatsworth Ave.","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee beans fruits grains juices mushrooms pet food","twitter.com/DowntoEarthMkts","market","","10538"
"Mamaroneck","https://www.facebook.com/mamaroneckfarmersmarket","40.944797","-73.730404","Down to Earth Mamaroneck Winter Farmers Market","NY","Harbor Island Park","organic baked goods cheese eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods wine coffee beans fruits grains juices mushrooms","https://twitter.com/DowntoEarthMkts","market","","10543"
"Brooklyn","https://www.facebook.com/mcgolrickparkfarmersmarket","40.724358","-73.943291","Down to Earth McGolrick Park Farmers Market","NY","At the center of the park","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods wine coffee fruits juices mushrooms tofu","https://twitter.com/DowntoEarthMkts","market","","11222"
"Manhattan","https://www.facebook.com/morningsideparkfarmersmarket/","40.801254","-73.959645","Down to Earth Morningside Park Farmers Market","NY","110th Street and Manhattan Avenue","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine coffee fruits juices mushrooms","https://twitter.com/DowntoEarthMkts","market","","10026"
"New Rochelle","https://www.facebook.com/newrochellefarmersmarket/","40.933570","-73.791017","Down to Earth New Rochelle Farmers Market","NY","Thomas Paine Cottage Museum","organic baked goods flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods wine coffee beans fruits grains juices mushrooms","https://twitter.com/DowntoEarthMkts","market","","10804"
"Ossining","https://www.facebook.com/ossiningfarmersmarket/","41.160793","-73.863410","Down to Earth Ossining Farmers Market","NY","Near the corner of Spring & Main Streets","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee beans fruits grains juices mushrooms","https://twitter.com/DowntoEarthMkts","market","","10562"
"Park Slope","https://www.facebook.com/parkslopefarmersmarket/","40.672303","-73.983867","Down to Earth Park Slope Farmers Market","NY","4th Street at 5th Avenue","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee beans fruits grains juices mushrooms tofu wild","https://twitter.com/DowntoEarthMkts","market","","11215"
"Queens","https://www.facebook.com/queensbotanicalfarmersmarket","40.751776","-73.826548","Down to Earth Queens Botanical Garden Farmers Market","NY","Dahlia Avenue at Main Street","eggs herbs vegetables honey plants fruits","https://twitter.com/DowntoEarthMkts","market","","11355"
"Rye","https://www.facebook.com/ryefarmersmarket","40.983895","-73.686043","Down to Earth Rye Farmers Market","NY","Parking lot off Theodore Fremd Ave.","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee beans fruits grains juices mushrooms pet food","twitter.com/DowntoEarthMkts","market","","10580"
"East Greenbush","https://www.facebook.com/EastGreenbushLibraryYMCAFarmerMarket/","42.618063","-73.695566","East Greenbush Library & YMCA Farmers Market","NY","Between 10 and 20 Community Way in parking lot","baked goods cheese eggs vegetables honey jams maple nuts prepared-foods soap trees wine fruits pet food","@eglibrary","market","https://eastgreenbushlibrary.org/events-newsletters/farmers-market/","12061"
"Elmira","https://www.facebook.com/EastSideMarketElmiraNY/","42.088757","-76.794875","East Side Farmers' Market","NY","760 E Water St Elmira","baked goods cheese crafts eggs vegetables honey jams maple meat plants poultry prepared-foods soap fruits mushrooms","","market","http://chemung.cce.cornell.edu/agriculture/buy-local/farmers-markets","14901"
"Clarence","https://www.facebook.com/EastgatePlazaClarence/","42.97573","-78.595325","Eastgate Plaza Farmers Market","NY","4927 - 5089 Transit Road","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine coffee fruits mushrooms pet food tofu","","market","","14221"
"Buffalo","ElmwoodBidwellFarmersMarket","42.923862","-78.877625","Elmwood Bidwell Farmers' Market","NY","Elmwood and Bidwell","organic baked goods cheese flowers eggs seafood vegetables honey maple meat plants poultry soap trees wine coffee fruits mushrooms","","market","http://elmwoodmarket.org","14221"
"Albany ","","42.665745","-73.798353","Farm to Preschool Market: Mercy Cares for Kids","NY","310 S. Manning Blvd","organic flowers vegetables","","market","http://www.sphp.com/mercy-cares-for-kids","12206"
" Cobleskill","","42.6792512","-74.4669868","Festival Farmers Market","NY","942 Main Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap fruits","","market","","12043"
"New York ","fultonmarketnyc","40.706222","-74.003474","Fulton Stall Market - Indoor Farmers Market","NY","91 South St.","organic baked goods cheese eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods wine coffee fruits grains juices mushrooms pet food","fultonmarketnyc","market","http://fultonstallmarket.org","10038"
"Glens Falls","https://www.facebook.com/GFFarmersMarket/","43.317546","-73.653504","Glens Falls Farmers Market Association","NY","10 Sanford St","organic baked goods cheese crafts eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap coffee beans fruits juices mushrooms pet food wild","","market","https://www.glensfallsfarmersmarket.com/","12801"
"Goshen","Goshenfarmersmarket","41.401966","-74.322899","Goshen Farmers Market","NY","South Church and Main Street","baked goods cheese eggs seafood herbs vegetables honey jams maple meat plants poultry soap wine coffee fruits mushrooms pet food","","market","http://goshennychamber.com","10924"
"New York","Grassroots Farmers Market","40.823804","-73.943475","Grass Roots Farmers Market","NY","W.145th. Street between Edgecombe & Bradhurst Aves.","baked goods eggs vegetables honey jams fruits","","market","","10031"
"Watertown","https://www.facebook.com/watertownfarmandcraft/?ref=br_rs","43.9720956981182","-75.9112726897001","Greater Watertown-North Country Chamber of Commerce Farm & Craft Market","NY","317 Washington St.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits mushrooms pet food","","market","http://www.watertownfarmandcraft.com","13601"
"New York","","40.808707","-73.947702","Harvest Home 125th Street Market","NY","W. 125th Street & Adam Clayton Powell Blvd","baked goods vegetables fruits","","market","",""
"New York","","40.674043","-73.944530","Harvest Home Brower Park Market","NY","Brooklyn Avenue & Prospect Place","vegetables fruits","","market","http://harvesthomefm.org",""
"Brooklyn","","40.688145","-73.966310","Harvest Home Clinton Hill Market","NY","Lafayette btwn Waverly & Washington","vegetables fruits","","market","",""
"Bronx","","40.870274","-73.831007","Harvest Home Co-Op City Market","NY","Asch Loop & Aldrich Street","baked goods vegetables honey jams fruits","","market","",""
"New York","","40.585510","-73.966129","Harvest Home Coney Island Hospital Market","NY","Ocean Pkwy btwn Shore Pkwy & Avenue Z","baked goods vegetables honey jams maple fruits","","market","",""
"New York","","40.790266","-73.945625","Harvest Home East Harlem Market","NY","E. 104th Street & 3rd Avenue","vegetables fruits","","market","",""
"New York","","40.814968","-73.940100","Harvest Home Harlem Hospital Market","NY","Lenox Avenue btwn W. 136th & W. 138th Street","baked goods vegetables honey jams maple fruits","","market","",""
"New York","","40.820779","-73.890698","Harvest Home Hunts Point Market","NY","E. 163rd btwn Southern & Bruckner Boulevards","vegetables fruits","","market","",""
"New York","","40.857347","-73.846979","Harvest Home Jacobi Hospital Market","NY","1400 Pelham Parkway","baked goods vegetables honey jams fruits","","market","",""
"New York","","40.655889","-73.942520","Harvest Home Kings County Hospital Market","NY","Clarkson Avenue btwn E. 37th & E. 39th Street","vegetables fruits","","market","",""
"New York","","40.803029","-73.948857","Harvest Home Lenox Avenue Market","NY","Lenox Avenue btwn W. 117th & W. 118th Street","vegetables fruits","","market","",""
"Manhattan","","40.785539","-73.946220","Harvest Home Metropolitan Hospital Market","NY","97-99th Street and 2nd Ave.","baked goods vegetables honey jams prepared-foods coffee fruits","","market","http://harvesthomefm.org",""
"Bronx","https://www.facebook.com/HarvestHomeMkts/","40.842700","-73.909517","Harvest Home Mt. Eden Market","NY","Mt. Eden Pkwy & Morris Avenue","baked goods vegetables honey jams fruits","https://twitter.com/HarvestHomeMkts","market","http://www.harvesthomefm.org",""
"Bronx","","40.880479","-73.883864","Harvest Home North Central Bronx Market","NY","E. Mosholu Pkwy N. & Jerome Avenue","baked goods vegetables jams fruits","","market","",""
"New York","","40.813850","-73.911898","Harvest Home St. Mary's Park Market","NY","E. 149th Street & Eagle Avenue","vegetables fruits","","market","",""
