	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
365	22	999	Statewide	33	Software and other prerecorded compact disc, tape, and record reproducing	22	334614	2.0	1.25
366	22	999	Statewide	33	Special die and tool, die set, jig, and fixture manufacturing	22	333514	2.0	2.0
367	22	999	Statewide	33	Speed changer, industrial high-speed drive, and gear manufacturing	22	333612	1.0	1.0
369	22	999	Statewide	33	Spring manufacturing	22	332613	1.0	1.0
371	22	999	Statewide	33	Steel investment foundries	22	331512	1.0	1.0
372	22	999	Statewide	33	Steel wire drawing	22	331222	2.0	1.8
373	22	999	Statewide	33	Surgical and medical instrument manufacturing	22	339112	1.8	1.8
376	22	999	Statewide	33	Telephone apparatus manufacturing	22	334210	2.0	1.75
377	22	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	22	334514	1.0	1.0
379	22	999	Statewide	33	Truck trailer manufacturing	22	336212	5.0	2.8
380	22	999	Statewide	33	Turbine and turbine generator set units manufacturing	22	333611	2.0	1.2
382	22	999	Statewide	33	Welding and soldering equipment manufacturing	22	333992	2.0	1.2
384	22	999	Statewide	33	Wood office furniture manufacturing	22	337211	2.0	1.2
413	22	999	Statewide	42	Livestock merchant wholesalers	22	424520	1.0	1.0
506	22	999	Statewide	45	Electronic auctions	22	454112	1.0	1.0
525	22	999	Statewide	48	Air traffic control	22	488111	2.2	1.8
526	22	999	Statewide	48	All other pipeline transportation	22	486990	11.2	6.4
529	22	999	Statewide	48	Bus and other motor vehicle transit systems	22	485113	7.0	6.0
544	22	999	Statewide	48	Mixed mode transit systems	22	485111	1.0	1.0
554	22	999	Statewide	48	Other urban transit systems	22	485119	1.0	1.0
561	22	999	Statewide	48	Scenic and sightseeing transportation, other	22	487990	1.0	1.0
585	22	999	Statewide	51	Drive-in motion picture theaters	22	512132	1.0	1.0
586	22	999	Statewide	51	Greeting card publishers	22	511191	1.0	1.0
590	22	999	Statewide	51	Motion picture and video distribution	22	512120	1.6	1.6
594	22	999	Statewide	51	News syndicates	22	519110	4.0	4.0
597	22	999	Statewide	51	Other sound recording industries	22	512290	3.333333333333333	1.75
617	22	999	Statewide	52	Credit card issuing	22	522210	5.1	3.8
630	22	999	Statewide	52	Monetary authorities - central bank	22	521110	1.0	1.0
634	22	999	Statewide	52	Other depository credit intermediation	22	522190	1.0	1.0
639	22	999	Statewide	52	Reinsurance carriers	22	524130	3.0	3.0
642	22	999	Statewide	52	Secondary market financing	22	522294	2.0	2.0
757	22	999	Statewide	56	Solid waste combustors and incinerators	22	562213	1.0	1.0
841	22	999	Statewide	71	Skiing facilities	22	713920	1.0	1.0
844	22	999	Statewide	71	Zoos and botanical gardens	22	712130	9.4	8.4
892	22	999	Statewide	81	One-hour photofinishing	22	812922	2.0	2.0
