"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Homeworth","https://www.facebook.com/pages/Breezy-Hill-Farm-Homeworth-Ohio/184191254939126","40.8431293","-81.0616202","Breezy Hill Farm","OH","23342 Bowman Rd.","cut-flowers herbs fresh-vegetables wild-harvested forest-products","","farm","www.breezyhillfarmohio.com","44634"
"Xenia","Brookside Farm","39.6834","-83.942201","Brookside Farm","OH","2626 Hussey Rd.","eggs","","farm","","45385"
"Whitehouse","","41.536222","-83.786230","Bucher Family Farm","OH","5702 Eber Rd.","","","farm","","43571"
"Mantua","https://www.facebook.com/CarltonFarmProduce","41.292584","-81.267049","Carlton Farm Produce","OH","3486 Pioneer Tr.","fresh-vegetables","https://www.twitter.com/carltonfarmprod","farm","www.carltonfarmproduce.com","44255"
"Newark","","40.1554270","-82.5317710","Charlie's Apples at Windy Hill Apple Farm","OH","1740 Sportsman Club Road","fresh-fruits juices ciders","","farm","www.charliesapples.com","43055"
"New Lebanon","https://www.facebook.com/cooksgardennewlebanon","39.7597210","-84.3954739","Cook's Garden","OH","989 N. Clayton Rd","bedding plants fresh-vegetables","","farm","http://cooksgardennewlebanon.com","45345"
"Geneva","","41.765378","-80.958817","Covered Bridge Farms/Shimandle Grapes","OH","1517 Lafevre Road","fresh-fruits","","farm","www.facebook.com/CoveredBridgeFarms","44041"
"Leetonia","https://www.facebook.com/pages/Dandelion-Lane-Farm","40.839863","-80.727259","Dandelion Lane Farm","OH","40949 State Route 558","canned preserved coffee tea eggs poultry fowl","","farm","www.DandelionLaneFarm.com","44431"
"Newark","","40.092689","-82.355769","DAVIDSON PRODUCE & CATTLE FARM LLC","OH","3033 Dayton Rd NE","eggs poultry fowl red-meat non-poultry-meat","","farm","www.davidsonproduceandcattlefarm.com","43055"
"Mount Vernon","https://www.facebook.com/double8cattle/","40.402862","-82.531854","Double 8 Cattle Company","OH","11275 Lovers Lane","red-meat non-poultry-meat","","farm","www.double8cattle.com","43050"
"Clyde","https://www.facebook.com/Eshleman-Fruit-Farm-314477007606/?rf=157614694313691","41.3179418","-82.9570494","Eshleman Fruit Farm","OH","753 E Maple St","bedding plants canned preserved fresh-fruits fresh-vegetables honey juices ciders","","farm","www.EshlemanFruitFarm.com","43410"
"Hinckley ","RodSharpnack.FamilyRootsFarm","41.216353","-81.784668","Family Roots Farm ","OH","2175 W. 130th Street","baked-goods canned preserved fresh-fruits fresh-vegetables juices ciders wild-harvested forest-products","","farm","www.familyrootsfarm.com","44233"
"Mechanicsburg","folckfamilyfarm","40.0222168","-83.6365576","Folck Family Farm","OH","6843 State Route 54","fresh-fruits fresh-vegetables honey maple-products","","farm","folckfamilyfarm.net","43044"
"Orient","https://www.facebook.com/folsomandpine","39.844156","-83.162686","Folsom & Pine Farm","OH","5959 Lambert Road","bedding plants coffee tea herbs fresh-vegetables honey nursery-stock prepared-foods soap body-care","https://www.twitter.com/FolsomPineFarm","farm","www.folsomandpine.com","43146"
"Centerville (Montgomery County)","","39.601443","-84.185969","Foster's Farmhouse LLC","OH","9791 Paragon Rd","canned preserved eggs fresh-vegetables honey maple-products red-meat non-poultry-meat","","farm","www.fostersfarmhouse.com","45458"
"Granger Township","","41.162239","-81.713905","From The Water's Edge","OH","798 N. Medina Line Road","baked-goods canned preserved eggs herbs fresh-fruits fresh-vegetables honey maple-products wild-harvested forest-products","","farm","","44256"
"Sunbury","www.facebook.com/glassroostercannery","40.194321","-82.804485","Glass Rooster Cannery","OH","1673 South State Route 605","bedding plants canned preserved crafts woodworking honey maple-products soap body-care","@glassrooster","farm","www.glassroostercannery.com","43074"
"Cleveland ","","41.477146","-81.749955","Good Earth","OH","9600 Madison Avenue","fresh-fruits fresh-vegetables","","farm","","44102"
"Mantua","https://facebook.com/goodellfamilyfarm","41.2694840","-81.2087330","Goodell Family Farm","OH","10220 Peck Rd","maple-products","","farm","www.goodellfamilyfarm.com","44255"
"Centerburg","www.facebook.com/grannybfarms/","40.346711","-82.608500","Granny B Farms LLC","OH","7201 Tucker Road","herbs fresh-fruits fresh-vegetables","","farm","www.grannybfarm.com","43011"
"Wellington","Greener Pasture Farm","41.2160269","-82.2419060","Greener Pasture Farm","OH","18456 Pitts Rd","dairy products red-meat non-poultry-meat","","farm","","44090"
"Brookville","Www.facebook.com/hartmanheimstytte","39.905200","-84.393040","Hartman Heimstytte ","OH","7293 Phillipsburg Union Rd","baked-goods canned preserved eggs fresh-fruits fresh-vegetables honey poultry fowl red-meat non-poultry-meat","","farm","Www.hartmanheimstytte.com","45309"
"Bowling Green","","41.350138","-83.652856","Hayhurst Farm","OH","13521 S. Dixie Hwy.","eggs fish seafood","","farm","","43402"
"North Royalton","","41.2879379","-81.7160750","Heavenly Hill Farm","OH","18375 State Rd","baked-goods canned preserved fresh-fruits fresh-vegetables honey maple-products","","farm","","44133"
"Nelsonville","","39.423439","-82.276488","Hembree Hollow Farm","OH","14811 Wollett Rd.","","","farm","","45764"
"Napoleon","","41.363336","-84.039941","Hetrick Honey Bees","OH","9105 Township Road N2","honey","","farm","www.hetrickhoneybees.com","43545"
"Wapakoneta ","Hilltop Harvest Farm","40.555566","-84.134766","Hilltop Harvest Farm Self Serve Market","OH","16618 SR 33 East","bedding plants fresh-fruits fresh-vegetables honey","","farm","www.hilltopharvestfarm.com","45895"
"Wapakoneta","www.facebook.com/hilltop-harvest-farm","40.555814","-84.134697","Hilltop Harvest Farm Self Serve Market","OH","16618 US 33","bedding plants fresh-fruits fresh-vegetables","","farm","hilltopharvestfarm@live.com","45895"
"Wapakoneta ","Hilltop Harvest Farm ","40.555154","-84.134815","Hilltop Harvest Farm Self Serve Market","OH","16618 US 33 East ","bedding plants cut-flowers fresh-fruits fresh-vegetables","","farm","www.hilltopharvestfarm@live.com","45895"
"Chillicothe","https://www.facebook.com/hirschfruitfarm","39.301476","-83.013285","Hirsch Fruit Farm","OH","12846 State Route 772","bedding plants canned preserved fresh-fruits fresh-vegetables honey juices ciders maple-products","","farm","www.hirschfruitfarm.com","45601"
"Williamsport","https://www.facebook.com/honeyrunfarm","39.6525000","-83.1295940","Honeyrun Farm","OH","9642 Randle Road","honey","","farm","www.honeyrunfarm.com","43164"
"Copley","facebook.com/jacobsheritagefarm","41.1259834","-81.532148","Jacobs Heritage Farm","OH","2196 Jacoby Road","bedding plants cut-flowers eggs herbs honey poultry fowl prepared-foods soap body-care wild-harvested forest-products","","farm","www.JacobsHeritageFarm.com","44321"
"Sardinia ","https://www.facebook.com/JaybirdFarms","39.062666","-83.792210","Jaybird Farms","OH","2091 State Route 321","","","farm","www.jaybirdfarms.com","45171"
"Cleveland ","Ka-La Healing Garden Resource Center LLC","41.4965696","-81.6380919","Ka-La Healing Garden Center","OH","2251 EAST 73 rd ,Street","baked-goods bedding plants coffee tea cut-flowers herbs fresh-fruits fresh-vegetables prepared-foods soap body-care","","farm","http://ka-lahealinggardencenter.webs.com","44103"
"Vermilion","Marsha Krieg ","41.383635","-82.306465","Kriegs Strawberry Farm Market","OH","3175 North Ridge Road","","","farm","","44089"
"Marietta","","39.436996","-81.518072","Lane's Farm Market and Orchard, LLC","OH","20620 St. Rt. 676","baked-goods canned preserved coffee tea dairy products eggs fresh-fruits fresh-vegetables honey juices ciders maple-products pet-food prepared-foods soap body-care wine spirits beer hard-cider","","farm","http://www.lanesfarmmarket.com/","45750"
"Marion","https://www.facebook.com/LawrenceOrchards?ref=hl","40.537152","-83.136091","Lawrence Orchards","OH","2634 Smeltzer Rd","baked-goods canned preserved crafts woodworking cut-flowers dairy products fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products nuts prepared-foods","","farm","www.lawrenceorchards.com","43302"
"Sandusky","","41.436443","-82.826537","Link Farms","OH","3602 Lima-Sandusky Rd","","","farm","","44870"
"Ravenna","","41.163216","-81.170132","Lobdell Family Farm","OH","6179 Newton Falls Rd.","eggs","","farm","","44266"
"Urbana","","40.119300","-83.838212","Louden Family Orchard","OH","576 North State Route 560","honey","","farm","","43078"
"Jeromesville","","40.821676","-82.155647","Malabar Peach Orchard","OH","P.O. Box 7","","","farm","ohiopeaches.com","44840"
"Chardon","https://www.facebook.com/pages/Maple-Valley-Sugarbush-Farm/141855572516431?ref=hl","41.5773560","-81.1647140","Maple Valley Sugarbush","OH","13262 Chardon Windsor Rd.","honey maple-products","","farm","www.maplevalleysugarbush.com","44024"
"Lodi","https://www.facebook.com/MarianKayBerryFarm","41.028575","-82.054524","Marian Kay Berry Farm","OH","8876 Congress Rd Lodi, OH 44254","baked-goods canned preserved","","farm","https://www.mkberryfarm.com","44254"
"Whitehouse","","41.526752","-83.820351","Meiring Farm","OH","11610 Waterville-swanton","cut-flowers fresh-vegetables","","farm","","43571"
"Clarksville","https://www.facebook.com/pages/Messuri-Family-Farm/262765327140695?ref=hl","39.3764880","-83.9404760","Messuri Family Farm LLC","OH","260 Baker Road","poultry fowl","https://twitter.com/MessuriFmlyFarm","farm","http://www.messurifamilyfarm.com","45113"
"Conneaut","https://facebook.com/NorthridgeBlueberries","41.927312","-80.613060","Northridge Blueberries LLC","OH","497 West Main Road","fresh-fruits","","farm","www.northridgeblueberries.com","44030"
"East Canton","","40.751443","-81.236584","Out on  a Limb Farm","OH","8913 Mapleton St SE","canned preserved dry beans herbs fresh-fruits fresh-vegetables","","farm","","44730"
"Bristolville","https://www.facebook.com/Pmooreacres/","41.388323","-80.835575","P. Moore Acres","OH","6275 Thompson Clark","","","farm","","44402"
"Hiram","https://www.facebook.com/PolecatPinesMushroomFarm","41.343496","-81.169391","Polecat Pines Mushroom Farm, LLC","OH","6167 Winchell Rd.","honey mushrooms","","farm","www.polecatpines.com","44234"
"North Royalton","purpleskieshomestead@gmail.com","41.281938","-81.724295","Purple Skies Homestead","OH","18802 State Road","baked-goods canned preserved eggs fresh-fruits fresh-vegetables","","farm","http://www.purpleslieshomestead.com","44133"
"Berlin Heights","https://www.facebook.com/pages/Quarry-Hill-Orchards/538012959591189","41.337620","-82.473395","Quarry Hill Orchards","OH","8403 Mason Road","baked-goods bedding plants canned preserved coffee tea cut-flowers fresh-fruits fresh-vegetables honey juices ciders maple-products nuts","","farm","http://quarryhillorchards.com/","44814"
"Stryker","facebook.com/rfarmnwo","41.493370","-84.460299","R Farm of Northwest Ohio, LLC","OH","5561 CR 1950","red-meat non-poultry-meat","","farm","www.rfarmnwo.com","43557"
"Madison","www.facebook.com/rainbowfarmsohio","41.800121","-81.104680","Rainbow Farms","OH","2464 Townline Road","canned preserved herbs fresh-fruits honey juices ciders maple-products soap body-care","","farm","www.rainbowfarmsonline.com","44057"
"Amsterdam","","40.5013874","-80.9398465","Rax and Trax Farms LLC","OH","7271 Pearl Rd SE","fresh-vegetables red-meat non-poultry-meat","","farm","www.raxandtraxfarms.com","43903"
"Middlefield","https://www.facebook.com/pages/Ridgeview-Farm-and-Tours/118515271492395","41.458943","-80.995559","Ridgeview Farm","OH","5488 Kinsman Rd (SR 87)","canned preserved fresh-fruits fresh-vegetables","","farm","www.ridgeviewfarm.com","44062"
"Springfield","https://www.facebook.com/rootdownacres","39.939077","-83.748269","Root Down Acres, LLC","OH","3336 Columbus Rd.","","https://www.twitter.com/rootdownacres","farm","www.RootDownAcres.com","45503"
"Mogadore","","41.017294","-81.347054","Rufener Hilltop Farms","OH","1022 State Route 43","baked-goods bedding plants canned preserved eggs fresh-fruits fresh-vegetables honey maple-products","","farm","rufeners.com","44260"
"Lancaster","","39.763103","-82.489922","Ruffwing Farms","OH","2942 Elder Road Ne","","","farm","www.ruffwingfarms.com","43130"
"Canal Winchester","https://www.facebook.com/SchachtFarmMarket","39.893120","-82.831925","Schacht Farm Market","OH","5950 Shannon Rd","fresh-fruits fresh-vegetables honey","https://www.twitter.com/farm_market","farm","mylocalfarm.us","43110"
"Trenton","https://www.facebook.com/SchaefersCSA/","39.514640","-84.501404","Schaefers Farm Market   ","OH","5024 Jacksonburg Road","baked-goods bedding plants canned preserved cut-flowers eggs herbs fresh-fruits fresh-vegetables honey poultry fowl prepared-foods","","farm","www.schaefersfarmmarket.com","45067"
"Medina","Schmidt family Farms","41.1587370","-81.7072720","Schmidt Family Farms","OH","4282 State Road","bedding plants eggs fresh-vegetables honey poultry fowl","","farm","Schmidt Family Farms.org","44256"
"Auburn Twp.","www.facebook.com/sirnasfarm.oh","41.352165","-81.219517","Sirna's Farm & Market ","OH","19009 Ravenna Rd | State Route 44","baked-goods canned preserved coffee tea crafts woodworking cut-flowers dairy products dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms nuts poultry fowl prepared-foods red-meat non-poultry-meat soap body-care wine spirits beer hard-cider","","farm","www.sirnasfarm.com","44023"
"Athens","https://www.facebook.com/pages/The-Gold-Family-Farm/210127155664647","39.268587","-82.143053","The Gold Family Farm","OH","4799 Fisher Road","fresh-vegetables","","farm","","45701"
"Plain City","","40.047682","-83.295379","The Orchard & Company, LLC","OH","7255 US highway 42 ","fresh-fruits","","farm","www.theorchardandcompany.com","43064"
"Berlin Heights","The stemshire","41.3286520","-82.4276890","The Stem Shire","OH","10915 Main Road","cut-flowers eggs honey","","farm","Www.stemshire.com","44814"
"Grand Rapids","https://www.facebook.com/pages/Thurmans-Farm-Market/133871850093087","41.415294","-83.842096","Thurmans' Farm Market","OH","22867 Kellogg Road","canned preserved cut-flowers fresh-fruits fresh-vegetables honey","","farm","Thurmansfarmmarket.com","43522"
"Medina","","41.1779940","-81.6957089","Tim's Turkey's/Stein Farm LLC.","OH","3600 Allard rd.","poultry fowl","","farm","www.timsturkeys.com","44256"
"Kingsville","SEARCH @TRIPLE C FARM MARKET","41.855468","-80.666608","Triple C Farm","OH","4603 State Route 193","baked-goods canned preserved crafts woodworking dairy products eggs fresh-fruits fresh-vegetables maple-products poultry fowl red-meat non-poultry-meat","","farm","","44048"
"Cincinnati ","https://www.facebook.com/pages/Turner-Farm/455826481129640","39.190080","-84.320358","Turner Farm Inc.","OH","7400 Given Road","bedding plants cut-flowers dry beans eggs herbs fresh-fruits fresh-vegetables honey mushrooms poultry fowl red-meat non-poultry-meat","","farm","http://www.turnerfarm.org/","45243"
"Stewart","https://www.facebook.com/pages/Vest-Berries/162080763828140","39.3380933","-81.9475089","Vest Berries and Produce","OH","18170 Mush Run Road","","","farm","www.vestberries.com","45778"
"Auburn Twp","","41.421487","-81.231662","Voytko Berry Farm","OH","11391 Franks Rd","fresh-fruits fresh-vegetables honey maple-products","","farm","voytkofarms.com","44023"
"Lisbon","https://www.facebook.com/W-Bench-Farms-LLC-262282387063/","40.685548","-80.698246","W Bench Farms, LLC","OH","14950 State Route 45","eggs poultry fowl red-meat non-poultry-meat","","farm","www.wbenchfarms.com","44432"
"Waverly","www.facebook.com/wayfarm","39.138281","-82.982336","Way Farms","OH","13 Denver Road","bedding plants canned preserved coffee tea herbs fresh-fruits fresh-vegetables honey","","farm","www.way-farms.com","45690"
"Hinckley","https://www.facebook.com/weymouthfarms/","41.211152","-81.759425","Weymouth Farms & Orchard, Winery","OH","2398 Weymouth Road","fresh-fruits wine spirits beer hard-cider","","farm","www.weymouthfarms.com","44233"
"Kettering","https://www.facebook.com/WhisperingPinesFarm","39.674614","-84.101116","Whispering Pines Farm","OH","4169 Swigart Road","eggs honey","","farm","","45440"
"Canfield","https://www.facebook.com/whitehousefruitfarm","40.9841580","-80.8067460","White House Fruit  Farm","OH","9249 Youngstown Salem Rd","baked-goods canned preserved coffee tea dairy products eggs fresh-fruits fresh-vegetables honey juices ciders maple-products prepared-foods","","farm","www.whitehousefruitfarm.com","44406"
"Yellow Springs","https://www.facebook.com/WildHareNaturalFarm","39.8137320","-83.9194051","Wild Hare Natural Farm","OH","110 E. Yellow Springs Fairfield Rd.","poultry fowl red-meat non-poultry-meat","","farm","www.whnf.biz","45387"
"BELLEFONTAINE","https://www.facebook.com/WishwellFarms","40.409166","-83.745878","Wishwell Farms","OH","3381 US 68 N","canned preserved eggs fresh-fruits fresh-vegetables honey","twitter.com/wishwellfarms","farm","wishwellfarms.com","43311"
"Toronto","Susan Gates Zimmerman","40.504650","-80.657942","Zim's Raspberry Patch","OH","17125 State Route 152","fresh-fruits","","farm","","43964"
"Dayton","https://www.facebook.com/2ndStreetMarket/","39.762593","-84.181030","2nd Street Market - Five Rivers MetroPark","OH","600 E. 2nd Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee beans fruits grains juices mushrooms pet food wild","","market","http://www.metroparks.org","45402"
"West Union","facebook.com/acohfarmersmarket","38.795296","-83.546357","Adams County Farmer's Market","OH","110 W. Main St. ","baked goods flowers eggs herbs vegetables honey jams maple meat poultry soap trees coffee fruits","","market","","45693"
"Athens","https://www.facebook.com/athensohfarmersmarket/","39.336038","-82.056622","Athens Farmers Market","OH","1002 East State Street","organic baked goods cheese flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains mushrooms pet food wild","@athensohfarmersmarket","market","http://www.athensfarmersmarket.org","45701"
"Berkey","","41.715538","-83.839418","Berkey Farmers Market","OH","12290 Sylvania-Metamora Rd","baked goods cheese crafts herbs vegetables honey jams maple soap wine fruits","","market","","43504"
"Bexley","","39.957135","-82.935745","Bexley Farmers Market","OH","E Main St and S Dawson Ave","organic baked goods flowers eggs seafood vegetables honey jams meat poultry prepared-foods coffee fruits pet food","","market","http://www.bexleyfarmersmarket.org","43209"
"Blue Ash","https://www.facebook.com/blueashfarmersmarket/","39.251798","-84.389892","Blue Ash Farmers Market","OH","4335 Glendale Milford Road","baked goods crafts flowers vegetables honey jams prepared-foods fruits","","market","http://summitparkblueash.com/residents/farmers_market.php","45242"
"Bluffton","https://www.facebook.com/farmersmarketblufftonohio/","40.893082","-83.892721","Bluffton Farmers Market","OH","102 S Main St","organic baked goods flowers vegetables honey jams maple meat plants soap trees fruits","","market","https://www.explorebluffton.com/farmers-market","45817"
"Columbus ","https://www.facebook.com/2018BGM/?modal=admin_todo_tour","39.971390","-82.976997","Bronzeville Growers Market","OH","925 E. Mt. Vernon Avenue","baked goods crafts herbs vegetables jams prepared-foods soap fruits mushrooms","","market","","43203"
"Newark","https://www.facebook.com/canalmarketdistrict","40.056586","-82.401032","Canal Market District","OH","36 East Canal Street","organic baked goods cheese flowers eggs herbs vegetables honey jams maple prepared-foods soap trees coffee beans fruits juices mushrooms pet food wild","","market","https://www.canalmarketdistrict.org/","43055"
"Canton","www.facebook.com/CantonOhioFarmersMarket","40.800650","-81.374888","Canton Farmers' Market","OH","300 Market Ave N","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits mushrooms pet food","","market","http://www.CantonFarmersMarket.com","44702"
"Celina","https://www.facebook.com/CelinaFarmersMarket","40.549633","-84.582827","Celina Farmers Market","OH","1001 W Market St.","baked goods crafts eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine fruits pet food","","market","http://www.celinafarmersmarket.com","45822"
"Seven Hills","https://www.facebook.com/cityofsevenhills?fref=ts","41.369164","-81.684217","City of Seven Hills Farmers Market","OH","7221 Broadview Road","organic baked goods herbs vegetables honey maple plants prepared-foods soap trees fruits","https://twitter.com/SevenHillsCity","market","http://www.sevenhillsohio.org/en-US/farmers-market.aspx","44131"
"Columbus","https://www.facebook.com/clintonvillefarmersmarket","40.034269","-83.016501","Clintonville Farmers' Market","OH","N High St and W Dunedin Rd","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods coffee fruits grains mushrooms","","market","http://www.clintonvillefarmersmarket.org","43214"
"Akron","https://www.facebook.com/countrysidefoodandfarms/","41.098698","-81.553272","Countryside Farmers' Market at Highland Square","OH","1175 W Exchange St","baked goods cheese flowers eggs herbs vegetables honey jams meat nuts soap coffee fruits mushrooms","https://twitter.com/countrysideohio","market","http://cvcountryside.org","44302"
"Peninsula","https://www.facebook.com/countrysidefoodandfarms","41.189312","-81.583614","Countryside Farmers' Market at Howe Meadow","OH","4040 Riverview Rd.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee beans fruits grains juices mushrooms pet food","https://twitter.com/countrysideohio","market","http://cvcountryside.org","44264"
"Akron","https://www.facebook.com/countrysidefoodandfarms/","41.088850","-81.515871","Countryside Public Market","OH","21 Furnace Street","baked goods cheese flowers eggs vegetables honey jams meat nuts plants prepared-foods coffee fruits juices pet food","https://twitter.com/countrysideohio","market","http://cvcountryside.org","44308"
"Akron","https://www.facebook.com/countrysidefoodandfarms/","41.192676","-81.589922","Countryside Winter Farmers' Market","OH","2315 Ira Rd.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts poultry prepared-foods soap coffee beans fruits grains juices mushrooms pet food","https://twitter.com/countrysideohio","market","http://cvcountryside.org","44333"
"Fremont","https://www.facebook.com/DowntownFremontInc","41.3454080","-83.1135499","Croghan Colonial Bank Farmers Market","OH","Front Street and Garrison Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants prepared-foods soap trees coffee fruits juices pet food","https://twitter.com/DowntownFremont","market","","43420"
"Cuyahoga Falls ","Farmers' Market in the Falls","41.130404","-81.483560","Cuyahoga Falls Farmers' Market (Farmers' Market in the Falls)","OH","1817 Front Street","baked goods cheese crafts eggs herbs vegetables honey jams nuts prepared-foods soap coffee fruits grains juices pet food wild","","market","http://www.farmersmarketinthefalls.weebly.com","44222"
"Lima","Downtown Lima Farmers Market","40.7395472","-84.1058237","DOWNTOWN LIMA FARMERS' MARKET","OH","7 Town Square","baked goods flowers herbs vegetables honey plants soap coffee fruits","","market","","45801"
"Steubenville","https://www.facebook.com/Farmers-Gateway-Market-250248165001885/","40.377613","-80.669759","Farmers' gateway Market","OH","Eastern Gateway Community College, 4000 Sunset Boulevard","baked goods herbs vegetables jams meat plants trees fruits","","market","","43952"
"Washington Court House","https://www.facebook.com/OHFCFM/","39.53886","-83.427938","Fayette County Farmers Market","OH","101 E East St","baked goods crafts flowers eggs herbs vegetables honey jams meat plants soap trees fruits","https://twitter.com/FAYCOFARMERSMKT","market","https://fayettecountyfarmersmarket.wordpress.com/","43160"
"Cincinnati","https://www.facebook.com/events/722787851585113/","39.231610","-84.540950","Fibonacci's Mount Healthy Farmers Market","OH","1445 Compton Road","baked goods cheese eggs herbs vegetables honey jams maple meat poultry prepared-foods soap wine coffee fruits juices","","market","http://fibbrew.com/farmers-market-application/","45231"
"Sycamore","FifthStreetFarmersMarket","40.9509375","-83.1700053","Fifth Street Farmers' Market","OH","West Fifth Street","baked goods crafts eggs herbs vegetables honey jams plants soap trees fruits","","market","","44882"
"Columbus","https://www.facebook.com/FPConservatory","39.966119","-82.951398","Franklin Park Conservatory and Botanical Gardens Farmers' Market","OH","1777 East Broad Street","baked goods flowers eggs herbs vegetables honey jams prepared-foods soap fruits","https://twitter.com/FPConservatory","market","https://www.fpconservatory.org/education-programs/outreach-programs/farmers-market/","43203"
"Hamilton","Hamilton's Historic Farmer's Market","39.394328","-84.565522","Hamilton's Historic Farmers Market","OH","345 High Street ","baked goods crafts flowers eggs vegetables honey jams plants soap coffee fruits","","market","http://www.hamiltonshistoricfarmersmarket.com","45011"
"Findlay","@HancockCountyFarmersMarket","41.039589","-83.653004","Hancock County Farmers' Market","OH","200 West Main Cross","baked goods crafts flowers herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food","","market","https://hancockfarmmarket.wixsite.com/home","45840"
"Akron","","41.080456","-81.521429","HAPI Fresh Farmers' Market ","OH","647 E. Market Street","organic baked goods crafts vegetables honey jams maple soap coffee fruits","","market","","44304"
"Akron ","","41.080456","-81.521429","HAPI Fresh Farmers' Market ","OH","381 Ontario Street","organic baked goods crafts flowers vegetables honey jams maple plants prepared-foods fruits","","market","http://asiaohio.org ","44310"
"Kent","http://www.facebook.com/haymaker.farmers.market","41.150692","-81.360033","Haymaker Farmers' Market","OH","Franklin Avenue & Summit Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food","https://twitter.com/haymakermarket","market","http://haymakermarket.com/","44240"
"Kent","https://www.facebook.com/haymaker.farmers.market","41.155218","-81.337712","Haymaker Farmers' Market","OH","1435 E Main St, ","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food","https://twitter.com/haymakermarket","market","http://haymakermarket.com","44240"
"Cincinnati","https://www.facebook.com/HydeParkFarmersMarket/","39.139602","-84.442330","Hyde Park Farmers' Market","OH","2700 Erie Avenue","organic baked goods cheese flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits grains mushrooms pet food wild","","market","http://www.HydeParkFarmersMarket.com","45208"
"Lakewood","https://www.facebook.com/pg/leafcommunity.org/posts/","41.4845390","-81.8042660","Lakewood Earth and Food (LEAF) Community Farmers' Market","OH","15425 Detroit","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts poultry prepared-foods soap coffee beans fruits grains","","market","http://www.leafcommunity.org","44107"
"Lancaster","https://www.facebook.com/lancasterohfarmersmarket","39.712631","-82.603853","Lancaster Farmers Market","OH","West Chestnut Street","baked goods cheese crafts flowers eggs vegetables honey jams maple meat plants poultry soap coffee fruits juices pet food","","market","https://www.lancasterohfarmersmarket.org/","43130"
