"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Moreauville","www.facebook.com/pages/WesMar-Farms","31.035178","-91.979649","WesMar Farms Goat Dairy","LA","851 Couvillion St","","","farm","http://www.WesMarFarms.com","71355"
"Abita Springs ","https://www.facebook.com/abitasprings.farmersmarket/","30.479064","-90.038907","Abita Springs Art & Farmers Market ","LA","22049 Main Street","baked goods cheese crafts flowers eggs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits grains juices mushrooms wild","","market","https://www.townofabitasprings.com/farmers-market","70420"
"Alexandria ","https://www.facebook.com/AlexandriaFarmersMarket","31.294467","-92.466488","Alexandria Farmers Market","LA","2727 JACKSON STREET","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees beans fruits mushrooms","","market","https://www.louisiana-central.com/alexandria-farmers-market","71301"
"Olde Towne Slidell","https://www.facebook.com/CamelliaCityMarket","30.275994","-89.780754","Camellia City Farmers Market","LA","333 Erlanger Ave. (corner of 3rd. St.)","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms wild","","market","http://www.camelliacitymarket.org","70458"
"New Orleans","https://www.facebook.com/CrescentCityFarmersMarket/","29.932171","-90.133127","Crescent City Farmers Market","LA","200 Broadway Street","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods trees coffee beans fruits grains juices mushrooms pet food tofu wild","https://twitter.com/ccfmtweets","market","http://www.crescentcityfarmersmarket.org/","70118"
"New Orleans","https://www.facebook.com/CrescentCityFarmersMarket/","29.960279","-90.058904","Crescent City Farmers Market","LA","1235 N. Peters ","organic baked goods eggs seafood herbs vegetables honey jams prepared-foods fruits","https://twitter.com/ccfmtweets","market","http://www.crescentcityfarmersmarket.org/","70116"
"New Orleans","https://www.facebook.com/CrescentCityFarmersMarket/","29.932159","-90.133127","Crescent City Farmers Market","LA","200 Broadway Street","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods trees coffee beans fruits grains juices mushrooms pet food tofu wild","https://twitter.com/ccfmtweets","market","http://www.crescentcityfarmersmarket.org/","70118"
"Delcambre ","DelcambreMarket","29.941659","-91.982453","Delcambre Seafood & Farmers Market","LA","605 S Railroad (Hwy 330)","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices pet food","@DelcambreMarket","market","http://www.DelcambreMarket.org","70528"
"Lafayette","https://www.facebook.com/FightingvilleFresh/","30.211573","-92.031394","Fightingville Fresh","LA","315 W Simcoe","baked goods crafts flowers eggs herbs vegetables honey jams plants soap coffee fruits juices wild","","market","http://www.fightingvillefresh.com","70501"
"Gretna","Gretna Farmers' Market ","29.9165076","-90.0653599","Gretna Farmers Market","LA","739 Third Street","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants prepared-foods soap trees coffee beans fruits grains juices pet food","","market","http://www.gretnafarmersmarket.org","70053"
"baton rouge","http://facebook.com/GrowBatonRouge","30.4617557","-91.1491139","Grow Baton Rouge Farmers Market","LA","4000 Gus Young Ave","baked goods vegetables honey jams nuts prepared-foods soap fruits grains juices mushrooms tofu wild","","market","http://www.GrowBatonRouge.com","70802"
"Marksville","https://www.facebook.com/MarksvilleMarket/?modal=admin_todo_tour","31.127420","-92.066002","Marksville Main Street Fresh Market","LA","317 North Main Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee fruits juices","","market","","71351"
"New Orleans","","30.030672","-89.975013","New Orleans East Hospital Farmer's Market","LA","5620 Read Boulevard","baked goods crafts flowers herbs vegetables jams plants fruits","","market","http://noehospital.org","70127"
"Baton Rouge","Facebook.com/breada","30.442682","-91.106845","Red Stick Farmers Market  - Seasonal Tuesdays","LA","7711 Goodwood Boulevard","baked goods eggs vegetables jams fruits mushrooms","","market","http://breada@earthlink.net","70806"
"Baton Rouge","https://www.facebook.com/breada","30.451950","-91.185787","Red Stick Farmers Market - Saturday Downtown Year Round","LA","5th Street and Main Street","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods trees coffee fruits grains juices mushrooms wild","","market","http://www.breada.org","70801"
"Baton Rouge","https://www.facebook.com/breada","30.399197","-91.121067","Red Stick Farmers Market - Thursday Year Round","LA","6400 Perkins Road","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees fruits grains mushrooms wild","","market","http://www.breada.org","70808"
"Kenner","https://www.facebook.com/rivertownfarmersmarketkenner/","29.973156","-90.246653","Rivertown Farmers Market","LA","303 Williams Blvd","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits juices mushrooms wild","","market","http://www.crescentcityfarmersmarket.org/","70062"
"Ruston","www.facebook.com/RustonFarmersMarket","32.529214","-92.635542","Ruston Farmers Market","LA","220 E. Mississippi Avenue","baked goods crafts flowers eggs herbs vegetables honey jams meat plants prepared-foods soap trees coffee beans fruits juices wild","twitter.com/rustonfarmmkt","market","http://www.rustonfarmersmarket.org","71270"
"Shreveport","https://www.facebook.com/ShreveportFarmersMarket","32.514186","-93.744962","Shreveport Farmers' Market","LA","101 Crockett Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms pet food tofu wild","","market","https://redriverrevel.com/shreveport-farmers-market/","71101"
"Moreauville","https://www.facebook.com/pages/WesMar-Farms","31.035239","-91.979567","WesMar Farms Farm Stand","LA","851 Couvillion St","crafts herbs vegetables jams nuts plants soap trees fruits wild","","market","","71355"
