	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
135	21	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	21	315240	2.0	2.0
136	21	999	Statewide	32	Abrasive product manufacturing	21	327910	1.0	1.0
143	21	999	Statewide	32	All other petroleum and coal products manufacturing	21	324199	3.0	2.0
146	21	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	21	325220	2.0	1.2
150	21	999	Statewide	32	Cement manufacturing	21	327310	1.0	1.0
160	21	999	Statewide	32	Cyclic crude, intermediate, and gum and wood chemical manufacturing	21	325194	3.0	3.0
161	21	999	Statewide	32	Engineered wood member (except truss) manufacturing	21	321213	2.0	1.8
162	21	999	Statewide	32	Ethyl alcohol manufacturing	21	325193	3.0	2.4
171	21	999	Statewide	32	In-vitro diagnostic substance manufacturing	21	325413	2.0	1.4
173	21	999	Statewide	32	Laminated plastics plate, sheet (except packaging), and shape manufacturing	21	326130	2.0	2.0
174	21	999	Statewide	32	Lime manufacturing	21	327410	3.0	3.0
175	21	999	Statewide	32	Manufactured home (mobile home) manufacturing	21	321991	2.0	2.0
176	21	999	Statewide	32	Medicinal and botanical manufacturing	21	325411	2.0	1.4
177	21	999	Statewide	32	Mineral wool manufacturing	21	327993	3.0	3.0
178	21	999	Statewide	32	Nitrogenous fertilizer manufacturing	21	325311	2.0	1.6
183	21	999	Statewide	32	Other pressed and blown glass and glassware manufacturing	21	327212	4.2	2.8
187	21	999	Statewide	32	Paperboard mills	21	322130	2.0	2.0
188	21	999	Statewide	32	Pesticide and other agricultural chemical manufacturing	21	325320	2.0	1.6
189	21	999	Statewide	32	Petrochemical manufacturing	21	325110	3.0	2.0
190	21	999	Statewide	32	Petroleum refineries	21	324110	4.0	3.2
193	21	999	Statewide	32	Plastics bag and pouch manufacturing	21	326111	3.85	3.6
199	21	999	Statewide	32	Polish and other sanitation good manufacturing	21	325612	3.0	3.0
211	21	999	Statewide	32	Softwood veneer and plywood manufacturing	21	321212	1.0	1.0
214	21	999	Statewide	32	Surface active agent manufacturing	21	325613	2.0	2.0
216	21	999	Statewide	32	Synthetic rubber manufacturing	21	325212	2.4	2.4
217	21	999	Statewide	32	Tire manufacturing (except retreading)	21	326211	4.0	2.0
222	21	999	Statewide	32	Unlaminated plastics profile shape manufacturing	21	326121	3.0	3.0
230	21	999	Statewide	33	Aircraft manufacturing	21	336411	2.0	1.2
235	21	999	Statewide	33	All other transportation equipment manufacturing	21	336999	7.0	3.2
236	21	999	Statewide	33	Alumina refining and primary aluminum production	21	331313	4.0	2.6
239	21	999	Statewide	33	Analytical laboratory instrument manufacturing	21	334516	2.0	1.0
241	21	999	Statewide	33	Automatic environmental control manufacturing for residential, commercial, and appliance use	21	334512	2.0	1.4
245	21	999	Statewide	33	Blind and shade manufacturing	21	337920	3.0	2.8
248	21	999	Statewide	33	Broom, brush, and mop manufacturing	21	339994	1.0	1.0
249	21	999	Statewide	33	Burial casket manufacturing	21	339995	3.0	3.0
250	21	999	Statewide	33	Capacitor, resistor, coil, transformer, and other inductor manufacturing	21	334416	4.0	2.2
251	21	999	Statewide	33	Carbon and graphite product manufacturing	21	335991	2.0	2.0
252	21	999	Statewide	33	Commercial, industrial, and institutional electric lighting fixture manufacturing	21	335122	2.0	1.2
253	21	999	Statewide	33	Computer terminal and other computer peripheral equipment manufacturing	21	334118	6.0	2.8
257	21	999	Statewide	33	Current-carrying wiring device manufacturing	21	335931	3.0	1.6
264	21	999	Statewide	33	Electric lamp bulb and part manufacturing	21	335110	6.4	5.4
265	21	999	Statewide	33	Electromedical and electrotherapeutic apparatus manufacturing	21	334510	1.0	1.0
266	21	999	Statewide	33	Electronic computer manufacturing	21	334111	1.0	1.0
268	21	999	Statewide	33	Elevator and moving stairway manufacturing	21	333921	3.8	3.8
272	21	999	Statewide	33	Fastener, button, needle, and pin manufacturing	21	339993	1.0	1.0
273	21	999	Statewide	33	Fiber optic cable manufacturing	21	335921	1.0	1.0
275	21	999	Statewide	33	Fluid power pump and motor manufacturing	21	333996	4.0	2.6
277	21	999	Statewide	33	Food product machinery manufacturing	21	333241	4.2	2.4
279	21	999	Statewide	33	Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing	21	336415	1.0	1.0
282	21	999	Statewide	33	Heavy duty truck manufacturing	21	336120	1.0	1.0
284	21	999	Statewide	33	Household furniture (except wood and metal) manufacturing	21	337125	1.0	1.0
285	21	999	Statewide	33	Household laundry equipment manufacturing	21	335224	1.0	1.0
286	21	999	Statewide	33	Household refrigerator and home freezer manufacturing	21	335222	1.0	1.0
291	21	999	Statewide	33	Industrial valve manufacturing	21	332911	1.0	1.0
297	21	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	21	331210	4.25	4.0
298	21	999	Statewide	33	Iron foundries	21	331511	3.0	2.2
299	21	999	Statewide	33	Irradiation apparatus manufacturing	21	334517	1.0	1.0
301	21	999	Statewide	33	Lawn and garden tractor and home lawn and garden equipment manufacturing	21	333112	3.2	2.8
302	21	999	Statewide	33	Light truck and utility vehicle manufacturing	21	336112	4.0	3.2
305	21	999	Statewide	33	Mattress manufacturing	21	337910	5.0	2.4
310	21	999	Statewide	33	Metal household furniture manufacturing	21	337124	3.4	3.0
324	21	999	Statewide	33	Motorcycle, bicycle, and parts manufacturing	21	336991	3.0	2.4
327	21	999	Statewide	33	Nonferrous forging	21	332112	1.0	1.0
328	21	999	Statewide	33	Nonferrous metal (except aluminum) smelting and refining	21	331410	2.0	1.4
332	21	999	Statewide	33	Office furniture (except wood) manufacturing	21	337214	2.0	2.0
333	21	999	Statewide	33	Office supplies (except paper) manufacturing	21	339940	5.0	4.2
334	21	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	21	333132	1.0	1.0
336	21	999	Statewide	33	Optical instrument and lens manufacturing	21	333314	2.0	1.2
342	21	999	Statewide	33	Other communications equipment manufacturing	21	334290	3.4	3.4
344	21	999	Statewide	33	Other engine equipment manufacturing	21	333618	2.85	2.6
347	21	999	Statewide	33	Other lighting equipment manufacturing	21	335129	3.8	3.6
348	21	999	Statewide	33	Other major household appliance manufacturing	21	335228	2.2	1.4
351	21	999	Statewide	33	Other metal valve and pipe fitting manufacturing	21	332919	3.0	1.75
353	21	999	Statewide	33	Other nonferrous metal foundries (except die-casting)	21	331529	1.8	1.8
356	21	999	Statewide	33	Photographic and photocopying equipment manufacturing	21	333316	1.0	1.0
358	21	999	Statewide	33	Powder metallurgy part manufacturing	21	332117	1.0	1.0
361	21	999	Statewide	33	Power-driven handtool manufacturing	21	333991	1.0	1.0
368	21	999	Statewide	33	Railroad rolling stock manufacturing	21	336510	7.0	7.0
371	21	999	Statewide	33	Rolled steel shape manufacturing	21	331221	3.0	1.5
375	21	999	Statewide	33	Scale and balance manufacturing	21	333997	2.0	1.2
376	21	999	Statewide	33	Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing	21	334511	2.0	1.8
378	21	999	Statewide	33	Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)	21	331492	2.0	2.0
380	21	999	Statewide	33	Semiconductor machinery manufacturing	21	333242	1.0	1.0
382	21	999	Statewide	33	Ship building and repairing	21	336611	5.6	5.4
385	21	999	Statewide	33	Small arms ammunition manufacturing	21	332992	3.0	2.2
387	21	999	Statewide	33	Small electrical appliance manufacturing	21	335210	2.0	1.0
388	21	999	Statewide	33	Software and other prerecorded compact disc, tape, and record reproducing	21	334614	4.5	2.2
390	21	999	Statewide	33	Speed changer, industrial high-speed drive, and gear manufacturing	21	333612	1.0	1.0
393	21	999	Statewide	33	Steel foundries (except investment)	21	331513	1.0	1.0
395	21	999	Statewide	33	Storage battery manufacturing	21	335911	2.0	2.0
399	21	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	21	334514	1.0	1.0
402	21	999	Statewide	33	Turbine and turbine generator set units manufacturing	21	333611	1.0	1.0
406	21	999	Statewide	33	Wood office furniture manufacturing	21	337211	4.2	2.8
411	21	999	Statewide	42	Business to business electronic markets	21	425110	3.0	1.8
421	21	999	Statewide	42	Fish and seafood merchant wholesalers	21	424460	7.9	4.8
547	21	999	Statewide	48	Air traffic control	21	488111	3.0	2.2
548	21	999	Statewide	48	All other pipeline transportation	21	486990	1.0	1.0
553	21	999	Statewide	48	Coastal and great lakes freight transportation	21	483113	1.0	1.0
554	21	999	Statewide	48	Deep sea freight transportation	21	483111	1.0	1.0
566	21	999	Statewide	48	Nonscheduled chartered freight air transportation	21	481212	3.6	2.8
573	21	999	Statewide	48	Other urban transit systems	21	485119	1.0	1.0
580	21	999	Statewide	48	Scenic and sightseeing transportation, other	21	487990	1.0	1.0
597	21	999	Statewide	51	All other information services	21	519190	11.2	7.4
605	21	999	Statewide	51	Greeting card publishers	21	511191	3.0	2.2
606	21	999	Statewide	51	Integrated record production/distribution	21	512220	1.0	1.0
611	21	999	Statewide	51	News syndicates	21	519110	4.0	4.0
617	21	999	Statewide	51	Record production	21	512210	1.0	1.0
631	21	999	Statewide	52	Commodity contracts dealing	21	523130	4.4	4.2
641	21	999	Statewide	52	International trade financing	21	522293	2.0	1.2
646	21	999	Statewide	52	Monetary authorities - central bank	21	521110	1.0	1.0
653	21	999	Statewide	52	Reinsurance carriers	21	524130	5.0	4.5
656	21	999	Statewide	52	Secondary market financing	21	522294	1.0	1.0
780	21	999	Statewide	61	Business and secretarial schools	21	611410	2.5	2.0
808	21	999	Statewide	62	HMO medical centers	21	621491	6.0	2.25
848	21	999	Statewide	71	Other performing arts companies	21	711190	1.0	1.0
853	21	999	Statewide	71	Skiing facilities	21	713920	1.0	1.0
903	21	999	Statewide	81	One-hour photofinishing	21	812922	3.0	3.0
