"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Ruther Glen","https://www.facebook.com/pages/Mt-Olympus-Berry-Farm/46671088391?ref=bookmarks","37.9422895","-77.4827726","Mt Olympus Berry Farm","VA","23298 Jefferson Davis Hwy","bedding plants canned preserved cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey nursery-stock red-meat non-poultry-meat","","farm","http://www.mtolympusfarm.com/mtolympusfarm/home.html","22546"
"Lottsburg","","38.003264","-76.501531","Old Quarter Farm","VA","3572 Lewisetta Road","","","farm","","22511"
"Smithfield","Oliver Farms Produce - Smithfield, VA","36.889185","-76.606740","Oliver Farms LLC","VA","18222 Longview Drive","fresh-fruits fresh-vegetables","","farm","www.oliverproduce.com","23430"
"Gretna","","36.9766800","-79.2989370","Our Father's Farm LLC","VA","2664 Deer View Rd","eggs fresh-vegetables honey poultry fowl red-meat non-poultry-meat soap body-care wild-harvested forest-products","","farm","www.ourfathersfarmva.com","24557"
"The Plains","","38.900506","-77.776489","Over The Grass Farm","VA","6485 Rock Hill Mill Rd","bedding plants canned preserved cut-flowers eggs herbs fresh-vegetables honey red-meat non-poultry-meat","","farm","overthegrassfarm.com","20198"
"Danville","https://www.facebook.com/pages/Owen-Farm-Tours/259048657461865","36.6433000","-79.5369830","Owen Farm Tours, LLC","VA","1668 Silver Creek Road","baked-goods crafts woodworking eggs fresh-fruits fresh-vegetables honey prepared-foods soap body-care","","farm","www.owenfarmtours.com","24540"
"King William","","37.699796","-77.111273","Pampatike Organic Farm","VA","","eggs fresh-vegetables honey soap body-care","","farm","www.pampatike.com",""
"Lovettsville","https://www.facebook.com/TheRestaurantatPatowmackFarm","39.278467","-77.555873","Patowmack Farm","VA","42461 Lovettsville Rd.","canned preserved cut-flowers herbs fresh-fruits fresh-vegetables","https://www.twitter.com/patowmackfarm","farm","www.patowmackfarm.com","20180"
"Hanover","Pleasant Fields Farm","37.827413","-77.373362","Pleasant Fields Farm","VA","1765 Nelsons Bridge Road","fresh-fruits fresh-vegetables","","farm","","23069"
"Round HIll","","39.0912750","-77.7907670","Practically Country at Bay Haven Farm, LLC","VA","19028 Sullystone Ln","eggs poultry fowl","","farm","www.practicallycountry.com","20141"
"Blue Grass","Puffenbarger's Farm ","38.4360611","-79.6135861","Puffenbargers Farm Beef","VA","2476 Maple Sugar Road","red-meat non-poultry-meat","","farm","","24413"
"Blue Grass","https://www.facebook.com/puffenbargersugarorchard","38.459176","-79.557554","Puffenbargers Sugar Orchard","VA","17 Maple Syrup Lane","maple-products","","farm","www.puffenbargersugarorchard.com","24413"
"Lowesville","https://www.facebook.com/riveroakfarm","37.723022","-79.066900","River Oak Farm","VA","173 Woodson Rd.","eggs poultry fowl red-meat non-poultry-meat","","farm","","22967"
"Floyd","www.facebook.com/riverstoneorganicfarm","36.9496830","-80.2070990","Riverstone Organic Farm Shop","VA","708 Thompson Road SE","canned preserved cut-flowers herbs fresh-fruits fresh-vegetables mushrooms wild-harvested forest-products","","farm","www.riverstoneorganicfarm.com","24091"
"Culpeper","https://www.facebook.com/saddleridgefarm","38.563358","-77.965583","Saddle Ridge Farm","VA","10208 Jamesons Mill Road","poultry fowl red-meat non-poultry-meat","https://twitter.com/Saddleridgefarm","farm","http://www.saddleridgefarm.net/","22701"
"Vernon Hill","https://www.facebook.com/pastureanimals/?ref=bookmarks","36.785534","-79.078874","Sapphire Farms","VA","3174 Thompson Store Road","baked-goods canned preserved dairy products eggs fresh-fruits fresh-vegetables poultry fowl prepared-foods red-meat non-poultry-meat","","farm","https://www.sapphirefarmsva.com/","24597"
"Catlett","https://www.facebook.com/sevenoakslavender","38.6778300","-77.6623740","Seven Oaks Lavender Farm","VA","8769 Old Dumfries Rd.","canned preserved coffee tea cut-flowers eggs herbs honey soap body-care","","farm","www.sevenoakslavenderfarm.com","20119"
"Mount Jackson ","http://www.facebook.com/sinclair","38.764631","-78.689532","Sinclair Farm","VA","1167 Crooked Run Rd.","baked-goods canned preserved dairy products eggs herbs fresh-fruits fresh-vegetables honey poultry fowl","","farm","http://www.sinclairfarm.com","22842"
"Chesapeake","Skipper Farms","36.7616620","-76.2057140","Skipper Farms","VA","1305 Kempsville Rd.","bedding plants canned preserved cut-flowers eggs herbs fresh-fruits fresh-vegetables honey juices ciders nuts","","farm","Skipperfarms.com","23320"
"Crozet","","38.180684","-78.605054","The Berrypatch","VA","3035 Peavine Hollow Rd","","","farm","","22932"
"Colonial Heights ","www.facebook.com/blvd.flower.gardens","37.309449","-77.390184","The Farm at Boulevard Flower Gardens","VA","2100 Ruffin Mill Road","","","farm","www.boulevardflowergardens.com","23834"
"Middleburg ","www.facebook.com/ayrshirefarmshires","38.9690132","-77.7354222","The Home Farm Store sells Ayrshire Farm products and products from neighboring Virginia farms","VA","1 East Washington ST","baked-goods bedding plants canned preserved cut-flowers dairy products eggs herbs fresh-vegetables honey maple-products mushrooms nuts pet-food poultry fowl prepared-foods red-meat non-poultry-meat soap body-care tofu non-animal protein wine spirits beer hard-cider","","farm","www.AyrshireFarm.com","20117"
"Chantilly","https://www.facebook.com/ticonderogafarms","38.885636","-77.539724","Ticonderoga Farms, Inc.","VA","26469 Ticonderoga Road","canned preserved eggs fresh-vegetables honey prepared-foods","","farm","www.ticonderoga.com","20152"
"Virginia Beach","","36.67243","-76.026145","Vaughan Farms Produce","VA","1258 Princess Anne Road","","","farm","www.vaughanfarmsproduce.com/Home_Page.php","23457"
"North Garden","https://www.facebook.com/pages/Albemarle-CiderWorks/132600710110733","37.9665310","-78.6501360","Vintage Virginia Apples LLC","VA","2545 Rural Ridge Lane","canned preserved crafts woodworking dairy products herbs fresh-fruits fresh-vegetables juices ciders nursery-stock prepared-foods wine spirits beer hard-cider","https://twitter.com/AlbCiderWorks","farm","https://www.albemarleciderworks.com/","22959"
"Colonial Beach","Westmoreland Berry Farm","38.1364403","-77.0472071","Westmoreland Berry Farm and Market","VA","1235 Berry Farm Lane","baked-goods canned preserved fresh-fruits fresh-vegetables honey maple-products nuts prepared-foods soap body-care","@westmorelandberryfarm","farm","www.westmorelandberryfarm.com","22443"
"Harrisonburg","","38.364321","-78.840598","White Oak Lavender Farm","VA","5060 Newcomer Lane","","","farm","","22801"
"Woodford","https://www.facebook.com/wildwood.alpacas?fref=ts","38.1521390","-77.3938180","Wildwood Alpacas","VA","8046 Fredericksburg Tpke","crafts woodworking eggs","","farm","wildwoodalpacas@aol.com","22580"
"Abingdon ","https://www.facebook.com/abingdonfarmersmarket","36.708863","-81.977160","Abingdon Farmers Market","VA","Corner of Remsburg Drive & Cummings St","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap wine coffee beans fruits juices mushrooms pet food wild","","market","http://www.abingdonfarmersmarket.com","24212"
"Annandale ","https://www.facebook.com/events/557660981411692/","38.832801","-77.196229","Annandale Farmers Market ","VA","6621 Columbia Pike","baked goods flowers eggs vegetables honey jams meat plants prepared-foods coffee fruits","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/annandale",""
"Daleville","https://www.facebook.com/BotetourtFarmersMarket/","37.417795","-79.912646","Botetourt Farmer's Market ","VA","90 Town Center St","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap wine fruits mushrooms wild","","market","","24083"
"Broadway","https://www.facebook.com/BroadwayFarmMkt/","38.611375","-78.799904","Broadway Farmers Market","VA","161 S Main St","baked goods crafts flowers eggs herbs vegetables honey jams meat prepared-foods soap coffee fruits pet food","Broadwayfarmmkt","market","http://www.town.broadway.va.us/farmers-market.html","22815"
"Hampton","","37.041273","-76.291807","Buckroe Beach Farmers Market","VA","100 N. First Street","baked goods crafts eggs herbs vegetables honey jams nuts plants prepared-foods soap coffee beans fruits juices pet food","","market","http://villagevents@cox.net","23664"
"Burke","https://www.facebook.com/events/786233015044186/","38.776991","-77.263568","Burke ","VA","5671 Roberts Parkway","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods coffee fruits juices pet food","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/burke","22015"
"Catawba","https://www.facebook.com/Catawba-Valley-Farmers-Market-129469157077509/","37.3835006","-80.1068482","Catawba Valley Farmers Market","VA","4965 Catawba Creek Road","baked goods crafts flowers eggs herbs vegetables jams meat prepared-foods soap trees fruits","","market","https://www.catawbafarmersmarket.com/","24070"
"Chesterfield","https://www.facebook.com/CFitFarmersMarket","37.376728","-77.504419","Chesterfield County Farmers Market","VA","near 6701 Mimms Loop","baked goods crafts eggs seafood vegetables honey jams maple poultry soap coffee fruits mushrooms","","market","","23832"
"Chilhowie","","36.802950","-81.676633","Chilhowie Farmer's Market","VA","East Lee Highway between Chestnut and Pine Avenues (Warrior Park)","organic baked goods eggs vegetables honey jams meat nuts plants beans fruits mushrooms","","market","http://www.chilhowie.org","24319"
"Blackstone","com/groups/CSFarmersMarket","37.077437","-78.008079","Church Street Farmers' Market","VA","603 Church Street","organic baked goods flowers eggs herbs vegetables honey jams nuts plants trees fruits","","market","","23824"
"Henrico","https://www.facebook.com/doreyparkfarmersmarket/?ref=bookmarks","37.5380571","-77.405887","Dorey Park Farmers Market ","VA","2999 Darbytown Road","baked goods flowers eggs vegetables honey jams plants poultry prepared-foods soap coffee fruits","","market","http://www.doreyparkfarmersmarket.org","23231"
"Fairfax","https://www.facebook.com/FairfaxSaturdayMarket/","38.846056","-77.308647","Fairfax Community Farmers' Market","VA","10500 Page Avenue","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits juices pet food","","market","http://www.FairfaxSaturdayMarket.com","22030"
"Forest","https://www.facebook.com/pages/Forest-farmers-market/193117547377111","37.3643700","-79.2854430","Forest farmers market","VA","15583 Forest Road","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees wine coffee fruits mushrooms pet food","https://twitter.com/FFM221","market","http://www.forestfarmersmarket.com","24551"
"Charlottesville","https://www.facebook.com/ForestLakesFarmersmarket","38.1087","-78.44106","Forest Lakes Farmers Market","VA","1650 Ashwood Blvd.","baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry soap trees coffee fruits","","market","","22911"
"Roanoke","facebook.com/grandinvillagecommunitymarket","37.265053","-79.978064","Grandin Village Farmers Market","VA","2080 Westover Ave SW","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms pet food wild","@leapforlocal","market","http://www.leapforlocalfood.org/grandin","24015"
"Ruckersville","https://www.facebook.com/greenefarmersmarket/","38.233858","-78.384143","Greene Farmers Market","VA","42 Carmen Place","baked goods cheese flowers eggs herbs vegetables honey jams meat plants prepared-foods soap coffee fruits","","market","http://exploregreene.com/events/farmersmarket","22968"
"Halifax","https://www.facebook.com/halifaxmarketplace","36.76317","-78.92836","Halifax Market Place & Farmers Market","VA","209 South Main Street","baked goods crafts eggs herbs vegetables honey jams maple nuts poultry prepared-foods soap beans fruits grains wild","","market","http://www.townofhalifax.com","24558"
"Norfolk","https://www.facebook.com/hamptonblvdfarmersmarket/","36.912352","-76.305582","Hampton Blvd Farmers Market","VA","7400 Hampton Blvd.","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap wine coffee fruits grains pet food","","market","https://www.hamptonblvdfarmersmarket.com","23505"
"Heathsville","https://www.facebook.com/RHHTFoundationinc","37.916391","-76.473204","Heathsville Farmers Market","VA","73 Monument Place","baked goods crafts flowers seafood vegetables jams meat nuts prepared-foods soap fruits","","market","http://www.rhhtfoundationinc.org","22473"
"Herndon ","https://www.facebook.com/events/804594679906261/","38.970411","-77.387108","Herndon Farmers Market ","VA","768 Lynn Street ","baked goods flowers eggs herbs vegetables honey jams plants prepared-foods fruits juices","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/herndon","20170"
"Monterey","https://www.facebook.com/thehighlandcenter","38.409646","-79.586195","Highland Farmers' Market","VA","61 Highland Center Drive","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits mushrooms","","market","http://thehighlandcenter.org/farmers-market","24465"
"Richmond","Huguenot-Robious Farmers Market","37.5195160","-77.6103980","Huguenot-Robious Farmers Market","VA","2051 Huguenot Road","baked goods crafts eggs seafood herbs vegetables honey jams poultry prepared-foods soap wine fruits pet food","","market","http://greatbiggreenhouse.com","23236"
"Richmond","Huguenot-Robious Farmers Market","37.519378","-77.610901","Huguenot-Robious Farmers Market @ The Great Big Greenhouse","VA","2051 Huguenot Road","baked goods crafts eggs seafood vegetables honey jams poultry prepared-foods soap fruits","","market","http://Great Big Greenhouse.com","23235"
" King George","@KingGeorgeFarmersMarket","38.276780","-77.202800","King George Farmers Market","VA","King George Middle School at 8246 Dahlgren Rd","baked goods crafts flowers eggs seafood herbs vegetables honey jams meat plants prepared-foods soap coffee fruits juices","","market","","22485"
"Alexandrida ","https://www.facebook.com/events/388112988700408/","38.8347926","-77.276198","Kingstowne","VA","5870 Kingstowne Towne Center","baked goods cheese eggs herbs vegetables honey jams meat plants poultry prepared-foods coffee fruits juices","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/kingstowne","22315"
"RICHMOND","https://www.facebook.com/LakesideMarketRVA/","37.6145155","-77.4710931","Lakeside Farmers Market - Saturday - year round","VA","6110 Lakeside Avenue","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees fruits juices","","market","http://www.lakesidefarmersmarket.net/","23228"
"henrico","https://www.facebook.com/pages/Lakeside-farmers-market/96856541016","37.614945","-77.470522","Lakeside Farmers' Market","VA","1606 lakeside ave.","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices mushrooms pet food","","market","http://www.lakesidefarmersmarket.net","23228"
"Appomattox ","https://www.facebook.com/LocalAPX/","37.353215","-78.826847","Local APX Market - Seasonal","VA","1848 Church Street","baked goods crafts eggs herbs vegetables honey jams meat poultry prepared-foods soap coffee","","market","http://www.localapxmarket.com","24522"
"Lorton ","https://www.facebook.com/events/1096089703908635/","38.698239","-77.216355","Lorton ","VA","8990 Lorton Station Blvd","baked goods cheese eggs herbs vegetables honey meat poultry prepared-foods coffee fruits juices","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/lorton","22079"
"Bluemont","https://www.facebook.com/BluemontFarmersMarket/","39.110875","-77.833365","LVHMC Bluemont Farmers Market","VA","EE Lake General Store, 33721 Snickersville Turnpike","organic baked goods crafts flowers eggs herbs vegetables jams meat nuts soap fruits","","market","http://www.loudounfarmersmarkets.org","20135"
"Sterling","https://www.facebook.com/CascadesFarmersMarket","39.031603","-77.395364","LVHMC Cascades Farmers' Market","VA","21060 Whitfield Drive","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains juices mushrooms pet food wild","@LoudounFarmMkts","market","http://www.loudounfarmersmarkets.org","20165"
"Leesburg","https://www.facebook.com/LeesburgFarmersMarket/","39.107555","-77.565734","LVHMC Leesburg Farmers Market","VA","101 Catoctin Circle, S. E.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices pet food wild","@LoudounFarmMkts","market","http://www.loudounfarmersmarkets.org","20175"
"Ashburn","https://www.facebook.com/LoudounStationFarmersMarket/","39.006277","-77.489597","LVHMC Loudoun Station Farmers Market","VA","Gramercy Park Drive and Central Station Drive","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap coffee fruits grains pet food","@LoudounFarmMkts","market","","20147"
"Lynchburg","https://www.facebook.com/LynchburgCommunityMarket/","37.411517","-79.140379","Lynchburg Community Market","VA","1219 Main St","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee fruits grains juices mushrooms","","market","http://lynchburgcommunitymarket.com/","24504"
"Alexandria ","https://www.facebook.com/events/424552635030264","38.818343","-77.082026","McCutcheon/Mount Vernon ","VA","2501 Sherwood Hall Lane","baked goods cheese flowers eggs seafood herbs vegetables honey jams meat prepared-foods coffee fruits juices","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/mccutcheon-mount-vernon","22306"
"McLean","https://www.facebook.com/events/909125412812849/","38.943545","-77.192913","McLean ","VA","1659 Chain Bridge Rd","baked goods cheese eggs herbs vegetables honey jams meat plants poultry prepared-foods fruits juices","","market","https://www.fairfaxcounty.gov/parks/farmersmarkets/mclean","22101"
"Mechanicsville","https://www.facebook.com/#!/NHBCFarmersMarket","37.699238","-77.410676","New Highland Baptist Church Farmers Market","VA","9200 New Ashcake Road","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees fruits juices","","market","http://newhighlandbaptist.org/farmers-market/","23116"
"Verona","https://www.facebook.com/NAFarmMarket/?ref=bookmarks","38.201666","-79.009573","North Augusta Farmers Market","VA","406 Lee Hwy","baked goods flowers eggs herbs vegetables jams meat plants coffee fruits","","market","https://www.projectgrows.org/food-access/north-augusta-farmers-market/","24482"
