	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
395	13	999	Statewide	33	Scale and balance manufacturing	13	333997	4.0	2.0
396	13	999	Statewide	33	Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing	13	334511	10.5	4.4
400	13	999	Statewide	33	Semiconductor machinery manufacturing	13	333242	2.0	1.0
413	13	999	Statewide	33	Steel foundries (except investment)	13	331513	3.0	1.2
427	13	999	Statewide	33	Wood office furniture manufacturing	13	337211	14.5	6.555555555555555
581	13	999	Statewide	48	Air traffic control	13	488111	5.0	2.0
587	13	999	Statewide	48	Coastal and great lakes passenger transportation	13	483114	3.0	2.142857142857143
589	13	999	Statewide	48	Deep sea passenger transportation	13	483112	3.0	1.2
594	13	999	Statewide	48	Inland water freight transportation	13	483211	2.0	1.0
595	13	999	Statewide	48	Inland water passenger transportation	13	483212	3.0	2.5
609	13	999	Statewide	48	Other urban transit systems	13	485119	5.0	3.2222222222222223
641	13	999	Statewide	51	Greeting card publishers	13	511191	2.0	1.0
683	13	999	Statewide	52	International trade financing	13	522293	9.0	3.0
688	13	999	Statewide	52	Monetary authorities - central bank	13	521110	4.0	2.0
690	13	999	Statewide	52	Open-end investment funds	13	525910	5.25	2.5555555555555554
692	13	999	Statewide	52	Other depository credit intermediation	13	522190	44.0	11.25
700	13	999	Statewide	52	Secondary market financing	13	522294	8.25	3.7777777777777777
701	13	999	Statewide	52	Securities and commodity exchanges	13	523210	2.0	1.0
824	13	999	Statewide	56	Solid waste combustors and incinerators	13	562213	5.0	1.6
892	13	999	Statewide	71	Casinos (except casino hotels)	13	713210	6.25	2.2
914	13	999	Statewide	72	Casino hotels	13	721120	1.0	1.0
