	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
214	40	999	Statewide	32	Tire retreading	40	326212	12.75	6.0
234	40	999	Statewide	33	Ammunition (except small arms) manufacturing	40	332993	2.0	1.0
236	40	999	Statewide	33	Audio and video equipment manufacturing	40	334310	3.0	1.2
237	40	999	Statewide	33	Automatic environmental control manufacturing for residential, commercial, and appliance use	40	334512	5.0	1.6
238	40	999	Statewide	33	Automobile manufacturing	40	336111	4.0	1.25
239	40	999	Statewide	33	Ball and roller bearing manufacturing	40	332991	4.0	1.8
241	40	999	Statewide	33	Blank magnetic and optical recording media manufacturing	40	334613	2.0	1.0
242	40	999	Statewide	33	Blind and shade manufacturing	40	337920	4.0	2.0
246	40	999	Statewide	33	Burial casket manufacturing	40	339995	2.0	1.0
247	40	999	Statewide	33	Capacitor, resistor, coil, transformer, and other inductor manufacturing	40	334416	4.0	1.6666666666666667
248	40	999	Statewide	33	Carbon and graphite product manufacturing	40	335991	5.0	2.0
250	40	999	Statewide	33	Computer storage device manufacturing	40	334112	2.0	1.0
253	40	999	Statewide	33	Copper rolling, drawing, extruding, and alloying	40	331420	4.0	2.0
254	40	999	Statewide	33	Current-carrying wiring device manufacturing	40	335931	2.0	1.0
260	40	999	Statewide	33	Doll, toy, and game manufacturing	40	339930	2.0	1.0
261	40	999	Statewide	33	Electric lamp bulb and part manufacturing	40	335110	2.0	1.0
263	40	999	Statewide	33	Electronic computer manufacturing	40	334111	5.5	2.4
266	40	999	Statewide	33	Elevator and moving stairway manufacturing	40	333921	1.0	1.0
270	40	999	Statewide	33	Fiber optic cable manufacturing	40	335921	1.0	1.0
271	40	999	Statewide	33	Fluid power cylinder and actuator manufacturing	40	333995	5.0	2.5555555555555554
278	40	999	Statewide	33	Heavy duty truck manufacturing	40	336120	7.0	3.888888888888889
279	40	999	Statewide	33	Household cooking appliance manufacturing	40	335221	4.0	2.0
280	40	999	Statewide	33	Household furniture (except wood and metal) manufacturing	40	337125	2.0	1.0
293	40	999	Statewide	33	Irradiation apparatus manufacturing	40	334517	2.0	1.0
295	40	999	Statewide	33	Lawn and garden tractor and home lawn and garden equipment manufacturing	40	333112	2.0	1.0
296	40	999	Statewide	33	Light truck and utility vehicle manufacturing	40	336112	2.0	1.0
300	40	999	Statewide	33	Measuring and dispensing pump manufacturing	40	333913	4.0	1.4
302	40	999	Statewide	33	Mechanical power transmission equipment manufacturing	40	333613	5.0	3.0
303	40	999	Statewide	33	Metal can manufacturing	40	332431	2.0	1.0
308	40	999	Statewide	33	Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing	40	332215	4.0	1.8
311	40	999	Statewide	33	Military armored vehicle, tank, and tank component manufacturing	40	336992	1.0	1.0
314	40	999	Statewide	33	Motor home manufacturing	40	336213	4.0	2.0
316	40	999	Statewide	33	Motor vehicle brake system manufacturing	40	336340	3.0	1.2
319	40	999	Statewide	33	Motor vehicle metal stamping	40	336370	4.0	2.0
320	40	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	40	336360	2.0	1.0
321	40	999	Statewide	33	Motor vehicle steering and suspension components (except spring) manufacturing	40	336330	6.5	2.8
325	40	999	Statewide	33	Noncurrent-carrying wiring device manufacturing	40	335932	1.0	1.0
326	40	999	Statewide	33	Nonferrous forging	40	332112	1.0	1.0
327	40	999	Statewide	33	Nonferrous metal (except aluminum) smelting and refining	40	331410	2.0	1.0
328	40	999	Statewide	33	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	40	331491	9.25	3.6
329	40	999	Statewide	33	Nonferrous metal die-casting foundries	40	331523	6.0	2.6
332	40	999	Statewide	33	Office supplies (except paper) manufacturing	40	339940	5.0	1.8
334	40	999	Statewide	33	Ophthalmic goods manufacturing	40	339115	12.0	4.222222222222222
335	40	999	Statewide	33	Optical instrument and lens manufacturing	40	333314	4.0	2.0
338	40	999	Statewide	33	Other aluminum rolling, drawing, and extruding	40	331318	2.0	1.0
345	40	999	Statewide	33	Other lighting equipment manufacturing	40	335129	3.0	1.2
350	40	999	Statewide	33	Other nonferrous metal foundries (except die-casting)	40	331529	1.0	1.0
352	40	999	Statewide	33	Packaging machinery manufacturing	40	333993	2.0	1.0
355	40	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	40	332913	4.0	1.5
356	40	999	Statewide	33	Powder metallurgy part manufacturing	40	332117	4.0	2.0
358	40	999	Statewide	33	Power, distribution, and specialty transformer manufacturing	40	335311	8.25	4.111111111111111
359	40	999	Statewide	33	Power-driven handtool manufacturing	40	333991	4.0	1.8
362	40	999	Statewide	33	Primary battery manufacturing	40	335912	1.0	1.0
367	40	999	Statewide	33	Railroad rolling stock manufacturing	40	336510	7.833333333333333	3.6666666666666665
370	40	999	Statewide	33	Rolled steel shape manufacturing	40	331221	3.0	1.2
371	40	999	Statewide	33	Rolling mill and other metalworking machinery manufacturing	40	333519	6.0	2.6
373	40	999	Statewide	33	Scale and balance manufacturing	40	333997	2.0	1.0
375	40	999	Statewide	33	Secondary smelting and alloying of aluminum	40	331314	2.0	1.0
376	40	999	Statewide	33	Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)	40	331492	2.0	1.0
379	40	999	Statewide	33	Ship building and repairing	40	336611	3.0	1.25
382	40	999	Statewide	33	Small arms ammunition manufacturing	40	332992	2.0	2.0
384	40	999	Statewide	33	Small electrical appliance manufacturing	40	335210	2.0	1.0
387	40	999	Statewide	33	Speed changer, industrial high-speed drive, and gear manufacturing	40	333612	2.0	1.0
390	40	999	Statewide	33	Steel foundries (except investment)	40	331513	4.0	2.0
393	40	999	Statewide	33	Storage battery manufacturing	40	335911	2.0	1.0
404	40	999	Statewide	33	Wood office furniture manufacturing	40	337211	2.0	1.0
419	40	999	Statewide	42	Fish and seafood merchant wholesalers	40	424460	2.0	1.0
499	40	999	Statewide	44	Fish and seafood markets	40	445220	4.0	1.4
537	40	999	Statewide	45	Electronic auctions	40	454112	2.0	1.0
557	40	999	Statewide	45	Warehouse clubs and supercenters	40	452910	191.75	97.4
558	40	999	Statewide	48	Air traffic control	40	488111	13.0	7.222222222222222
560	40	999	Statewide	48	All other support activities for transportation	40	488999	5.0	2.2
564	40	999	Statewide	48	Coastal and great lakes freight transportation	40	483113	1.0	1.0
565	40	999	Statewide	48	Coastal and great lakes passenger transportation	40	483114	1.0	1.0
570	40	999	Statewide	48	Inland water freight transportation	40	483211	1.0	1.0
571	40	999	Statewide	48	Inland water passenger transportation	40	483212	2.0	1.0
574	40	999	Statewide	48	Marine cargo handling	40	488320	5.0	2.2
576	40	999	Statewide	48	Nonscheduled chartered freight air transportation	40	481212	4.0	1.4
589	40	999	Statewide	48	Scenic and sightseeing transportation, land	40	487110	2.0	1.5
590	40	999	Statewide	48	Scenic and sightseeing transportation, water	40	487210	1.0	1.0
591	40	999	Statewide	48	Scheduled freight air transportation	40	481112	4.0	2.0
614	40	999	Statewide	51	Greeting card publishers	40	511191	1.0	1.0
615	40	999	Statewide	51	Integrated record production\/distribution	40	512220	4.0	1.4
618	40	999	Statewide	51	Motion picture and video distribution	40	512120	1.0	1.0
621	40	999	Statewide	51	Music publishers	40	512230	2.0	1.0
624	40	999	Statewide	51	Other motion picture and video industries	40	512199	1.0	1.0
654	40	999	Statewide	52	International trade financing	40	522293	3.0	1.0
659	40	999	Statewide	52	Monetary authorities - central bank	40	521110	2.0	1.0
662	40	999	Statewide	52	Other depository credit intermediation	40	522190	2.0	1.0
667	40	999	Statewide	52	Reinsurance carriers	40	524130	5.0	1.8
670	40	999	Statewide	52	Secondary market financing	40	522294	2.333333333333333	1.25
671	40	999	Statewide	52	Securities and commodity exchanges	40	523210	1.0	1.0
794	40	999	Statewide	56	Solid waste combustors and incinerators	40	562213	4.0	1.8
832	40	999	Statewide	62	HMO medical centers	40	621491	5.0	1.4
928	40	999	Statewide	81	One-hour photofinishing	40	812922	3.0	1.25
