"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Bandera","https://www.facebook.com/AGardenInEveryHome","29.745359","-99.035729","A Garden in Every Home","TX","251 Lost Oak","bedding plants cut-flowers fresh-fruits nursery-stock","","farm","http://www.agardenineveryhome.com/","78003"
"Bow","","48.549711","-122.358513","A Man and His Hoe","WA","PO Box 186","eggs fresh-vegetables poultry fowl","","farm","amanandhishoe.com","98232"
"Rockwall","https://www.facebook.com/pages/A-Touch-of-Earth-Gardens/204045213012249?pnref=lhc","32.875836","-96.436831","A Touch of Earth Gardens","TX","838 H. Wallace Ln.","baked-goods canned preserved crafts woodworking eggs herbs fresh-fruits fresh-vegetables honey","","farm","","75032"
"Pueblo","https://www.facebook.com/AWrensNestFarm","38.2639407","-104.5579487","A Wren's Nest Farm","CO","402 S Neilson Ave","bedding plants canned preserved soap body-care","","farm","http://awrensnest.com/nest/","81001"
"Wye Mills","","38.936137","-76.062360","A. H. Herb'n Craft Farm","MD","13433 Ocean Gateway (US Route 50)","bedding plants eggs herbs fresh-fruits fresh-vegetables honey nursery-stock nuts poultry fowl soap body-care wild-harvested forest-products","","farm","","21679"
"South Haven","www.facebook.com/OverhiserOrchards","42.483804","-86.169217","A.W. Overhiser Orchards","MI","6405 109th Avenue","baked-goods canned preserved coffee tea cut-flowers eggs fresh-fruits fresh-vegetables honey juices ciders maple-products nuts poultry fowl soap body-care","","farm","www.overhiserorchards.com","49090"
"Baldwinsville","abbottfarmsny","43.144523","-76.281483","Abbott Farms","NY","3275 Cold Springs Road","baked-goods canned preserved coffee tea dairy products dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products nuts prepared-foods red-meat non-poultry-meat soap body-care","","farm","abbottfarms.com","13027"
"Belleview","www.facebook.com/pages/Abshier-Blueberry-Farm/295455157137236pages/Abshier-Blueberry-Farm/295455157137236","29.0533560","-82.0817510","Abshier Blueberry Farm","FL","3960 SE 115th Street","","","farm","Www.abshierblueberryfarm.com","34420"
"Plant City","https://www.facebook.com/AbundantGardensPlantCity/","28.0394270","-82.1347270","Abundant Gardens","FL","1211 W. Terrace Dr","bedding plants canned preserved coffee tea crafts woodworking nursery-stock","","farm","https://www.abundantgardens.net/","33563"
"Poulsbo","https://www.facebook.com/Abundantly.Green?ref=br_tf","47.6661676","-122.6354219","Abundantly Green","WA","1146 NE Madison Rd","","","farm","http://www.abundantlygreen.com/",""
"Accokeek","www.facebook.com/accokeekfoundation","38.691496","-77.060180","Accokeek Foundation - Ecosystem Farm Market","MD","3400 Bryan Point Road","eggs herbs fresh-fruits fresh-vegetables honey","twitter.com/Accokeek","farm","www.accokeekfoundation.org","20607"
"Kittanning borough","Acorn Hollow Farm","40.774383","-79.379299","Acorn Hollow Farm","PA","310 Kunkle Rd","cut-flowers fresh-fruits fresh-vegetables","","farm","www.acornhollowfarm.com","16201"
"Acushnet","https://www.facebook.com/pages/Acushnet Farmers Market","41.7201499","-70.9008270","Acushnet Farmers Market","MA","186 leonard street","baked-goods bedding plants canned preserved coffee tea cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey poultry fowl prepared-foods red-meat non-poultry-meat soap body-care wine spirits beer hard-cider","Acushnetfarmmarket@eventsonthefarm","farm","www.acushnetfarmersmarket.com","02743"
"Wilmington","https://www.facebook.com/pages/Adams-Farm-Wilmington-Vermont/69664848032","42.9048500","-72.8498080","Adams Farm and Meat Processing Shop","VT","15 Higley Hill","canned preserved coffee tea eggs grains flour maple-products pet-food poultry fowl red-meat non-poultry-meat soap body-care","","farm","http://adamsfamilyfarm.com","05363"
"Hartford","https://www.facebook.com/Adams.Blueberry.Farms","42.257492","-86.220746","Adams Farms","MI","69676 Cr376 (40th Ave)","fresh-fruits maple-products","","farm","www.facebook.com/Adams.Blueberry.Farms","49057"
"Covington","https://www.facebook.com/adamsgreenhouse","40.127688","-84.324411","Adams Greenhouse & Produce LLC","OH","6373 W. US RT 36","baked-goods bedding plants canned preserved coffee tea cut-flowers dairy products dry beans eggs fish seafood herbs fresh-fruits fresh-vegetables grains flour honey maple-products mushrooms nuts poultry fowl prepared-foods red-meat non-poultry-meat soap body-care","","farm","www.adamsgreenhouse.com","45318"
"Willow Spring","https://www.facebook.com/pages/Adams-Vineyard-And-Winery/157209567677328","35.583117","-78.676316","Adams Vineyards","NC","3390 John Adams Road","canned preserved fresh-fruits wine spirits beer hard-cider","","farm","marketing@adamsvineyards.com","27592"
"Eugne","https://www.facebook.com/pages/Adkins-Blueberry-Farm/120648141360744?ref_type=bookmark","43.996830","-122.986537","Adkins Blueberry Farm","OR","85995 Gossler Rd","","","farm","","97405"
"Chaseburg","","43.7134959","-91.1102715","Adoni Arces Family Farm LLC ","WI","S387 Korthals Ln. ","eggs fresh-fruits poultry fowl red-meat non-poultry-meat","","farm","","45621"
"Goshen","","38.019411","-79.505417","Aeyles Farm, LLC","VA","553 Big River Road","cut-flowers dry beans eggs herbs fresh-fruits fresh-vegetables","","farm","","24439"
"Fishers","https://www.facebook.com/AggressivelyFresh","39.973794","-86.007339","Aggressively Fresh Fishers Market","IN","9160 Ford Circle","bedding plants herbs fresh-vegetables grains flour mushrooms nursery-stock soap body-care","","farm","https://aggressivelyfresh.com/","46038"
"Brooksville","","28.481463","-82.387655","Al and MLiss Grissom","FL","3261 Endsley Road","honey","","farm","","34604"
"Bend ","https://www.facebook.com/pages/category/Farm/Sakari-Farms-224485035156593/","44.162659","-121.359702","ALASKAN NATIVE Sakari Farms","OR","65060 Hwy 20","bedding plants canned preserved coffee tea cut-flowers herbs fresh-fruits fresh-vegetables soap body-care","","farm","sakarifarms.weebly.com","97703"
"Alna","","44.1032357","-69.6152679","Albee Farming","ME","1628 Alna Road","cut-flowers fresh-fruits fresh-vegetables","","farm","","04535"
"Cape Elizabeth","","43.584075","-70.218065","Alewive's Brook Farm","ME","83 Old Ocean House Rd","canned preserved cut-flowers eggs fish seafood herbs fresh-fruits fresh-vegetables grains flour","","farm","www.alewivesbrookfarm.com","4107"
"Woodstock","","42.255422","-88.478504","All Seasons Orchard","IL","14510 Il Route 176","baked-goods canned preserved dairy products fresh-fruits fresh-vegetables honey juices ciders soap body-care","","farm","www.allseasonsorchard.com","60098"
"Crescent City","","29.422782","-81.577329","Allison Family Farm LLC.","FL","124 Diamond Lake Lane","eggs fresh-fruits nursery-stock poultry fowl","","farm","http://allisonfamilyfarm.com/","32112"
"Beaverdam","https://www.facebook.com/AlpacaPasturesVA","37.912894","-77.659154","Alpaca Pastures of Virginia, Inc","VA","18388 Beaver Dam Road","crafts woodworking","","farm","www.AlpacaPasturesVA.com","23015"
"Port Townsend","","48.0824010","-122.8760900","Alpenfire Orchards LLC","WA","220 Pocket Lane","wine spirits beer hard-cider","","farm","www.alpenfirecider.com","98368"
"Wisconsin Rapids","https://www.facebook.com/altenburgsfarm","44.419143","-89.738168","Altenburg's Country Gardens LLC","WI","7020 Plover Rd (Hwy. 54 E)","canned preserved fresh-fruits fresh-vegetables maple-products prepared-foods","","farm","http://www.altenburgsfarm.com/","54494"
"Plymouth","https://www.facebook.com/pages/Amador-Flower-Farm-Nursery/129585181590","38.528671","-120.804192","Amador Flower Farm","CA","22001 Shenandoah School Road","bedding plants nursery-stock","","farm","AmadorFlowerFarm.com","95669"
"Cleveland","https://www.facebook.com/AmalfiGardens","41.475637","-81.630177","Amalfi Gardens LLC","OH","82nd & Kinsman rd.","","","farm","","44104"
"Colfax","","31.581305","-92.767632","Amazing Grace Farms LLC","LA","4423 Hwy 71","eggs fresh-fruits fresh-vegetables","","farm","","71417"
"Dalzell","https://www.facebook.com/AmbertFarm","34.02079","-80.431956","Ambert Farm","SC","2885 Steeplechase Dr.","eggs herbs fresh-vegetables poultry fowl","https://twitter.com/AmbertFarm","farm","https://www.ambertfarm.com","29040"
"Amboy ","","40.6195200","-85.9205480","Amboy Honey Creek Farms","IN","10262 S 800 E","honey","","farm","","46911"
"Hogansburg","https://www.facebook.com/grayshomesteadfarm/","44.988345","-74.593024","AMERICAN INDIAN Gray's Homestead Farm","NY","1109 Drum Street","baked-goods canned preserved coffee tea dairy products eggs herbs fresh-fruits fresh-vegetables honey maple-products soap body-care wild-harvested forest-products","","farm","","13655"
"Chicago ","","41.837551","-87.681844","AMERICAN INDIAN Jone's Applebee's Farming Conglomerate","IL"," 5555 Main Street ","bedding plants crafts woodworking fresh-fruits tofu non-animal protein","","farm","","60448"
"Grasonville","@anagailfarms","38.935374","-76.193302","Ana-Gail Farms LLC","MD","1217 Perrys Corner Rd","","","farm","www.anagailfarms.com","21638"
"Hilmar","","37.381382","-120.896124","Anderson Almonds ","CA","6401 Hultberg Rd","","","farm","ANDERSONALMONDS.COM","95324"
"Muscatine","https://www.facebook.com/Grassfed-Recipes-186658131371711/","41.509551","-90.927414","Anderson Farm","IA","1575 Underwood Ave","red-meat non-poultry-meat","","farm","http://www.grassfedrecipes.com/","52761"
"Pauline","","34.7909070","-81.8853370","Anderson Vineyards","SC","1221 Riddle Rd","","","farm","","29374"
"Bentonville","","36.3296074","-94.2898468","Anglin Beef","AR","5985 S.W. Anglin Road","","","farm","http://www.anglinbeef.com","72712"
"Tipp City","https://www.facebook.com/AngryHippieFarms","39.94265","-84.225463","Angry Hippie Farms, LLC","OH","6615 Peters Rd","","","farm","http://www.angryhippiefarms.com","45371"
"Sequim","https://www.facebook.com/pages/Annies-Flower-Farm/152511834820700","48.1161285","-123.2001069","Annie's Flower Farm ","WA","Northwest corner of intersection at Woodcock/KItchen-Dick","bedding plants cut-flowers","","farm","www.anniesflowerfarm.com","98382"
"Canton","www.facebook.com/anniesgarlic","44.555825","-75.044278","Annies Garlic","NY","273 Morrill Rd","","","farm","www.anniesgarlic.com","13617"
"Springdale","https://www.facebook.com/AppelFarmsNWA","36.193514","-94.195752","Appel Farms","AR","5909 Elm Springs Road","fresh-fruits fresh-vegetables","","farm","","72762"
"Ulster Park","Apple Bun Farm Market","41.8467297","-73.9695269","Apple Bin Farm Market","NY","810 Broadway Rt. 9W","baked-goods bedding plants canned preserved coffee tea dairy products eggs herbs fresh-fruits fresh-vegetables honey juices ciders maple-products nursery-stock nuts prepared-foods soap body-care","","farm","www.theapplebinfarmmarket.com","12487"
"Stewartstown","facebook/applehavenfarm","44.952681","-71.491190","Apple Haven Farm","NH","829 Piper Hill Road","dairy products herbs fresh-fruits fresh-vegetables","","farm","www.applehavenfarm.com","03576"
"Stanley","","35.3848569","-81.0885170","Apple Orchard Farm","NC","640 Mariposa Road","eggs honey red-meat non-poultry-meat","","farm","appleorchardfarmnc.com","28164"
"DePere","https://www.facebook.com/pages/Apple-Valley-Orchard/117313941615608","44.378637","-88.092893","Apple Valley Orchard LLC","WI","1670 Mar-El Road","baked-goods canned preserved crafts woodworking fresh-fruits juices ciders soap body-care","","farm","AppleValleyLLC.com","54115"
"Mendenhall ","","32.035084","-89.840811","Apple Valley Produce","MS","132 Apple Valley Drive","bedding plants crafts woodworking cut-flowers herbs fresh-fruits fresh-vegetables nursery-stock nuts","","farm","","39114"
"Cross Plains","upickappleberryfarm.com","43.0421176","-89.6159386","Appleberry Farm LLC","WI","8079 Maurer Road","baked-goods canned preserved crafts woodworking cut-flowers eggs fresh-fruits fresh-vegetables honey juices ciders maple-products prepared-foods soap body-care","","farm","theappleberryfarm.com","53528"
"Donnellson","www.facebook.com/appleberryorchard?ref=hl","40.633892","-91.436569","Appleberry Orchard","IA","2469 Highway 2","baked-goods canned preserved coffee tea crafts woodworking fresh-fruits fresh-vegetables honey maple-products","","farm","www.appleberryorchard.com","52625"
"Spencer","www.facebook.com/BakerMountainFarm","35.6268090","-85.5082440","Apples and More Baker Mountain Farm","TN","351 Pioneer Lane","baked-goods canned preserved crafts woodworking eggs fresh-fruits honey juices ciders maple-products prepared-foods","","farm","www.BakerMountainFarm.com","38585"
"Nashua ","https://www.facebook.com/pages/Apples-on-the-Avenue/569845613046631","42.916533","-92.545614","Apples on the Avenue","IA","3035 Addison Blvd","baked-goods crafts woodworking fresh-fruits","","farm","http://www.applesontheavenue.com/","50658"
"Bedford","","37.397604","-79.625107","Appleseed Country Johnsons Orchards and Peaks of Otter Winery","VA","2122 Sheep Creek Road","canned preserved fresh-fruits fresh-vegetables honey juices ciders poultry fowl wine spirits beer hard-cider","","farm","www.JohnsonsOrchards.com","24523"
"Hancock","","42.570095","-73.302872","Appletree Hill Organic Farm","MA","3210 Hancock Rd / Rte 43","baked-goods bedding plants canned preserved crafts woodworking dairy products eggs herbs fresh-fruits fresh-vegetables honey maple-products soap body-care","","farm","","01237"
"Pittsfield","","43.325531","-71.342297","Appleview Orchard","NH","1266 Upper City Road","","","farm","","3263"
"Yalaha","https://www.facebook.com/pages/Aquaponic-Lynx-LLC/120267698035287?ref=hl","28.737419","-81.807912","Aquaponic Lynx LLC","FL","8748 Guava St","fish seafood fresh-vegetables","","farm","http://www.aquaponiclynx.com/","34797"
"Meredith","","43.606107","-71.577164","Arbutus Hill Farm","NH","150 Arbutus Hill Rd","baked-goods bedding plants canned preserved herbs fresh-vegetables mushrooms nuts poultry fowl red-meat non-poultry-meat","","farm","www.ladyfarmer.com","03253"
"Palmer","","61.593207","-149.025325","Arctic Organics","AK","1305 N. Smith Rd.","fresh-fruits fresh-vegetables","","farm","Arctic Organics.com","99645"
"Forked River","ARGOSFARM","39.868775","-74.235929","ARGOS FARM","NJ","1250 Lacey Road","baked-goods canned preserved coffee tea crafts woodworking cut-flowers eggs herbs fresh-fruits fresh-vegetables honey juices ciders prepared-foods soap body-care","","farm","www.argosfarm.com","8731"
"Clinton","https://www.facebook.com/ArisFarmAlpacas","39.621846","-87.466855","Aris Farm Alpacas","IN","129 W 1800 S","crafts woodworking soap body-care","","farm","www.ArisFarmAlpacas.com","47842"
"North vernon ","","39.120663","-85.619821","Armand Family Farms","IN","9240 n co rd 30 w","eggs fresh-vegetables red-meat non-poultry-meat","","farm","","47265"
"Campbellsport","https://www.facebook.com/pages/Armstrong-Apples-Orchard-and-Winery/103621803066115","43.707108","-88.199707","Armstrong Apples LLC","WI","W853 County Road B","baked-goods canned preserved dairy products fresh-fruits honey juices ciders soap body-care wine spirits beer hard-cider","","farm","Armstrongapples.com","53010"
"West Charlton","","42.971771","-74.029509","Arnold's Farm Fresh Produce","NY","1319 Sacandaga Rd","baked-goods canned preserved coffee tea crafts woodworking cut-flowers dairy products herbs fresh-fruits fresh-vegetables honey maple-products nuts red-meat non-poultry-meat soap body-care","","farm","www.arnoldsproduce.com","12010"
"Paris ","https://www.facebook.com/ArrowheadOrchard/","40.799762","-81.182497","Arrowhead Orchard LLC","OH","11724 Lisbon St SE","baked-goods canned preserved coffee tea crafts woodworking cut-flowers eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products nuts pet-food soap body-care","","farm","https://www.arrowheadorchard.com/","44669"
"Christiansted","http://facebook.com/artfarmllc/","17.716483","-64.693768","ARTfarm LLC","VI","13 Estate Longford","baked-goods crafts woodworking cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey nursery-stock poultry fowl red-meat non-poultry-meat","","farm","http://artfarmllc.com/","00821"
"Rigby","","43.6501639","-111.7958160","Ashland Produce","ID","158 N 4544 E","fresh-fruits fresh-vegetables","","farm","","83442"
"BORING","https://www.facebook.com/aslans.how.organics/","45.3920040","-122.4148310","Aslan's How Organics","OR","24041 SE HWY 224","dairy products eggs herbs fresh-fruits fresh-vegetables","","farm","www.aslans-how-organics.com","97009"
"South Amherst ","Atkins Farms Country Market","42.319161","-72.529185","Atkins Farms Country Market","MA","1150 West Street","baked-goods bedding plants canned preserved coffee tea cut-flowers dairy products dry beans eggs fish seafood herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms nuts poultry fowl prepared-foods red-meat non-poultry-meat tofu non-animal protein wine spirits beer hard-cider","","farm","www.atkinsfarms.com","01002"
"Jonesboro","https://www.facebook.com/atlantaharvest/","33.522852","-84.325062","Atlanta Harvest","GA","2024 Walt Stephens Road","canned preserved coffee tea eggs fresh-fruits fresh-vegetables red-meat non-poultry-meat soap body-care","","farm","www.AtlantaHarvest.com","30236"
"Dundas","https://www.facebook.com/auntieanniesfields","44.408731","-93.303168","Auntie Annie's Fields, LLC","MN","12456 Bagley Ave.","","","farm","","55019"
"Farmville","","37.384715","-78.262985","Autumn Grove Farm","VA","221 Ligontown Road","","","farm","","23901"
"Groton","https://www.facebook.com/pages/Autumn-Hills-Orchard/67274499610","42.638662","-71.544073","Autumn Hills Orchard","MA","495 Chicopee Row","fresh-fruits maple-products","https://twitter.com/autumnhills","farm","www.autumnhillsorchard.com","1450"
"Washington Depot","https://www.facebook.com/pages/Averill-Farm/159088404122324?ref=ts","41.664274","-73.342029","Averill Farm","CT","250 Calhoun St","baked-goods canned preserved dairy products fresh-fruits fresh-vegetables honey juices ciders maple-products soap body-care wine spirits beer hard-cider","","farm","Www.averillfarm.com","6794"
"Amelia","https://www.facebook.com/averysbranch","37.4460021","-77.9917437","Avery's Branch Farms","VA","16923 Genito Rd.","","","farm","www.averysbranchfarms.com","23002"
"fayette","B and T Provisions","44.462783","-70.116146","B and T Provisions","ME","3381 Main street","canned preserved cut-flowers dairy products dry beans eggs fish seafood herbs fresh-vegetables poultry fowl soap body-care","","farm","bantprovisions.com","04349"
"Udall","","37.437208","-97.060063","B Smart Apiaries","KS","3762 51st Rd.","honey","","farm","","67146"
"Fredericktown","www.facebook.com/baalissgrass.farm","40.432817","-82.672361","BaaLiss Grass Farm","OH","7285 County Road 183","eggs poultry fowl red-meat non-poultry-meat","","farm","","43019"
"Eufaula ","","32.073484","-85.140352","Backyard Orchards","AL","6585 Highway 431 North","baked-goods canned preserved coffee tea cut-flowers dairy products fresh-fruits fresh-vegetables honey juices ciders nuts prepared-foods soap body-care","","farm","www. Backyardorchards.com","36027"
"sherwood","https://www.facebook.com/BaggenstosFarmStore","45.40518","-122.852326","Baggenstos Farm Store Inc.","OR","15801 sw roy rogers road","","","farm","baggenstosfarms.com","97140"
"Cullman ","bagwell blueberry farm","34.160014","-86.773041","Bagwell Blueberry farm","AL","228 county road 721","fresh-fruits fresh-vegetables","","farm","","35055"
"baker","","30.8061770","-86.6730810","Baker U-Pick Blueberries","FL","5949 Dairy Road","","","farm","",""
"Fallbrook","","33.3725040","-117.2443950","Ballou's Farm","CA","550 Golden Road","","","farm","","92028"
"Magnolia","https://www.facebook.com/pages/Bar-M-Ranch/138325886265765","30.125433","-95.672724","Bar M Ranch","TX","26319 Decker Prairie Rosehill Rd.","red-meat non-poultry-meat","","farm","www.bmrcattle.com","77355"
"EDGECOMB","https://www.facebook.com/scullymarket/","43.978885","-69.575254","Barbara Scully's Oyster & Lobster Market","ME","707 RIVER RD","fish seafood","","farm","https://www.scullyseaproducts.com/visit-us","04556"
"Millbrook","http://www.facebook.com/barberberryfarmupick","32.435541","-86.324675","Barber Berry Farm, LLC","AL","2362 Alabama River Parkway","fresh-fruits fresh-vegetables honey","","farm","http://www.barberberryfarm.com","36054"
"Julian","Barn Door Nursery and Produce","35.9050400","-79.6526990","Barn Door Nursery and Produce","NC","6709 Liberty Road","bedding plants herbs fresh-fruits fresh-vegetables honey nursery-stock wild-harvested forest-products","","farm","","27283"
"Yakima","https://www.facebook.com/pages/Washington-Fruit-Place-Barrett-Orchards/142625242420016","46.6184160","-120.5739298","Barrett Orchards","WA","1209 Pecks Canyon Road","baked-goods canned preserved coffee tea crafts woodworking cut-flowers dairy products fresh-fruits fresh-vegetables honey juices ciders nursery-stock nuts soap body-care","","farm","www.treeripened.com","98908"
"Ft. Collins","https://www.facebook.com/pages/The-Bartels-Pumpkin-Patch/137755902661","40.694011","-105.031185","Bartels Land and Livestock Upick and Pumpkin Patch","CO","3424 E. Douglas Road","fresh-vegetables","","farm","llavud@frii.com","80524"
"Nantucket","https://www.facebook.com/Bartlett'sFarm","41.256643","-70.133123","Bartlett's Ocean View Farm","MA","33 Bartlett Farm Road","baked-goods bedding plants canned preserved coffee tea cut-flowers dairy products dry beans eggs fish seafood herbs fresh-fruits fresh-vegetables honey juices ciders maple-products mushrooms nursery-stock nuts poultry fowl prepared-foods red-meat non-poultry-meat soap body-care wine spirits beer hard-cider","https://www.twitter.com/BartlettsFarm","farm","www.bartlettsfarm.com","02554"
"Shell Lake","","45.764247","-91.913566","Bashaw Valley Farm & Greenhouse","WI","W7402 Fox Trail Rd.","bedding plants canned preserved eggs fresh-fruits honey maple-products nursery-stock red-meat non-poultry-meat","","farm","bashawvalley@gmail.com","54871"
"Cass City","https://www.facebook.com/battelsyrup","43.645862","-83.118298","Battel's Sugar Bush and Heritage Farm","MI","7964 Daus Rd.","maple-products","","farm","www.battelsyrup.weebly.com","48726"
"Westminster","baughers","39.6020820","-77.0502021","Baugher's Orchard & Farm","MD","1015 Baugher Road","baked-goods bedding plants canned preserved crafts woodworking dairy products eggs fresh-fruits fresh-vegetables honey juices ciders maple-products","","farm","www.baughers.com","21158"
"Cedar Rapids","http:/www.facebook.com/BaumhoefenersRedBarnMarket","41.970148","-91.726645","Baumhoefeners Red Barn Market","IA","4241 Johnson Avenue N.W.","baked-goods bedding plants canned preserved cut-flowers dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey maple-products nursery-stock nuts poultry fowl soap body-care tofu non-animal protein wild-harvested forest-products","","farm","www.redbarnmarket.net","52405"
"Manahawkin","https://www.facebook.com/beachviewfarms","39.7301044","-74.2509139","Beach View Farms","NJ","178 Beachview Avenue","bedding plants crafts woodworking cut-flowers eggs herbs fresh-fruits fresh-vegetables honey nursery-stock","","farm","http://www.beachviewfarms.com","08050"
"Wytheville","https://www.facebook.com/beagleridge","36.8754143","-81.0783909","Beagle Ridge Herb Farm","VA","1934 Matney Flats Rd","soap body-care","","farm","www.beagleridgeherbfarm.com","24382"
"Brooksville","https://www.facebook.com/pages/Beasley-Farms/246402592050005?fref=ts","28.5530743","-82.3380549","Beasley Farm of Brooksville","FL","10137 Preston Rd. just off Mondon Hill Road","fresh-vegetables","","farm","beasleyfarmbrooksville.blogspot.com or Beasley Farm facebook","34601"
"Waldoboro","","44.073350","-69.294017","Beau Chemin Preservation Farm","ME","1749 FinntownRoad","bedding plants crafts woodworking cut-flowers eggs fresh-fruits nursery-stock","","farm","www.beaucheminpreservationfarm.com","04572"
"Oakdale","www.facebook/beccaris","40.3739713","-80.1330934","Beccari's Farm Market","PA","5095 Thoms Run Road","baked-goods canned preserved cut-flowers dairy products eggs fresh-fruits fresh-vegetables honey juices ciders","","farm","beccaris.com","15071"
"Santa Fe","https://www.facebook.com/beckandbulow/","35.52727","-105.934035","Beck & Bulow","NM","1336 Jorgensen Lane, Unit #1","poultry fowl red-meat non-poultry-meat","https://twitter.com/beckandbulow","farm","https://www.beckandbulow.com","87507"
"newport","","37.3150920","-80.4461360","Bee Berry Farm","VA","1588 Blue Grass Trail","","","farm","http://beeberryfarm.net/",""
"Lewisburg","https://www.facebook.com/beesweetberryfarm","35.4242822","-86.8713695","Bee Sweet Berry Farm","TN","1442 Globe Road","","","farm","www.beesweetberryfarm.com","37091"
"Gay","https://www.facebook.com/BeeappyFarmLLC","38.770123","-81.555851","Beeappy Farm","WV","1918 Brush Run Road","eggs honey poultry fowl soap body-care","","farm","beeappy.com","25244"
"Sussex","https://www.facebook.com/pages/Beemerville-Orchard/213134775374677","41.221728","-74.684056","Beemerville Orchard","NJ","73 Lusscroft Road","fresh-fruits fresh-vegetables honey","","farm","","07461"
"Mason","","42.6017140","-84.5267180","Beery Farms of Michigan LLC","MI","849 N. Aurelius Road","red-meat non-poultry-meat","","farm","","48854"
"lena ","https://www.facebook.com/Behnkes-Grass-Fed-Beef-And-Pasture-Pork-250614411763880/?fref=ts&ref=br_tf","44.999195","-87.980007","Behnkes Grass Fed Beef & Pasture Pork","WI","4420 Behnke rd","canned preserved fresh-vegetables poultry fowl red-meat non-poultry-meat wild-harvested forest-products","","farm","","54139"
"Murrieta ","Belcielovilla ","33.540500","-117.309869","Bel Cielo Villa LLC ","CA","40650 Sierra maria rd ","canned preserved coffee tea cut-flowers eggs herbs fresh-fruits fresh-vegetables","","farm","www.belcielovilla.com","92562"
"Granville","https://www.facebook.com/pages/Bell-Point-Farms/430747496942129","36.275492","-85.756980","Bell Point Farms","TN","5374 Granville Highway","canned preserved herbs fresh-vegetables","","farm","http://bellpointfarms.weebly.com","38564"
"Myakka Head","BellaBlue Berry Farm","27.459539","-82.096539","Bellablue Berry Farm","FL","43405 State Road 64 East","canned preserved honey nursery-stock","","farm","www.bellablueberryfarm.com","34251"
"Lynden","BelleWood apples and apple cider","48.862824","-122.485787","BelleWood Acres","WA","6140 Guide Meridian","baked-goods canned preserved coffee tea crafts woodworking fresh-fruits honey juices ciders nuts prepared-foods soap body-care wine spirits beer hard-cider","","farm","www.bellewoodfarms.com","98264"
"Fultonviille","https://www.facebook.com/pages/Bellingers-Orchard/117953028227463","42.902931","-74.393467","Bellinger's Orchard","NY","685 Argersinger Rd","baked-goods canned preserved dairy products fresh-fruits fresh-vegetables honey","https://twitter.com/Bellingersapple","farm","www.bellingersorchard.com","12072"
"Davie ","https://www.facebook.com/pages/Benders-Tropical-Grove/119092214773666","26.081398","-80.346566","Bender's Tropical Grove","FL","14800 sw 31st ct","fresh-fruits nursery-stock","https://www.twitter.com/bendersgrove","farm","Bendersgrove.com","33331"
