	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
283	37	999	Statewide	33	Electronic connector manufacturing	37	334417	17.0	7.0
285	37	999	Statewide	33	Elevator and moving stairway manufacturing	37	333921	5.0	2.2
290	37	999	Statewide	33	Fiber optic cable manufacturing	37	335921	6.5	3.4
298	37	999	Statewide	33	Heavy duty truck manufacturing	37	336120	5.0	2.2
299	37	999	Statewide	33	Household cooking appliance manufacturing	37	335221	4.0	2.0
311	37	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	37	331210	7.0	3.2
315	37	999	Statewide	33	Lawn and garden tractor and home lawn and garden equipment manufacturing	37	333112	5.0	2.8
316	37	999	Statewide	33	Light truck and utility vehicle manufacturing	37	336112	4.0	2.0
320	37	999	Statewide	33	Measuring and dispensing pump manufacturing	37	333913	6.0	3.0
331	37	999	Statewide	33	Mining machinery and equipment manufacturing	37	333131	6.0	3.0
334	37	999	Statewide	33	Motor vehicle brake system manufacturing	37	336340	18.25	8.2
344	37	999	Statewide	33	Nonferrous forging	37	332112	2.0	1.0
346	37	999	Statewide	33	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	37	331491	16.0	7.6
353	37	999	Statewide	33	Optical instrument and lens manufacturing	37	333314	4.0	2.0
364	37	999	Statewide	33	Other lighting equipment manufacturing	37	335129	8.5	4.6
365	37	999	Statewide	33	Other major household appliance manufacturing	37	335228	5.0	2.2
376	37	999	Statewide	33	Powder metallurgy part manufacturing	37	332117	4.0	2.0
382	37	999	Statewide	33	Primary battery manufacturing	37	335912	11.0	4.6
387	37	999	Statewide	33	Railroad rolling stock manufacturing	37	336510	6.0	2.6
394	37	999	Statewide	33	Scale and balance manufacturing	37	333997	1.0	1.0
396	37	999	Statewide	33	Secondary smelting and alloying of aluminum	37	331314	2.0	1.0
399	37	999	Statewide	33	Semiconductor machinery manufacturing	37	333242	3.0	1.2
412	37	999	Statewide	33	Steel foundries (except investment)	37	331513	4.25	1.6
414	37	999	Statewide	33	Storage battery manufacturing	37	335911	5.25	2.2
418	37	999	Statewide	33	Telephone apparatus manufacturing	37	334210	7.333333333333333	2.0
422	37	999	Statewide	33	Turbine and turbine generator set units manufacturing	37	333611	20.25	9.6
572	37	999	Statewide	48	Coastal and great lakes freight transportation	37	483113	11.5	5.4
574	37	999	Statewide	48	Commuter rail systems	37	485112	1.0	1.0
576	37	999	Statewide	48	Deep sea passenger transportation	37	483112	2.0	2.0
586	37	999	Statewide	48	Mixed mode transit systems	37	485111	2.0	2.0
596	37	999	Statewide	48	Other urban transit systems	37	485119	3.0	3.0
598	37	999	Statewide	48	Pipeline transportation of crude oil	37	486110	4.0	1.4
603	37	999	Statewide	48	Scenic and sightseeing transportation, other	37	487990	10.0	4.2
605	37	999	Statewide	48	Scheduled freight air transportation	37	481112	16.5	6.6
627	37	999	Statewide	51	Drive-in motion picture theaters	37	512132	1.0	1.0
628	37	999	Statewide	51	Greeting card publishers	37	511191	1.0	1.0
632	37	999	Statewide	51	Motion picture and video distribution	37	512120	8.0	2.8
638	37	999	Statewide	51	Other motion picture and video industries	37	512199	6.0	2.4
672	37	999	Statewide	52	Monetary authorities - central bank	37	521110	2.0	1.0
676	37	999	Statewide	52	Other depository credit intermediation	37	522190	1.0	1.0
867	37	999	Statewide	71	Casinos (except casino hotels)	37	713210	7.0	2.0
890	37	999	Statewide	72	Casino hotels	37	721120	2.0	1.0
