	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
305	51	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	51	331210	6.0	3.3333333333333335
309	51	999	Statewide	33	Lawn and garden tractor and home lawn and garden equipment manufacturing	51	333112	2.0	1.0
310	51	999	Statewide	33	Light truck and utility vehicle manufacturing	51	336112	4.0	1.4
315	51	999	Statewide	33	Mechanical power transmission equipment manufacturing	51	333613	2.0	1.0
324	51	999	Statewide	33	Military armored vehicle, tank, and tank component manufacturing	51	336992	1.0	1.0
327	51	999	Statewide	33	Motor home manufacturing	51	336213	5.0	2.2
333	51	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	51	336360	3.0	1.5
336	51	999	Statewide	33	Motorcycle, bicycle, and parts manufacturing	51	336991	17.333333333333332	5.888888888888889
338	51	999	Statewide	33	Noncurrent-carrying wiring device manufacturing	51	335932	2.0	1.0
339	51	999	Statewide	33	Nonferrous forging	51	332112	5.0	2.2
343	51	999	Statewide	33	Office furniture (except wood) manufacturing	51	337214	5.0	1.5
345	51	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	51	333132	4.0	2.0
358	51	999	Statewide	33	Other lighting equipment manufacturing	51	335129	6.0	3.0
360	51	999	Statewide	33	Other metal container manufacturing	51	332439	5.0	2.0
361	51	999	Statewide	33	Other metal valve and pipe fitting manufacturing	51	332919	5.0	3.0
363	51	999	Statewide	33	Other nonferrous metal foundries (except die-casting)	51	331529	5.0	1.8
368	51	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	51	332913	4.0	2.4444444444444446
369	51	999	Statewide	33	Powder metallurgy part manufacturing	51	332117	2.0	1.0
372	51	999	Statewide	33	Power-driven handtool manufacturing	51	333991	8.0	3.5555555555555554
382	51	999	Statewide	33	Rolled steel shape manufacturing	51	331221	1.0	1.0
386	51	999	Statewide	33	Scale and balance manufacturing	51	333997	2.0	1.0
388	51	999	Statewide	33	Secondary smelting and alloying of aluminum	51	331314	1.0	1.0
389	51	999	Statewide	33	Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)	51	331492	1.0	1.0
390	51	999	Statewide	33	Semiconductor and related device manufacturing	51	334413	14.0	6.777777777777778
391	51	999	Statewide	33	Semiconductor machinery manufacturing	51	333242	2.0	1.0
396	51	999	Statewide	33	Small arms ammunition manufacturing	51	332992	2.0	1.0
398	51	999	Statewide	33	Small electrical appliance manufacturing	51	335210	5.0	2.0
403	51	999	Statewide	33	Spring manufacturing	51	332613	3.0	1.2
404	51	999	Statewide	33	Steel foundries (except investment)	51	331513	4.0	2.0
405	51	999	Statewide	33	Steel investment foundries	51	331512	2.0	1.0
412	51	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	51	334514	2.0	1.0
414	51	999	Statewide	33	Truck trailer manufacturing	51	336212	9.0	3.3333333333333335
417	51	999	Statewide	33	Welding and soldering equipment manufacturing	51	333992	3.0	1.4
573	51	999	Statewide	48	Air traffic control	51	488111	6.0	2.8
579	51	999	Statewide	48	Coastal and great lakes passenger transportation	51	483114	1.0	1.0
580	51	999	Statewide	48	Commuter rail systems	51	485112	2.0	1.0
582	51	999	Statewide	48	Deep sea passenger transportation	51	483112	2.0	1.0
592	51	999	Statewide	48	Mixed mode transit systems	51	485111	1.0	1.0
604	51	999	Statewide	48	Pipeline transportation of crude oil	51	486110	7.0	3.0
674	51	999	Statewide	52	International trade financing	51	522293	8.0	5.0
683	51	999	Statewide	52	Other depository credit intermediation	51	522190	1.0	1.0
692	51	999	Statewide	52	Securities and commodity exchanges	51	523210	1.0	1.0
813	51	999	Statewide	56	Solid waste combustors and incinerators	51	562213	7.0	3.8
896	51	999	Statewide	71	Skiing facilities	51	713920	6.0	2.4
