"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Pine Mountain ","","32.852859","-84.964898","Jenny Jack Sun Farm","GA","603 White Cemetery Road","baked-goods eggs herbs fresh-fruits fresh-vegetables honey poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.jennyjackfarm.com","31822"
"Cedartown","Jumping Frog Farm LLC","33.9223640","-85.3019605","Jumping Frog Farm, LLC","GA","368 Wiley Road","canned preserved dairy products eggs fresh-vegetables honey poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.jumpingfrogfarm.com","30125"
"Royston","https://www.facebook.com/menagerie.acres/?ref=aymt_homepage_panel","34.2706388","-83.2789653","Menagerie Acres","GA","400 Bold Springs Rd","baked-goods bedding plants cut-flowers eggs herbs fresh-fruits fresh-vegetables","","farm","","30662"
"Watkinsville","https://www.facebook.com/Oconeefreshfarms","33.8064063","-83.3462844","Oconee Fresh Farms","GA","3753 Greensboro HWY","fresh-fruits fresh-vegetables","","farm","","30677"
"Ellijay","https://www.facebook.com/Red-Apple-Barn-103093659747208/?ref=hl","34.6996795","-84.5347864","Red Apple Barn","GA","3379 Tails Creek Road","baked-goods canned preserved cut-flowers fresh-fruits fresh-vegetables honey juices ciders nuts","@RedAppleBarn","farm","www.redapplebarn.com","30540"
"Sylvania","https://www.facebook.com/SavannahRiverFarms","32.6004114","-81.5544349","Savannah River Farms, INC.","GA","194 Boykin Rd.","poultry fowl red-meat non-poultry-meat","","farm","www.savannahriverfarms.com","30467"
"LaGrange","https://www.facebook.com/danny.ods/","33.034831","-85.126182","Sims Pond Farms","GA","10 Bailey RD","baked-goods bedding plants canned preserved crafts woodworking eggs herbs fresh-fruits fresh-vegetables honey nursery-stock poultry fowl prepared-foods red-meat non-poultry-meat soap body-care","","farm","","30240"
"Fort Valley","facebook.com/sweetest.life.ever","32.6472124","-83.8791882","Sweet Morning Acres","GA","478 Blasingame Road","eggs","","farm","","31030"
"Powder Springs ","Www.facebook.com/TwoByTwoFarms ","33.9047020","-84.7201530","Two By Two Farms","GA","5720 MacLand Rd ","canned preserved coffee tea crafts woodworking dairy products eggs fresh-fruits grains flour honey maple-products pet-food poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.twobytwofarmsga.com","30127"
"Omega","https://www.facebook.com/WeeksHoneyFarm","31.323395","-83.651250","Weeks Honey Farm","GA","900 Crosland-Scooterville Road","canned preserved honey soap body-care","","farm","http://www.weekshoneyfarm.com/","31775"
"Watkinsville ","https://www.facebook.com/whippoorwillblueberries","33.8484539","-83.4656810","Whippoorwill Blueberries","GA","1571 Whippoorwill Road","fresh-fruits","","farm","","30677"
"Bishop","https://www.facebook.com/Young-Female-Farmers-141753575840502/","33.821887","-83.506749","Young Female Farmers","GA","365 Anthony Ln","bedding plants canned preserved coffee tea fresh-vegetables wild-harvested forest-products","https://twitter.com/youngfemalefarm","farm","https://www.youngfemalefarmers.com","30621"
"Dawsonville","https://www.facebook.com/amicalolafarmersmarket/","34.437795","-84.099043","Amicalola Regional Farmers Market","GA","186 Recreation Road","baked goods cheese crafts flowers eggs seafood herbs vegetables honey meat plants soap trees fruits mushrooms","","market","","30534"
"Augusta-Richmond County consolidated government (balance)","","33.365531","-82.073422","Artistlane Farmers Market","GA","1966 Broad Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple nuts plants poultry trees coffee beans fruits grains juices mushrooms wild","","market","","30904"
"Athens","https://www.facebook.com/AthensFarmersMarket","33.959088","-83.380247","Athens Farmers Market, L.L.C.","GA","271 W Hancock Ave","organic baked goods flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap wine fruits juices","https://twitter.com/AthFarmersMkt","market","http://www.athensfarmersmarket.net/","30601"
"Athens","https://www.facebook.com/AthensFarmersMarket","33.9644564","-83.4121317","Athens Farmers Market, LLC","GA","705 Sunset Dr","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap coffee beans fruits grains juices mushrooms pet food","https://twitter.com/AthFarmersMkt","market","http://www.athensfarmersmarket.net/","30606"
"Winder","https://www.facebook.com/barrowcountyfarmersmarket","33.993074","-83.721123","Barrow County Farmers Market","GA","30 N. Broad St","organic baked goods crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap coffee fruits mushrooms","","market","http://www.barrowcountyfarmersmarket.com","30680"
"CAVE SPRING","https://www.facebook.com/Cave-Spring-Farmers-Market-107965954240659/?view_public_for=107965954240659","34.106900","-85.336560","CAVE SPRING FARMERS MARKET","GA","24 Broad St","baked goods crafts eggs herbs vegetables honey jams plants prepared-foods soap fruits mushrooms","","market","","30124"
"Douglasville","https://www.facebook.com/events/6730-church-st-douglasville-ga-30134/church-st-farmers-market/198037544608925/","33.749649","-84.750061","Church St Farmers Market","GA","6730 Church St","crafts flowers herbs vegetables honey jams nuts soap beans fruits pet food","","market","https://www.douglasvillega.gov/government/city-departments/keep-douglasville-beautiful/church-st-farmers-market","30134"
"Carrollton","https://www.facebook.com/cottonmillfarmersmarket/?ref=settings","33.571347","-85.072740","Cotton Mill Farmers Market","GA","609 Dixie Street","organic baked goods cheese crafts flowers eggs vegetables honey jams meat plants poultry prepared-foods soap trees coffee beans fruits juices mushrooms","","market","http://www.cottonmillfarmersmarket.org","30117"
"Decatur","https://www.facebook.com/DecaturFarmersMarkets/","33.778773","-84.296808","Decatur Farmers Market ","GA","308 Clairemont Ave","baked goods cheese eggs seafood vegetables honey jams meat poultry prepared-foods soap coffee fruits pet food","","market","https://cfmatl.org/decatur/","30030"
"Eastman","www.facebook.com/DodgeCountyFarmersMarket","32.200790","-83.176305","Dodge County Farmer's Market","GA","5401 Courthouse Circle","baked goods crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap fruits","","market","","31023"
"Atlanta","https://www.facebook.com/EAVFarmersMarket","33.738679","-84.344531","East Atlanta Village Farmers Market ","GA","572 Stokeswood Avenue","organic baked goods cheese flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap trees fruits grains mushrooms pet food wild","","market","http://cfmatl.org/eav","30316"
"East Point ","https://www.facebook.com/search/top/?q=East%20Point%20Farmers%20Market","33.679488","-84.442141","East Point Farmers Market ","GA","2757 East Point St.","organic baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee beans fruits juices wild","","market","http://www.downtowneastpoint.com/eastpointfarmersmarket/","30344"
"Atlanta","https://www.facebook.com/freedomfarmersmkt/","33.767590","-84.356820","Freedom Farmers Market at the Carter Center","GA","453 Freedom Pkwy NE ","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods trees coffee beans fruits grains juices mushrooms tofu wild","https://twitter.com/freedomfarmersm","market","http://www.freedomfarmersmkt.com","30307"
"Atlanta","https://www.facebook.com/grantparkfarmersmarket","33.725504","-84.376724","Grant Park Farmers Market ","GA","1040 Grant Street SE","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food tofu wild","","market","https://cfmatl.org/markets/","30315"
"Atlanta","https://www.facebook.com/greenmarketatl?ref=hl","33.784257","-84.378551","Green Market at Piedmont Park","GA","1071 Piedmont Ave NE","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee fruits juices mushrooms pet food wild","","market","http://www.piedmontpark.org/programs/green_market.html","30309"
"Hephzibah","http://facebook.com/growingaugusta","33.387808","-82.118340","Growing Augusta Pop-Up Market ","GA","3647 Karleen Rd","organic flowers vegetables soap trees juices","http://twitter.com/growingaugusta","market","","30815"
"Hinesville","https://www.facebook.com/hinesvillefarmersmarket/?ref=aymt_homepage_panel&eid=ARD0szjrieT0U1nAUmLT5Gyh_giCODZ5TaoqN9AkJlW3lxm6eodoZSI-q1j5Dest8KQiuY-mukmFMDXS","31.846772","-81.595690","Hinesville Farmers Market ","GA","S Commerce St, Hinesville, GA 31313","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams nuts plants prepared-foods soap fruits","","market","","31313"
"Jasper ","https://www.facebook.com/JasperFarmersMarket/","34.4674700","-84.4343796","Jasper Farmers Market","GA","Park and Ride, Stegall Drive","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits","","market","","30143"
"Lilburn","www.facebook.com/lilburnfarmersmarket","33.859588","-84.081093","Lilburn Farmers Market","GA","1400 Killian Hill Rd","baked goods crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants prepared-foods soap coffee fruits juices pet food","","market","http://www.lilburnfarmersmarket.org","30047"
"Mableton","Mableton Farmers Market","33.826085","-84.575384","Mableton Farmers Market","GA","5239 Floyd Road","baked goods eggs herbs vegetables honey jams fruits","","market","http://www.mableton.org/mableton-farmers-market","30126"
"MARIETTA","https://www.facebook.com/mariettasquarefarmersmarket","33.953194","-84.549494","Marietta Square Farmers Market","GA","65 Church St","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees beans fruits grains juices mushrooms pet food wild","","market","http://www.MariettaSquareFarmersMarket.com","30060"
"Millen ","Main Street Millen","32.802685","-81.936127","Millen Produce Market","GA","Cotton Avenue","organic baked goods crafts herbs vegetables honey jams nuts soap fruits","","market","","30442"
"Monticello","https://www.facebook.com/monticellogafarmersmarket","33.304642","-83.683495","Monticello Market on the Square","GA","119 W. Washington St.","baked goods crafts seafood herbs vegetables honey jams nuts plants prepared-foods soap fruits","","market","https://jaspercountycoc.com/events/market-on-the-square/","31064"
"Macon","https://www.facebook.com/MulberryStreetMarket","32.833797","-83.646551","Mulberry Market","GA","1155 College Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap fruits grains mushrooms pet food","","market","http://www.mulberrymarket.org","31201"
"Decatur ","https://www.facebook.com/OakhurstFarmersMarketGA/","33.760143","-84.304799","Oakhurst Farmers Market","GA","630 East Lake Drive, SUITE E","baked goods cheese crafts flowers eggs vegetables honey jams meat plants wine coffee fruits","","market","https://cfmatl.org/oakhurst/","30030"
"Atlanta","https://www.facebook.com/pcfmbeltline","33.772425","-84.364611","Ponce City Farmers Market on the BeltLine ","GA","675 Ponce de Leon Ave","baked goods cheese crafts herbs vegetables honey jams nuts plants prepared-foods soap wine coffee fruits grains juices tofu","","market","https://cfmatl.org/markets/","30315"
"Rockmart","https://www.facebook.com/rockmartfarmersmarket/","33.997669","-85.053094","Rockmart Farmers Market","GA","108 Water St.","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry soap trees coffee fruits juices mushrooms pet food","@rockmartfarmmkt","market","http://RockmartFarmersMarket.com","30153"
"Suwanee","@cityofsuwaneeGA","34.056170","-84.063354","Suwanee Farmers Market","GA","330 Town Center Ave","baked goods flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms","cityofsuwaneeGA","market","http://www.suwanee.com","30024"
"Atlanta","https://www.facebook.com/MARTAFresh/","33.773326","-84.426967","The Fresh MARTA Market - Bankhead Rail Station   Wednesdays  3:00-7:00p.m.","GA","1335 Donald Lee Hollowell Parkway","organic vegetables prepared-foods fruits juices","","market","https://www.itsmarta.com/marta-market.aspx",""
"College Park ","https://www.facebook.com/MARTAFresh/","33.638149","-84.46008","The Fresh MARTA Market - College Park Rail Station   Thursdays  3:00-7:00p.m.","GA","3800 Main Street","organic vegetables fruits juices","","market","https://www.itsmarta.com/marta-market.aspx","30337"
"Atlanta","https://www.facebook.com/MARTAFresh/","33.755202","-84.390574","The Fresh MARTA Market - Five Points Rail Station   Fridays  3:00-7:00p.m.","GA","30 Alabama Street SW","organic vegetables fruits juices","","market","https://www.itsmarta.com/marta-market.aspx","30303"
"Atlanta","https://www.facebook.com/MARTAFresh/","33.764764","-84.476405","The Fresh MARTA Market - H.E. Holmes Rail Station   Wednesdays  3:00-7:00p.m.","GA","70 Hamilton E. Holmes","organic vegetables fruits juices","","market","https://www.itsmarta.com/marta-market.aspx","30311"
"Atlanta","https://www.facebook.com/MARTAFresh/","33.728652","-84.416667","The Fresh MARTA Market - Tuesdays - West End Station","GA","","vegetables fruits juices","","market","https://www.itsmarta.com/marta-market.aspx",""
"Blairsville","facebook.com/unioncountyfm","34.886298","-83.950669","Union County Farmers Market","GA","290 Farmers Market Way","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants prepared-foods soap trees coffee fruits grains mushrooms pet food","","market","http://ucfarmersmarket.com","30512"
"Atlanta","www.facebook.com/VirginiaHighlandFarmersMarket","33.782208","-84.354177","Virginia Highland Farmers Market","GA","1017 North Highland Avenue NE","baked goods crafts flowers eggs herbs vegetables honey jams nuts soap fruits grains juices","","market","https://cfmatl.org/virginia-highland/","30306"
"Waycross","https://www.facebook.com/WayxGreen/","31.2357520","-82.3818511","Way Green Local Fare Market","GA","1460 n Augusta Ave","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits mushrooms","","market","http://www.waygreeninc.org","31503"
"Woodstock","https://www.facebook.com/dtwoodstock","34.100488","-84.520920","Woodstock Farm Fresh Market ","GA","Market Street and Elm Street","baked goods cheese flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap coffee fruits grains juices mushrooms pet food wild","www.twitter.com/dtwoodstock","market","http://www.visitwoodstockga.com","30188"
