	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
328	25	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	25	336360	5.5	2.6
329	25	999	Statewide	33	Motor vehicle steering and suspension components (except spring) manufacturing	25	336330	4.0	1.8
330	25	999	Statewide	33	Motor vehicle transmission and power train parts manufacturing	25	336350	3.0	1.2
333	25	999	Statewide	33	Noncurrent-carrying wiring device manufacturing	25	335932	2.0	1.0
334	25	999	Statewide	33	Nonferrous forging	25	332112	3.0	1.4
346	25	999	Statewide	33	Other aluminum rolling, drawing, and extruding	25	331318	7.0	2.888888888888889
353	25	999	Statewide	33	Other guided missile and space vehicle parts and auxiliary equipment manufacturing	25	336419	4.0	1.8
367	25	999	Statewide	33	Powder metallurgy part manufacturing	25	332117	8.5	3.4444444444444446
385	25	999	Statewide	33	Scale and balance manufacturing	25	333997	4.0	1.6
387	25	999	Statewide	33	Secondary smelting and alloying of aluminum	25	331314	4.0	2.0
402	25	999	Statewide	33	Steel foundries (except investment)	25	331513	4.0	2.0
403	25	999	Statewide	33	Steel investment foundries	25	331512	2.0	1.0
571	25	999	Statewide	48	Air traffic control	25	488111	17.75	8.444444444444445
572	25	999	Statewide	48	All other pipeline transportation	25	486990	1.0	1.0
579	25	999	Statewide	48	Commuter rail systems	25	485112	2.0	1.0
589	25	999	Statewide	48	Marine cargo handling	25	488320	7.0	2.8
600	25	999	Statewide	48	Other urban transit systems	25	485119	2.0	2.0
602	25	999	Statewide	48	Pipeline transportation of crude oil	25	486110	2.0	1.0
604	25	999	Statewide	48	Pipeline transportation of refined petroleum products	25	486910	3.0	2.111111111111111
632	25	999	Statewide	51	Greeting card publishers	25	511191	7.25	3.4444444444444446
647	25	999	Statewide	51	Record production	25	512210	7.5	3.6
673	25	999	Statewide	52	International trade financing	25	522293	7.0	2.6
678	25	999	Statewide	52	Monetary authorities - central bank	25	521110	4.0	2.0
682	25	999	Statewide	52	Other depository credit intermediation	25	522190	3.5	1.6
683	25	999	Statewide	52	Other direct insurance (except life, health, and medical) carriers	25	524128	4.5	2.0
690	25	999	Statewide	52	Secondary market financing	25	522294	8.333333333333332	4.222222222222222
691	25	999	Statewide	52	Securities and commodity exchanges	25	523210	3.5	1.6
814	25	999	Statewide	56	Solid waste combustors and incinerators	25	562213	15.5	5.555555555555555
824	25	999	Statewide	61	Business and secretarial schools	25	611410	11.5	3.5555555555555554
852	25	999	Statewide	62	HMO medical centers	25	621491	3.0	2.625
