	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
126	30	999	Statewide	31	Tortilla manufacturing	30	311830	1.0	1.0
128	30	999	Statewide	31	Women's handbag and purse manufacturing	30	316992	1.0	1.0
129	30	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	30	315240	4.0	2.0
130	30	999	Statewide	32	Abrasive product manufacturing	30	327910	2.0	1.8
131	30	999	Statewide	32	Adhesive manufacturing	30	325520	1.0	1.0
132	30	999	Statewide	32	All other basic organic chemical manufacturing	30	325199	3.0	1.8
133	30	999	Statewide	32	All other converted paper product manufacturing	30	322299	1.0	1.0
135	30	999	Statewide	32	All other miscellaneous nonmetallic mineral product manufacturing	30	327999	2.6	2.6
137	30	999	Statewide	32	All other petroleum and coal products manufacturing	30	324199	2.0	1.0
139	30	999	Statewide	32	All other rubber product manufacturing	30	326299	1.0	1.0
140	30	999	Statewide	32	Asphalt paving mixture and block manufacturing	30	324121	2.0	2.0
141	30	999	Statewide	32	Biological product (except diagnostic) manufacturing	30	325414	2.2	2.2
142	30	999	Statewide	32	Books printing	30	323117	1.0	1.0
143	30	999	Statewide	32	Cement manufacturing	30	327310	2.0	2.0
144	30	999	Statewide	32	Clay building material and refractories manufacturing	30	327120	1.0	1.0
147	30	999	Statewide	32	Concrete block and brick manufacturing	30	327331	1.0	1.0
148	30	999	Statewide	32	Concrete pipe manufacturing	30	327332	1.0	1.0
149	30	999	Statewide	32	Corrugated and solid fiber box manufacturing	30	322211	1.0	1.0
152	30	999	Statewide	32	Cyclic crude, intermediate, and gum and wood chemical manufacturing	30	325194	1.0	1.0
154	30	999	Statewide	32	Fertilizer (mixing only) manufacturing	30	325314	2.0	2.0
156	30	999	Statewide	32	Ground or treated mineral and earth manufacturing	30	327992	2.0	1.4
157	30	999	Statewide	32	Hardwood veneer and plywood manufacturing	30	321211	1.0	1.0
158	30	999	Statewide	32	Industrial gas manufacturing	30	325120	2.0	2.0
159	30	999	Statewide	32	Lime manufacturing	30	327410	1.0	1.0
160	30	999	Statewide	32	Manufactured home (mobile home) manufacturing	30	321991	3.0	1.2
162	30	999	Statewide	32	Nitrogenous fertilizer manufacturing	30	325311	1.0	1.0
165	30	999	Statewide	32	Other pressed and blown glass and glassware manufacturing	30	327212	1.0	1.0
166	30	999	Statewide	32	Paint and coating manufacturing	30	325510	2.0	2.0
170	30	999	Statewide	32	Phosphatic fertilizer manufacturing	30	325312	1.0	1.0
171	30	999	Statewide	32	Photographic film, paper, plate, and chemical manufacturing	30	325992	1.0	1.0
172	30	999	Statewide	32	Plastics bottle manufacturing	30	326160	1.0	1.0
173	30	999	Statewide	32	Plastics material and resin manufacturing	30	325211	2.0	2.0
175	30	999	Statewide	32	Plastics plumbing fixture manufacturing	30	326191	2.0	1.2
176	30	999	Statewide	32	Polystyrene foam product manufacturing	30	326140	1.0	1.0
179	30	999	Statewide	32	Pulp mills	30	322110	1.0	1.0
181	30	999	Statewide	32	Reconstituted wood product manufacturing	30	321219	3.8	3.8
184	30	999	Statewide	32	Softwood veneer and plywood manufacturing	30	321212	2.0	2.0
186	30	999	Statewide	32	Synthetic dye and pigment manufacturing	30	325130	2.0	1.6
187	30	999	Statewide	32	Tire retreading	30	326212	1.2	1.2
190	30	999	Statewide	32	Unlaminated plastics film and sheet (except packaging) manufacturing	30	326113	1.0	1.0
191	30	999	Statewide	32	Urethane and other foam product (except polystyrene) manufacturing	30	326150	1.0	1.0
192	30	999	Statewide	32	Wood container and pallet manufacturing	30	321920	1.75	1.75
195	30	999	Statewide	33	Air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing	30	333415	2.0	1.2
196	30	999	Statewide	33	Aircraft manufacturing	30	336411	3.0	2.0
201	30	999	Statewide	33	All other transportation equipment manufacturing	30	336999	4.0	1.8
202	30	999	Statewide	33	Alumina refining and primary aluminum production	30	331313	1.4	1.4
203	30	999	Statewide	33	Analytical laboratory instrument manufacturing	30	334516	1.4	1.4
205	30	999	Statewide	33	Automatic environmental control manufacturing for residential, commercial, and appliance use	30	334512	1.0	1.0
206	30	999	Statewide	33	Blind and shade manufacturing	30	337920	1.0	1.0
208	30	999	Statewide	33	Bolt, nut, screw, rivet, and washer manufacturing	30	332722	2.0	1.5
209	30	999	Statewide	33	Broom, brush, and mop manufacturing	30	339994	1.0	1.0
210	30	999	Statewide	33	Commercial, industrial, and institutional electric lighting fixture manufacturing	30	335122	1.0	1.0
213	30	999	Statewide	33	Copper rolling, drawing, extruding, and alloying	30	331420	1.0	1.0
215	30	999	Statewide	33	Custom roll forming	30	332114	1.0	1.0
217	30	999	Statewide	33	Dental equipment and supplies manufacturing	30	339114	5.0	4.2
220	30	999	Statewide	33	Electromedical and electrotherapeutic apparatus manufacturing	30	334510	1.0	1.0
221	30	999	Statewide	33	Electronic computer manufacturing	30	334111	1.6	1.6
222	30	999	Statewide	33	Electronic connector manufacturing	30	334417	1.0	1.0
223	30	999	Statewide	33	Electroplating, plating, polishing, anodizing, and coloring	30	332813	2.0	1.4
224	30	999	Statewide	33	Fabricated pipe and pipe fitting manufacturing	30	332996	1.0	1.0
227	30	999	Statewide	33	Fluid power pump and motor manufacturing	30	333996	1.0	1.0
228	30	999	Statewide	33	Gasket, packing, and sealing device manufacturing	30	339991	3.0	2.4
229	30	999	Statewide	33	Hardware manufacturing	30	332510	3.0	1.3333333333333333
230	30	999	Statewide	33	Heating equipment (except warm air furnaces) manufacturing	30	333414	3.0	1.0
231	30	999	Statewide	33	Household furniture (except wood and metal) manufacturing	30	337125	1.0	1.0
232	30	999	Statewide	33	Industrial mold manufacturing	30	333511	3.0	2.8
233	30	999	Statewide	33	Industrial process furnace and oven manufacturing	30	333994	2.0	1.25
235	30	999	Statewide	33	Instrument manufacturing for measuring and testing electricity and electrical systems	30	334515	1.0	1.0
236	30	999	Statewide	33	Instruments and related products manufacturing for measuring, displaying, and controlling industrial process variables	30	334513	1.0	1.0
238	30	999	Statewide	33	Iron foundries	30	331511	2.0	2.0
240	30	999	Statewide	33	Light truck and utility vehicle manufacturing	30	336112	1.0	1.0
242	30	999	Statewide	33	Machine tool manufacturing	30	333517	2.0	1.0
243	30	999	Statewide	33	Mattress manufacturing	30	337910	1.0	1.0
244	30	999	Statewide	33	Mechanical power transmission equipment manufacturing	30	333613	2.0	1.2
246	30	999	Statewide	33	Metal household furniture manufacturing	30	337124	2.6	1.8
249	30	999	Statewide	33	Metal window and door manufacturing	30	332321	1.0	1.0
250	30	999	Statewide	33	Mining machinery and equipment manufacturing	30	333131	3.0	1.2
251	30	999	Statewide	33	Motor and generator manufacturing	30	335312	2.5	1.25
252	30	999	Statewide	33	Motor vehicle body manufacturing	30	336211	3.0	3.0
253	30	999	Statewide	33	Motor vehicle electrical and electronic equipment manufacturing	30	336320	5.2	4.2
254	30	999	Statewide	33	Motor vehicle gasoline engine and engine parts manufacturing	30	336310	2.0	1.6
255	30	999	Statewide	33	Motor vehicle metal stamping	30	336370	2.0	2.0
256	30	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	30	336360	1.0	1.0
257	30	999	Statewide	33	Motor vehicle transmission and power train parts manufacturing	30	336350	1.0	1.0
259	30	999	Statewide	33	Musical instrument manufacturing	30	339992	4.8	4.0
260	30	999	Statewide	33	Nonferrous forging	30	332112	1.0	1.0
262	30	999	Statewide	33	Nonferrous metal die-casting foundries	30	331523	3.0	2.6
264	30	999	Statewide	33	Office supplies (except paper) manufacturing	30	339940	2.2	1.6
265	30	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	30	333132	3.0	1.6
267	30	999	Statewide	33	Optical instrument and lens manufacturing	30	333314	1.0	1.0
271	30	999	Statewide	33	Other communication and energy wire manufacturing	30	335929	2.0	2.0
272	30	999	Statewide	33	Other communications equipment manufacturing	30	334290	1.0	1.0
273	30	999	Statewide	33	Other electronic component manufacturing	30	334419	1.0	1.0
274	30	999	Statewide	33	Other engine equipment manufacturing	30	333618	1.0	1.0
275	30	999	Statewide	33	Other fabricated wire product manufacturing	30	332618	1.0	1.0
276	30	999	Statewide	33	Other industrial machinery manufacturing	30	333249	2.0	1.4
278	30	999	Statewide	33	Other metal container manufacturing	30	332439	1.0	1.0
279	30	999	Statewide	33	Other metal valve and pipe fitting manufacturing	30	332919	1.0	1.0
283	30	999	Statewide	33	Packaging machinery manufacturing	30	333993	1.0	1.0
284	30	999	Statewide	33	Photographic and photocopying equipment manufacturing	30	333316	2.2	2.2
285	30	999	Statewide	33	Plate work manufacturing	30	332313	5.2	4.6
286	30	999	Statewide	33	Power boiler and heat exchanger manufacturing	30	332410	1.0	1.0
287	30	999	Statewide	33	Power, distribution, and specialty transformer manufacturing	30	335311	1.0	1.0
288	30	999	Statewide	33	Power-driven handtool manufacturing	30	333991	1.0	1.0
290	30	999	Statewide	33	Prefabricated metal building and component manufacturing	30	332311	2.0	1.0
291	30	999	Statewide	33	Printed circuit assembly (electronic assembly) manufacturing	30	334418	2.0	1.5
292	30	999	Statewide	33	Printing machinery and equipment manufacturing	30	333244	1.0	1.0
293	30	999	Statewide	33	Pump and pumping equipment manufacturing	30	333911	2.0	1.0
294	30	999	Statewide	33	Radio and television broadcasting and wireless communications equipment manufacturing	30	334220	3.0	2.4
295	30	999	Statewide	33	Railroad rolling stock manufacturing	30	336510	1.0	1.0
298	30	999	Statewide	33	Sawmill, woodworking, and paper machinery manufacturing	30	333243	2.0	1.5
299	30	999	Statewide	33	Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing	30	334511	1.0	1.0
300	30	999	Statewide	33	Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)	30	331492	4.0	1.8
301	30	999	Statewide	33	Semiconductor and related device manufacturing	30	334413	2.0	1.8
302	30	999	Statewide	33	Semiconductor machinery manufacturing	30	333242	1.0	1.0
304	30	999	Statewide	33	Ship building and repairing	30	336611	2.0	1.2
305	30	999	Statewide	33	Showcase, partition, shelving, and locker manufacturing	30	337215	1.0	1.0
309	30	999	Statewide	33	Software and other prerecorded compact disc, tape, and record reproducing	30	334614	1.0	1.0
310	30	999	Statewide	33	Special die and tool, die set, jig, and fixture manufacturing	30	333514	3.0	3.0
312	30	999	Statewide	33	Steel foundries (except investment)	30	331513	1.0	1.0
313	30	999	Statewide	33	Steel investment foundries	30	331512	2.0	2.0
314	30	999	Statewide	33	Steel wire drawing	30	331222	1.2	1.2
317	30	999	Statewide	33	Telephone apparatus manufacturing	30	334210	1.0	1.0
318	30	999	Statewide	33	Travel trailer and camper manufacturing	30	336214	3.0	2.6
320	30	999	Statewide	33	Turbine and turbine generator set units manufacturing	30	333611	1.0	1.0
322	30	999	Statewide	33	Welding and soldering equipment manufacturing	30	333992	1.6666666666666667	1.6666666666666667
324	30	999	Statewide	33	Wood office furniture manufacturing	30	337211	1.0	1.0
329	30	999	Statewide	42	Business to business electronic markets	30	425110	1.0	1.0
347	30	999	Statewide	42	Household appliances, electric housewares, and consumer electronics merchant wholesalers 	30	423620	2.0	1.8
361	30	999	Statewide	42	Ophthalmic goods merchant wholesalers	30	423460	2.0	3.0
372	30	999	Statewide	42	Paint, varnish, and supplies merchant wholesalers	30	424950	2.0	1.8
375	30	999	Statewide	42	Photographic equipment and supplies merchant wholesalers	30	423410	1.0	2.0
389	30	999	Statewide	42	Transportation equipment and supplies (except motor vehicle) merchant wholesalers	30	423860	5.4	4.2
410	30	999	Statewide	44	Fruit and vegetable markets	30	445230	3.2	3.2
417	30	999	Statewide	44	Luggage and leather goods stores	30	448320	2.0	1.0
443	30	999	Statewide	45	Electronic auctions	30	454112	2.0	2.0
452	30	999	Statewide	45	News dealers and newsstands	30	451212	1.0	1.0
461	30	999	Statewide	45	Warehouse clubs and supercenters	30	452910	20.0	19.2
462	30	999	Statewide	48	Air traffic control	30	488111	4.0	1.6
463	30	999	Statewide	48	All other pipeline transportation	30	486990	2.0	1.4
464	30	999	Statewide	48	All other support activities for transportation	30	488999	2.0	1.0
466	30	999	Statewide	48	Bus and other motor vehicle transit systems	30	485113	4.0	1.6
475	30	999	Statewide	48	Nonscheduled chartered freight air transportation	30	481212	1.0	1.0
481	30	999	Statewide	48	Other urban transit systems	30	485119	1.0	1.0
487	30	999	Statewide	48	Scenic and sightseeing transportation, other	30	487990	2.0	1.2
503	30	999	Statewide	49	Refrigerated warehousing and storage	30	493120	1.0	1.0
504	30	999	Statewide	51	All other information services	30	519190	3.0	1.4
508	30	999	Statewide	51	Cable and other subscription programming	30	515210	1.0	1.0
511	30	999	Statewide	51	Drive-in motion picture theaters	30	512132	2.0	2.0
512	30	999	Statewide	51	Integrated record production/distribution	30	512220	1.0	1.0
515	30	999	Statewide	51	Motion picture and video distribution	30	512120	2.0	1.2
519	30	999	Statewide	51	News syndicates	30	519110	2.2	2.2
521	30	999	Statewide	51	Other motion picture and video industries	30	512199	1.4	1.4
522	30	999	Statewide	51	Other sound recording industries	30	512290	1.0	1.0
526	30	999	Statewide	51	Satellite telecommunications	30	517410	2.25	2.0
539	30	999	Statewide	52	Commodity contracts dealing	30	523130	1.0	1.0
553	30	999	Statewide	52	Monetary authorities - central bank	30	521110	1.0	1.0
556	30	999	Statewide	52	Other direct insurance (except life, health, and medical) carriers	30	524128	3.6	3.2
557	30	999	Statewide	52	Other financial vehicles	30	525990	3.333333333333333	1.5
560	30	999	Statewide	52	Reinsurance carriers	30	524130	1.0	1.0
562	30	999	Statewide	52	Savings institutions	30	522120	18.6	16.4
563	30	999	Statewide	52	Secondary market financing	30	522294	1.0	1.0
571	30	999	Statewide	53	Formal wear and costume rental	30	532220	4.0	1.6
585	30	999	Statewide	53	Passenger car leasing	30	532112	2.0	2.0
614	30	999	Statewide	54	Media buying agencies	30	541830	1.0	1.0
636	30	999	Statewide	54	Translation and interpretation services	30	541930	3.0	2.0
645	30	999	Statewide	56	Armored car services	30	561613	8.2	8.2
651	30	999	Statewide	56	Credit bureaus	30	561450	2.0	1.6
657	30	999	Statewide	56	Hazardous waste collection	30	562112	2.0	2.0
666	30	999	Statewide	56	Other nonhazardous waste treatment and disposal	30	562219	2.0	1.25
668	30	999	Statewide	56	Other waste collection	30	562119	5.0	2.4
669	30	999	Statewide	56	Packaging and labeling services	30	561910	4.0	1.8
671	30	999	Statewide	56	Professional employer organizations	30	561330	8.2	7.8
686	30	999	Statewide	61	Automobile driving schools	30	611692	1.0	1.0
695	30	999	Statewide	61	Junior colleges	30	611210	2.0	2.0
714	30	999	Statewide	62	HMO medical centers	30	621491	1.0	1.0
739	30	999	Statewide	71	Agents and managers for artists, athletes, entertainers, and other public figures	30	711410	2.0	1.2
741	30	999	Statewide	71	Amusement and theme parks	30	713110	5.0	3.0
745	30	999	Statewide	71	Dance companies	30	711120	2.0	1.4
755	30	999	Statewide	71	Other performing arts companies	30	711190	1.0	1.0
763	30	999	Statewide	71	Zoos and botanical gardens	30	712130	3.0	1.6
767	30	999	Statewide	72	Casino hotels	30	721120	6.0	3.0
811	30	999	Statewide	81	One-hour photofinishing	30	812922	1.0	1.0
821	30	999	Statewide	81	Photofinishing laboratories (except one-hour)	30	812921	1.0	1.0
