	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
192	25	999	Statewide	32	Pesticide and other agricultural chemical manufacturing	25	325320	2.0	2.0
194	25	999	Statewide	32	Petroleum refineries	25	324110	2.0	1.5
201	25	999	Statewide	32	Plastics pipe and pipe fitting manufacturing	25	326122	4.0	2.6
202	25	999	Statewide	32	Plastics plumbing fixture manufacturing	25	326191	2.0	1.2
209	25	999	Statewide	32	Reconstituted wood product manufacturing	25	321219	3.0	2.0
215	25	999	Statewide	32	Softwood veneer and plywood manufacturing	25	321212	1.0	1.0
221	25	999	Statewide	32	Tire manufacturing (except retreading)	25	326211	1.0	1.0
234	25	999	Statewide	33	Aircraft manufacturing	25	336411	2.0	1.3333333333333333
240	25	999	Statewide	33	Alumina refining and primary aluminum production	25	331313	1.0	1.0
242	25	999	Statewide	33	Aluminum sheet, plate, and foil manufacturing	25	331315	2.0	1.2
243	25	999	Statewide	33	Ammunition (except small arms) manufacturing	25	332993	1.2	1.2
247	25	999	Statewide	33	Automobile manufacturing	25	336111	1.2	1.2
248	25	999	Statewide	33	Ball and roller bearing manufacturing	25	332991	2.0	2.0
254	25	999	Statewide	33	Broom, brush, and mop manufacturing	25	339994	4.0	2.8
271	25	999	Statewide	33	Electric lamp bulb and part manufacturing	25	335110	1.8	1.8
282	25	999	Statewide	33	Fluid power cylinder and actuator manufacturing	25	333995	2.0	1.5
283	25	999	Statewide	33	Fluid power pump and motor manufacturing	25	333996	3.0	2.2
287	25	999	Statewide	33	Guided missile and space vehicle manufacturing	25	336414	2.0	1.75
288	25	999	Statewide	33	Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing	25	336415	1.0	1.0
295	25	999	Statewide	33	Industrial truck, trailer, and stacker machinery manufacturing	25	333924	2.4	2.0
302	25	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	25	331210	4.0	1.6
310	25	999	Statewide	33	Metal can manufacturing	25	332431	2.0	1.2
315	25	999	Statewide	33	Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing	25	332215	5.6	5.6
318	25	999	Statewide	33	Military armored vehicle, tank, and tank component manufacturing	25	336992	2.4	2.2
319	25	999	Statewide	33	Mining machinery and equipment manufacturing	25	333131	1.0	1.0
326	25	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	25	336360	2.6	2.6
327	25	999	Statewide	33	Motor vehicle steering and suspension components (except spring) manufacturing	25	336330	2.0	1.8
328	25	999	Statewide	33	Motor vehicle transmission and power train parts manufacturing	25	336350	2.0	1.2
331	25	999	Statewide	33	Noncurrent-carrying wiring device manufacturing	25	335932	1.0	1.0
332	25	999	Statewide	33	Nonferrous forging	25	332112	2.0	1.4
333	25	999	Statewide	33	Nonferrous metal (except aluminum) smelting and refining	25	331410	4.0	2.8
344	25	999	Statewide	33	Other aluminum rolling, drawing, and extruding	25	331318	4.0	2.8
349	25	999	Statewide	33	Other engine equipment manufacturing	25	333618	3.0	2.2
351	25	999	Statewide	33	Other guided missile and space vehicle parts and auxiliary equipment manufacturing	25	336419	2.0	1.8
365	25	999	Statewide	33	Powder metallurgy part manufacturing	25	332117	3.8	3.8
383	25	999	Statewide	33	Scale and balance manufacturing	25	333997	2.0	1.6
385	25	999	Statewide	33	Secondary smelting and alloying of aluminum	25	331314	2.0	2.0
400	25	999	Statewide	33	Steel foundries (except investment)	25	331513	2.0	2.0
401	25	999	Statewide	33	Steel investment foundries	25	331512	1.0	1.0
436	25	999	Statewide	42	Grain and field bean merchant wholesalers	25	424510	5.0	2.4
556	25	999	Statewide	48	Air traffic control	25	488111	8.8	8.8
557	25	999	Statewide	48	All other pipeline transportation	25	486990	1.0	1.0
558	25	999	Statewide	48	All other support activities for transportation	25	488999	5.75	3.75
564	25	999	Statewide	48	Commuter rail systems	25	485112	1.0	1.0
565	25	999	Statewide	48	Deep sea freight transportation	25	483111	9.066666666666666	8.4
574	25	999	Statewide	48	Marine cargo handling	25	488320	4.0	2.8
585	25	999	Statewide	48	Other urban transit systems	25	485119	2.0	2.0
587	25	999	Statewide	48	Pipeline transportation of crude oil	25	486110	1.0	1.0
589	25	999	Statewide	48	Pipeline transportation of refined petroleum products	25	486910	2.0	1.4
592	25	999	Statewide	48	Scenic and sightseeing transportation, other	25	487990	3.0	2.2
617	25	999	Statewide	51	Greeting card publishers	25	511191	4.2	3.0
632	25	999	Statewide	51	Record production	25	512210	5.5	3.6
656	25	999	Statewide	52	International trade financing	25	522293	3.6	2.6
661	25	999	Statewide	52	Monetary authorities - central bank	25	521110	2.0	2.0
663	25	999	Statewide	52	Open-end investment funds	25	525910	3.6	3.6
665	25	999	Statewide	52	Other depository credit intermediation	25	522190	1.6	1.6
666	25	999	Statewide	52	Other direct insurance (except life, health, and medical) carriers	25	524128	3.5	2.0
673	25	999	Statewide	52	Secondary market financing	25	522294	5.433333333333334	3.6
674	25	999	Statewide	52	Securities and commodity exchanges	25	523210	1.6	1.6
789	25	999	Statewide	56	Solid waste combustors and incinerators	25	562213	7.6	7.6
799	25	999	Statewide	61	Business and secretarial schools	25	611410	6.0	3.2
827	25	999	Statewide	62	HMO medical centers	25	621491	2.0	1.25
