"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Boise City","BOISE FARMERS MARKET","43.607980","-116.191930","BOISE FARMERS MARKET","ID","516 S. 8th Street","organic baked goods cheese crafts eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods soap coffee beans fruits grains juices mushrooms wild","BOISE FARMERS MARKET","market","http://www.theboisefarmersmarket.com","83702"
"Challis ","","44.505154","-114.227231","Challis Community Farmers Market","ID","Challis City Park","baked goods cheese crafts flowers eggs seafood herbs vegetables honey plants prepared-foods soap trees coffee fruits grains wild","","market","","83226"
"donnelly","donnelly farmers market","44.730034","-116.076720","Donnelly Farmers Market","ID","FW Gestrin and E. Roseberry Rd","organic baked goods crafts eggs herbs vegetables honey jams poultry soap coffee fruits","","market","","83615"
"Caldwell","https://www.facebook.com/farmtoforkfarmersmarketcaldwell","43.666163","-116.688851","Farm to Fork Farmers' Market","ID","120 S Kimball Ave","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat poultry prepared-foods soap wine fruits grains juices mushrooms","","market","https://www.indiancreekplaza.com/farm-to-fork-farmers-market","83605"
"Gooding","GoodingFarmersMarket","42.932194","-114.712524","Gooding Farmer's Market","ID","Corner of 13th and Main","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants soap coffee fruits grains","","market","","83330"
"Idaho Falls","https://www.facebook.com/pages/Idaho-Falls-Farmers-Market/83193557893","43.494592","-112.042508","Idaho Falls Farmers' Market","ID","A - D St. Memorial Drive","meat prepared-foods soap","","market","http://www.idahofallsfarmersmarket.org/","83402"
"Meridian","https://www.facebook.com/MeridianMainStreetMarket/","43.609999","-116.392301","Meridian Main Street Market","ID","33 E. Broadway Ave.","baked goods crafts flowers eggs vegetables honey jams meat poultry prepared-foods soap wine coffee grains pet food","","market","http://www.meridianmainstreetmarket.com","83642"
"Moscow","https://www.facebook.com/MoscowFarmersMarket/","46.7317086","-117.0014061","Moscow Farmers Market","ID","400 South Main, Moscow, Idaho 83843","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine fruits grains juices mushrooms pet food wild","https://twitter.com/mosfarmersmkt","market","http://www.ci.moscow.id.us/197/Farmers-Market","83843"
"Orofino","https://www.facebook.com/Orofino-Farmers-Market-139500116131731/","46.477929","-116.255806","Orofino Farmers Market","ID","101 Michigan Ave.","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants prepared-foods soap fruits","","market","http://www.orofinofarmersmarket.com/","83544"
"Payette ","www.facebook.com/payettefarmersmarket/","44.069117","-116.935907","Payette Farmers Market","ID","Kiwanis Park","baked goods crafts vegetables fruits","","market","http://www.payettevalleyfoodconnection.com","83661"
"Rexburg","https://www.facebook.com/rexburgfarmersmarket/","43.823218","-111.782405","Rexburg Farmers Market","ID","118 College Ave.","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap fruits grains","https://twitter.com/RexburgMarket","market","http://www.rexburgfarmersmarket.org/","83440"
"Kellogg","https://business.facebook.com/silvervalleymarket/?business_id=522814814564925","47.536412","-116.120504","Silver Valley Farmers Market","ID","10 Station Ave","baked goods cheese crafts flowers eggs vegetables prepared-foods soap wine coffee fruits juices","","market","http://www.silvervalleychamber.com/farmers-market.htm","83837"
"St. Maries","https://www.facebook.com/stmariesfarmersmarkets/","47.318286","-116.586445","St. Maries Farmers Market","ID","","baked goods crafts flowers eggs vegetables honey jams plants soap coffee fruits wild","","market","","83861"
"Weiser ","Weiser Farmers Market","44.244083","-116.971130","Weiser Farmer's Market","ID","1 State Street","baked goods crafts eggs herbs vegetables honey jams prepared-foods soap fruits","","market","","83672"
