"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"East Haddam","https://www.facebook.com/Staehlys","41.453149","-72.432965","Staehly Farms","CT","278 Town Street","baked-goods bedding plants canned preserved cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey maple-products nursery-stock wine spirits beer hard-cider","","farm","http://www.staehlys.com/","6423"
"Griswold","https://www.facebook.com/StandingStoneFainters","41.5576601","-71.9410419","StandingStone Farm/Flatland Alpacas","CT","285 Sam Chikan Rd","bedding plants crafts woodworking eggs herbs red-meat non-poultry-meat soap body-care wild-harvested forest-products","","farm","https://www.standingstonefarm.com","06351"
"Washington Depot","","41.664623","-73.335148","Starberry Farm","CT","47 & 81 Kielwasser Road","eggs fresh-fruits","","farm","","06794"
"Griswold","https://www.facebook.com/stonebridgealpacas","41.568413","-71.950160","Stone Bridge Farm Alpacas","CT","116 Crary Rd.","","","farm","http://www.stonebridgealpacas.com/","06351"
"Gaylordsville","The  Village Farm and World's Best Wreaths","41.643795","-73.483988","The Village Farm","CT","682 Kent Rd.","baked-goods bedding plants canned preserved coffee tea crafts woodworking cut-flowers dairy products eggs herbs fresh-fruits fresh-vegetables honey soap body-care","","farm","","06755"
"South Glastonbury","https://www.facebook.com/pages/Walnut-Ledge-Farm/421246841298079","41.6535280","-72.5832780","Walnut Ledge Farm, LLC","CT","360 Matson Hill Road","fresh-fruits fresh-vegetables maple-products","","farm","www.walnutledgefarm.com","06073"
"Salisbury","https://www.facebook.com/WhippoorwillFarm","41.964324","-73.401747","Whippoorwill Farm","CT","189 Salmon Kill Rd","eggs honey maple-products poultry fowl red-meat non-poultry-meat","","farm","WhippoorwillFarmCT.com","06039"
"Winchester Center","www.facebook.com/whitestoneacres","41.896949","-73.131064","White Stone Acres","CT","113 South Rd","eggs honey","","farm","www.whitestoneacres.com","06098"
"AVON","https://www.facebook.com/avonfreepubliclibrary/","41.7897100","-72.8604480","Avon Library Farmers Market","CT","281 COUNTRY CLUB RD., C/O AVON LIBRARY","organic baked goods cheese flowers eggs vegetables jams prepared-foods soap fruits pet food","","market","","06001"
"New Haven","https://www.facebook.com/cityseed/","41.325348","-72.958562","CitySeed Edgewood Park Farmers Market","CT","corner of Whalley Ave. and West Rock Ave.","organic baked goods cheese flowers herbs vegetables jams meat plants poultry prepared-foods soap fruits mushrooms","@CitySeedNH","market","http://www.cityseed.org/edgewood-park","06515"
"New Haven","https://www.facebook.com/cityseed","41.308956","-72.888848","CitySeed Fair Haven Farmers Market","CT","Corner of Front St. and Grand Ave. ","organic baked goods vegetables honey jams fruits","@CitySeedNH","market","http://cityseed.org/fair-haven/","06513"
"New Haven","https://www.facebook.com/cityseed","41.3011808","-72.9188338","CitySeed Winter Market","CT","115 Water St","organic baked goods cheese eggs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits mushrooms pet food","CitySeedNH","market","http://cityseed.org/indoor-winter-market/","06511"
"New Haven","https://www.facebook.com/cityseed/","41.303232","-72.917848","CitySeed Wooster Square Farmers Market","CT","DePalma Ct. between Chapel St. and Wooster St.","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits mushrooms pet food","@CitySeedNH","market","http://cityseed.org/wooster-square/","06511"
"Collinsville","https://www.facebook.com/collinsvillefarmersmarket1","41.810819","-72.923264","Collinsville Farmers Market","CT","Main St. and Route 179","organic baked goods cheese flowers eggs herbs vegetables honey jams maple meat plants soap wine fruits juices","@CollinsvilleFM","market","http://www.collinsvillefarmersmarket.org","06019"
"Hartford","facebook.com/ctoldstatehouse","41.766118","-72.672892","Connecticut's Old State House Farmers Market","CT","800 Main Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants soap fruits","twitter.com/ctoldstatehouse","market","https://www.cga.ct.gov/osh/farmersmkt.asp","06103"
"Coventry","www.facebook.com/coventryfarmersmarket","41.764283","-72.345186","Coventry Farmers' Market (formerly Coventry Regional Farmers' Market)","CT","2299 South St. ","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices mushrooms pet food","@coventryfarmmkt","market","http://www.coventryfarmersmarket.org","06238"
"Danbury","danburyconnecticutfarmersmarket","41.397912","-73.450227","Danbury Farmers' Market","CT","120 White Street","baked goods eggs herbs vegetables honey jams maple plants prepared-foods beans fruits mushrooms pet food","danburyfarmersmarket","market","http://www.danburyfarmersmarket.org","06810"
"Ellington","https://www.facebook.com/ellingtonfarmersmarket/","41.9036393","-72.4681079","Ellington Farmers Market","CT","Main ST","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food","https://twitter.com/EllingtonFM","market","http://www.ellingtonfarmersmarket.com","06029"
"Ellington ","Www.facebook.com/ellingtonfarmersmarket ","41.8697886","-72.4903500","Ellington Winter Farmers' Market","CT","11 Pinney St","baked goods cheese crafts eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods soap fruits mushrooms pet food","Twitter.com/EllingtonFM","market","http://Www.ellingtonfarmersmarket.com","06029"
"Weston","https://www.facebook.com/Lachat-Town-Farm-1453666524945229/?epa=SEARCH_BOX","41.235769","-73.385668","Lachat Farmers Market","CT","106 Godfrey Road West","baked goods cheese flowers eggs herbs vegetables honey jams meat plants poultry soap trees wine fruits grains juices pet food","","market","https://lachattownfarm.org/farmers-market.php","06883"
"Lebanon","Lebanon Farmers' Market","41.635781","-72.212877","Lebanon Farmers Market","CT","579 Exeter Road","organic baked goods cheese crafts flowers eggs herbs vegetables honey maple meat plants poultry prepared-foods soap wine coffee fruits juices","","market","http://www.lebanonct.gov","06249"
"Litchfeild","https://www.facebook.com/LHFFM/?ref=br_rs","41.743812","-73.189724","Litchfield Hills Farm-Fresh Market","CT","West Street and Woodruff Lane","organic baked goods cheese flowers eggs herbs vegetables honey jams maple meat plants poultry soap coffee fruits mushrooms","https://twitter.com/search?src=typd&q=Litchfield%20Hills%20Farm-Fresh","market","http://www.litchfieldhillsfarmfresh-ct.org","06759"
"Litchfield","","41.740678","-73.215193","Litchfield Hills Farm-Fresh Market","CT","421 Bantam Rad","organic baked goods cheese eggs herbs vegetables honey jams maple meat poultry soap coffee fruits mushrooms","","market","http://www.litchfieldhillsfarmfresh-ct.org","06759"
"Manchester","sprucestreetmarketct","41.781503","-72.518324","Manchester's Spruce Street Market","CT","163 Spruce St.","baked goods eggs herbs vegetables honey jams maple meat prepared-foods fruits tofu","","market","http://naf1.townofmanchester.org/index.cfm/spruce-street-market/","06040"
"Milford","https://www.facebook.com/Milfordmarket","41.226598","-73.062096","MILFORD - DOWNTOWN FARMERS’ MARKET","CT","108 West Main Street (Wasson Field)","baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms","","market","http://www.downtowntownmilfordfarmersmarket.com","06460"
"New Haven","https://www.facebook.com/cityseed","41.307645","-72.924912","New Haven - CitySeed Downtown Farmers Market","CT","Church St. ","organic baked goods cheese flowers herbs vegetables jams prepared-foods coffee fruits","@CitySeedNH","market","http://cityseed.org/downtown/","06510"
"Norfolk","https://www.facebook.com/NorfolkFarmersMarket","41.9907390","-73.1978730","NORFOLK FARMERS’ MARKET","CT","19 Maple Avenue","organic meat prepared-foods soap wine","","market","http://www.norfolkfarmersmarket.org","06058"
"Orange ","facebook.com/OrangeCTFarmersMarket","41.2735586","-73.0210587","Orange Community Farmers' Market","CT","525 Orange Center Road","organic baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants prepared-foods soap coffee beans fruits juices pet food","","market","http://farmmarketorange.com","06477"
"Scotland","Scotland Farmer's Market","41.698757","-72.081503","Scotland Farmers Market","CT","Rt. 14 & Rt. 97","baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap coffee fruits","","market","","06264"
"Stafford Springs","Stafford Community Farmers Market","41.953553","-72.304724","Stafford Community Farmers' Market","CT","31 Main Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees fruits mushrooms","","market","http://Www.staffordcommunityfarmersmarket.com","06076"
"Lyme","From the Farm, LLC","41.4878526","-72.101949","The Farmers Market at Tiffany Farms","CT","156 Sterling City Road","baked goods cheese flowers eggs seafood herbs vegetables jams maple meat poultry coffee fruits","","market","https://www.tiffanyfarmsct.com/new-page","06371"
"Monroe","https://facebook.com/monroectfarmersmarket","41.332210","-73.207774","The Monroe Farmers’ Market","CT","7 Fan Hill Road","baked goods cheese flowers eggs seafood herbs vegetables honey jams maple prepared-foods soap wine fruits","https://twitter.com/ctfarmersmarket","market","https://www.monroefarmersmarket.org/","06468"
"Voluntown","https://www.facebook.com/VoluntownFarmersArtisansMarket/","41.573913","-71.865502","Voluntown Farmers' Market ","CT","195 Main Street","baked goods crafts eggs herbs vegetables honey jams meat poultry prepared-foods soap fruits","","market","","06384"
"Watertown","https://www.facebook.com/Watertown-CT-Farmers-Market-296552447624881/","41.622580","-73.106489","Watertown, CT Farmers' Market","CT","690 Thomaston Rd.","baked goods cheese crafts flowers eggs herbs vegetables honey jams plants poultry soap","","market","","06795"
