	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
334	1	999	Statewide	33	Musical instrument manufacturing	1	339992	1.0	1.0
335	1	999	Statewide	33	Noncurrent-carrying wiring device manufacturing	1	335932	6.4	6.4
336	1	999	Statewide	33	Nonferrous forging	1	332112	1.0	1.0
341	1	999	Statewide	33	Office furniture (except wood) manufacturing	1	337214	2.0	1.6
343	1	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	1	333132	2.0	2.0
350	1	999	Statewide	33	Other communication and energy wire manufacturing	1	335929	1.0	1.0
355	1	999	Statewide	33	Other guided missile and space vehicle parts and auxiliary equipment manufacturing	1	336419	2.0	1.8
357	1	999	Statewide	33	Other lighting equipment manufacturing	1	335129	4.0	3.4
358	1	999	Statewide	33	Other major household appliance manufacturing	1	335228	1.0	1.0
359	1	999	Statewide	33	Other measuring and controlling device manufacturing	1	334519	5.4	4.4
363	1	999	Statewide	33	Other nonferrous metal foundries (except die-casting)	1	331529	2.0	1.8
368	1	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	1	332913	1.0	1.0
369	1	999	Statewide	33	Powder metallurgy part manufacturing	1	332117	1.0	1.0
374	1	999	Statewide	33	Primary battery manufacturing	1	335912	1.0	1.0
376	1	999	Statewide	33	Printing machinery and equipment manufacturing	1	333244	3.0	1.6
386	1	999	Statewide	33	Scale and balance manufacturing	1	333997	2.0	2.0
390	1	999	Statewide	33	Semiconductor and related device manufacturing	1	334413	4.0	2.6
391	1	999	Statewide	33	Semiconductor machinery manufacturing	1	333242	1.0	1.0
397	1	999	Statewide	33	Small arms, ordnance, and ordnance accessories manufacturing	1	332994	6.0	3.8
398	1	999	Statewide	33	Small electrical appliance manufacturing	1	335210	2.333333333333333	1.25
403	1	999	Statewide	33	Spring manufacturing	1	332613	3.0	3.0
405	1	999	Statewide	33	Steel investment foundries	1	331512	1.0	1.0
406	1	999	Statewide	33	Steel wire drawing	1	331222	4.6	4.0
407	1	999	Statewide	33	Storage battery manufacturing	1	335911	1.0	1.0
411	1	999	Statewide	33	Telephone apparatus manufacturing	1	334210	3.0	3.0
412	1	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	1	334514	3.0	2.4
415	1	999	Statewide	33	Turbine and turbine generator set units manufacturing	1	333611	2.0	2.0
476	1	999	Statewide	42	Printing and writing paper merchant wholesalers	1	424110	6.6	6.6
541	1	999	Statewide	45	Electronic auctions	1	454112	3.0	3.0
550	1	999	Statewide	45	News dealers and newsstands	1	451212	5.2	3.8
560	1	999	Statewide	48	Air traffic control	1	488111	2.0	2.0
566	1	999	Statewide	48	Coastal and great lakes passenger transportation	1	483114	1.0	1.0
567	1	999	Statewide	48	Deep sea freight transportation	1	483111	3.0	3.0
568	1	999	Statewide	48	Deep sea passenger transportation	1	483112	1.0	1.0
580	1	999	Statewide	48	Nonscheduled chartered freight air transportation	1	481212	1.0	1.0
592	1	999	Statewide	48	Scenic and sightseeing transportation, land	1	487110	3.0	1.6666666666666667
594	1	999	Statewide	48	Scheduled freight air transportation	1	481112	4.0	3.0
613	1	999	Statewide	51	Cable and other subscription programming	1	515210	3.0	2.6
617	1	999	Statewide	51	Greeting card publishers	1	511191	1.0	1.0
618	1	999	Statewide	51	Integrated record production/distribution	1	512220	1.0	1.0
624	1	999	Statewide	51	News syndicates	1	519110	4.0	3.2
626	1	999	Statewide	51	Other motion picture and video industries	1	512199	1.0	1.0
627	1	999	Statewide	51	Other sound recording industries	1	512290	4.0	1.8
631	1	999	Statewide	51	Record production	1	512210	1.0	1.0
636	1	999	Statewide	51	Teleproduction and other postproduction services	1	512191	5.6	4.6
647	1	999	Statewide	52	Credit card issuing	1	522210	5.8	2.6
655	1	999	Statewide	52	International trade financing	1	522293	1.0	1.0
660	1	999	Statewide	52	Monetary authorities - central bank	1	521110	1.0	1.0
662	1	999	Statewide	52	Open-end investment funds	1	525910	1.0	1.0
664	1	999	Statewide	52	Other depository credit intermediation	1	522190	16.0	16.0
666	1	999	Statewide	52	Other financial vehicles	1	525990	11.683333333333332	6.6
671	1	999	Statewide	52	Secondary market financing	1	522294	1.0	1.0
701	1	999	Statewide	54	Advertising material distribution services	1	541870	4.2	2.0
786	1	999	Statewide	56	Solid waste combustors and incinerators	1	562213	1.0	1.0
796	1	999	Statewide	61	Business and secretarial schools	1	611410	1.0	1.0
806	1	999	Statewide	61	Language schools	1	611630	1.0	1.0
853	1	999	Statewide	71	Casinos (except casino hotels)	1	713210	1.0	1.0
875	1	999	Statewide	72	Casino hotels	1	721120	2.0	1.3333333333333333
919	1	999	Statewide	81	One-hour photofinishing	1	812922	1.0	1.0
929	1	999	Statewide	81	Photofinishing laboratories (except one-hour)	1	812921	3.0	2.6
