	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
101	33	999	Statewide	31	Nonwoven fabric mills	33	313230	3.2	2.4
102	33	999	Statewide	31	Other animal food manufacturing	33	311119	2.2	2.2
103	33	999	Statewide	31	Other cut and sew apparel manufacturing	33	315280	3.0	2.2
104	33	999	Statewide	31	Other snack food manufacturing	33	311919	3.0	1.4
105	33	999	Statewide	31	Perishable prepared food manufacturing	33	311991	5.0	2.8
106	33	999	Statewide	31	Poultry processing	33	311615	1.0	1.0
109	33	999	Statewide	31	Soft drink manufacturing	33	312111	1.0	1.0
110	33	999	Statewide	31	Textile and fabric finishing mills	33	313310	2.0	2.0
113	33	999	Statewide	31	Women's, girls', and infants' cut and sew apparel manufacturing	33	315240	3.4	2.8
114	33	999	Statewide	32	Abrasive product manufacturing	33	327910	3.0	3.0
116	33	999	Statewide	32	All other basic organic chemical manufacturing	33	325199	2.0	1.8
117	33	999	Statewide	32	All other converted paper product manufacturing	33	322299	3.0	3.0
123	33	999	Statewide	32	Artificial and synthetic fibers and filaments manufacturing	33	325220	1.0	1.0
125	33	999	Statewide	32	Biological product (except diagnostic) manufacturing	33	325414	2.0	1.4
126	33	999	Statewide	32	Books printing	33	323117	2.0	1.2
127	33	999	Statewide	32	Clay building material and refractories manufacturing	33	327120	2.0	1.8
131	33	999	Statewide	32	Concrete pipe manufacturing	33	327332	1.0	1.0
132	33	999	Statewide	32	Corrugated and solid fiber box manufacturing	33	322211	3.4	3.2
136	33	999	Statewide	32	Fertilizer (mixing only) manufacturing	33	325314	1.0	1.0
137	33	999	Statewide	32	Folding paperboard box manufacturing	33	322212	3.0	2.4
139	33	999	Statewide	32	Ground or treated mineral and earth manufacturing	33	327992	1.0	1.0
140	33	999	Statewide	32	Gypsum product manufacturing	33	327420	2.4	2.4
141	33	999	Statewide	32	In-vitro diagnostic substance manufacturing	33	325413	1.0	1.0
142	33	999	Statewide	32	Industrial gas manufacturing	33	325120	1.0	1.0
143	33	999	Statewide	32	Laminated plastics plate, sheet (except packaging), and shape manufacturing	33	326130	2.0	2.0
144	33	999	Statewide	32	Manufactured home (mobile home) manufacturing	33	321991	2.0	1.4
145	33	999	Statewide	32	Medicinal and botanical manufacturing	33	325411	1.0	1.0
146	33	999	Statewide	32	Nitrogenous fertilizer manufacturing	33	325311	2.4	2.2
149	33	999	Statewide	32	Other paperboard container manufacturing	33	322219	1.3333333333333333	1.3333333333333333
150	33	999	Statewide	32	Other pressed and blown glass and glassware manufacturing	33	327212	5.6	4.6
154	33	999	Statewide	32	Paperboard mills	33	322130	1.0	1.0
155	33	999	Statewide	32	Petroleum lubricating oil and grease manufacturing	33	324191	1.0	1.0
157	33	999	Statewide	32	Photographic film, paper, plate, and chemical manufacturing	33	325992	1.8	1.8
158	33	999	Statewide	32	Plastics bag and pouch manufacturing	33	326111	2.0	2.0
161	33	999	Statewide	32	Plastics packaging film and sheet (including laminated) manufacturing	33	326112	2.0	2.0
162	33	999	Statewide	32	Plastics pipe and pipe fitting manufacturing	33	326122	2.0	1.4
169	33	999	Statewide	32	Reconstituted wood product manufacturing	33	321219	2.2	2.2
170	33	999	Statewide	32	Rubber and plastics hoses and belting manufacturing	33	326220	3.0	3.0
172	33	999	Statewide	32	Sanitary paper product manufacturing	33	322291	1.0	1.0
175	33	999	Statewide	32	Stationery product manufacturing	33	322230	2.0	2.0
177	33	999	Statewide	32	Surface active agent manufacturing	33	325613	1.0	1.0
178	33	999	Statewide	32	Synthetic dye and pigment manufacturing	33	325130	1.0	1.0
180	33	999	Statewide	32	Tire retreading	33	326212	2.0	2.0
181	33	999	Statewide	32	Toilet preparation manufacturing	33	325620	3.2	2.8
182	33	999	Statewide	32	Truss manufacturing	33	321214	1.0	1.0
183	33	999	Statewide	32	Unlaminated plastics film and sheet (except packaging) manufacturing	33	326113	3.0	2.6
185	33	999	Statewide	32	Urethane and other foam product (except polystyrene) manufacturing	33	326150	1.0	1.0
187	33	999	Statewide	32	Wood preservation	33	321114	2.0	1.0
189	33	999	Statewide	33	Air and gas compressor manufacturing	33	333912	1.0	1.0
191	33	999	Statewide	33	Aircraft engine and engine parts manufacturing	33	336412	2.0	2.0
197	33	999	Statewide	33	All other transportation equipment manufacturing	33	336999	2.2	1.8
199	33	999	Statewide	33	Aluminum sheet, plate, and foil manufacturing	33	331315	1.0	1.0
202	33	999	Statewide	33	Automatic environmental control manufacturing for residential, commercial, and appliance use	33	334512	4.0	3.6
203	33	999	Statewide	33	Automobile manufacturing	33	336111	1.0	1.0
204	33	999	Statewide	33	Ball and roller bearing manufacturing	33	332991	4.0	3.2
206	33	999	Statewide	33	Blank magnetic and optical recording media manufacturing	33	334613	2.0	2.0
207	33	999	Statewide	33	Blind and shade manufacturing	33	337920	1.0	1.0
210	33	999	Statewide	33	Broom, brush, and mop manufacturing	33	339994	1.0	1.0
213	33	999	Statewide	33	Commercial, industrial, and institutional electric lighting fixture manufacturing	33	335122	2.0	1.0
214	33	999	Statewide	33	Computer storage device manufacturing	33	334112	2.0	2.0
217	33	999	Statewide	33	Conveyor and conveying equipment manufacturing	33	333922	2.0	2.0
218	33	999	Statewide	33	Copper rolling, drawing, extruding, and alloying	33	331420	2.0	2.0
221	33	999	Statewide	33	Custom roll forming	33	332114	1.0	1.0
226	33	999	Statewide	33	Electric lamp bulb and part manufacturing	33	335110	1.8	1.8
228	33	999	Statewide	33	Electronic computer manufacturing	33	334111	2.8	2.4
231	33	999	Statewide	33	Elevator and moving stairway manufacturing	33	333921	1.0	1.0
234	33	999	Statewide	33	Farm machinery and equipment manufacturing	33	333111	2.0	2.0
235	33	999	Statewide	33	Fastener, button, needle, and pin manufacturing	33	339993	2.0	2.0
236	33	999	Statewide	33	Fiber optic cable manufacturing	33	335921	2.2	2.2
237	33	999	Statewide	33	Fluid power cylinder and actuator manufacturing	33	333995	1.0	1.0
241	33	999	Statewide	33	Guided missile and space vehicle manufacturing	33	336414	1.0	1.0
243	33	999	Statewide	33	Heating equipment (except warm air furnaces) manufacturing	33	333414	4.0	4.0
244	33	999	Statewide	33	Household cooking appliance manufacturing	33	335221	1.0	1.0
249	33	999	Statewide	33	Institutional furniture manufacturing	33	337127	3.2	2.6
252	33	999	Statewide	33	Iron and steel forging	33	332111	1.0	1.0
253	33	999	Statewide	33	Iron and steel mills and ferroalloy manufacturing	33	331110	1.0	1.0
254	33	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	33	331210	2.0	1.6
255	33	999	Statewide	33	Iron foundries	33	331511	2.0	1.8
256	33	999	Statewide	33	Irradiation apparatus manufacturing	33	334517	2.6	2.6
260	33	999	Statewide	33	Mattress manufacturing	33	337910	1.0	1.0
261	33	999	Statewide	33	Mechanical power transmission equipment manufacturing	33	333613	3.0	2.0
265	33	999	Statewide	33	Metal household furniture manufacturing	33	337124	1.0	1.0
266	33	999	Statewide	33	Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing	33	332215	1.0	1.0
267	33	999	Statewide	33	Metal tank (heavy gauge) manufacturing	33	332420	1.0	1.0
271	33	999	Statewide	33	Motor vehicle brake system manufacturing	33	336340	1.0	1.0
274	33	999	Statewide	33	Motor vehicle metal stamping	33	336370	2.6	2.6
275	33	999	Statewide	33	Motor vehicle steering and suspension components (except spring) manufacturing	33	336330	1.2	1.2
276	33	999	Statewide	33	Motor vehicle transmission and power train parts manufacturing	33	336350	1.0	1.0
279	33	999	Statewide	33	Nonferrous forging	33	332112	1.0	1.0
280	33	999	Statewide	33	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	33	331491	1.0	1.0
281	33	999	Statewide	33	Nonferrous metal die-casting foundries	33	331523	3.0	3.0
283	33	999	Statewide	33	Office furniture (except wood) manufacturing	33	337214	1.0	1.0
285	33	999	Statewide	33	Ophthalmic goods manufacturing	33	339115	2.0	1.25
288	33	999	Statewide	33	Other aircraft parts and auxiliary equipment manufacturing	33	336413	2.0	1.4
289	33	999	Statewide	33	Other aluminum rolling, drawing, and extruding	33	331318	3.0	2.2
294	33	999	Statewide	33	Other engine equipment manufacturing	33	333618	1.0	1.0
295	33	999	Statewide	33	Other fabricated wire product manufacturing	33	332618	3.0	2.2
296	33	999	Statewide	33	Other guided missile and space vehicle parts and auxiliary equipment manufacturing	33	336419	1.0	1.0
299	33	999	Statewide	33	Other metal valve and pipe fitting manufacturing	33	332919	1.0	1.0
300	33	999	Statewide	33	Other motor vehicle parts manufacturing	33	336390	3.4	3.4
301	33	999	Statewide	33	Other nonferrous metal foundries (except die-casting)	33	331529	2.0	1.4
302	33	999	Statewide	33	Overhead traveling crane, hoist, and monorail system manufacturing	33	333923	1.0	1.0
304	33	999	Statewide	33	Photographic and photocopying equipment manufacturing	33	333316	3.0	2.4
305	33	999	Statewide	33	Plate work manufacturing	33	332313	2.4	2.4
306	33	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	33	332913	1.0	1.0
311	33	999	Statewide	33	Primary battery manufacturing	33	335912	1.0	1.0
313	33	999	Statewide	33	Printing machinery and equipment manufacturing	33	333244	5.6	5.0
314	33	999	Statewide	33	Pump and pumping equipment manufacturing	33	333911	2.0	1.6666666666666667
318	33	999	Statewide	33	Rolled steel shape manufacturing	33	331221	1.0	1.0
319	33	999	Statewide	33	Rolling mill and other metalworking machinery manufacturing	33	333519	2.0	2.0
322	33	999	Statewide	33	Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing	33	334511	6.6	6.2
323	33	999	Statewide	33	Secondary smelting and alloying of aluminum	33	331314	1.0	1.0
324	33	999	Statewide	33	Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)	33	331492	1.0	1.0
328	33	999	Statewide	33	Ship building and repairing	33	336611	3.2	2.4
331	33	999	Statewide	33	Small arms ammunition manufacturing	33	332992	1.0	1.0
333	33	999	Statewide	33	Software and other prerecorded compact disc, tape, and record reproducing	33	334614	4.0	3.2
336	33	999	Statewide	33	Steel foundries (except investment)	33	331513	1.0	1.0
337	33	999	Statewide	33	Steel investment foundries	33	331512	4.0	3.8
338	33	999	Statewide	33	Steel wire drawing	33	331222	1.0	1.0
341	33	999	Statewide	33	Switchgear and switchboard apparatus manufacturing	33	335313	2.6	2.6
344	33	999	Statewide	33	Travel trailer and camper manufacturing	33	336214	1.0	1.0
345	33	999	Statewide	33	Turbine and turbine generator set units manufacturing	33	333611	3.0	2.2
347	33	999	Statewide	33	Welding and soldering equipment manufacturing	33	333992	3.0	2.2
353	33	999	Statewide	42	Business to business electronic markets	33	425110	1.5	1.5
388	33	999	Statewide	42	Other farm product raw material merchant wholesalers	33	424590	2.0	1.8
402	33	999	Statewide	42	Printing and writing paper merchant wholesalers	33	424110	3.0	2.0
410	33	999	Statewide	42	Tobacco and tobacco product merchant wholesalers	33	424940	5.4	5.4
415	33	999	Statewide	42	Wine and distilled alcoholic beverage merchant wholesalers	33	424820	6.6	6.0
467	33	999	Statewide	45	Electronic auctions	33	454112	4.4	3.2
486	33	999	Statewide	48	Air traffic control	33	488111	3.8	3.0
490	33	999	Statewide	48	Coastal and great lakes freight transportation	33	483113	1.0	1.0
491	33	999	Statewide	48	Deep sea freight transportation	33	483111	1.0	1.0
500	33	999	Statewide	48	Nonscheduled chartered freight air transportation	33	481212	1.0	1.0
506	33	999	Statewide	48	Other support activities for water transportation	33	488390	2.0	1.2
507	33	999	Statewide	48	Other urban transit systems	33	485119	3.0	3.0
509	33	999	Statewide	48	Pipeline transportation of crude oil	33	486110	2.0	2.0
511	33	999	Statewide	48	Port and harbor operations	33	488310	1.4	1.4
512	33	999	Statewide	48	Scenic and sightseeing transportation, land	33	487110	3.4	2.6
513	33	999	Statewide	48	Scenic and sightseeing transportation, other	33	487990	1.0	1.0
523	33	999	Statewide	49	Farm product warehousing and storage	33	493130	1.0	1.0
536	33	999	Statewide	51	Greeting card publishers	33	511191	1.0	1.0
541	33	999	Statewide	51	News syndicates	33	519110	1.0	1.0
543	33	999	Statewide	51	Other sound recording industries	33	512290	1.0	1.0
545	33	999	Statewide	51	Radio networks	33	515111	2.0	1.5
547	33	999	Statewide	51	Record production	33	512210	1.0	1.0
553	33	999	Statewide	51	Television broadcasting	33	515120	5.8	5.4
560	33	999	Statewide	52	Commodity contracts brokerage	33	523140	1.3333333333333333	1.3333333333333333
561	33	999	Statewide	52	Commodity contracts dealing	33	523130	3.0	1.2
563	33	999	Statewide	52	Credit card issuing	33	522210	4.666666666666666	2.8
569	33	999	Statewide	52	Financial transactions processing, reserve, and clearinghouse activities	33	522320	8.6	11.4
571	33	999	Statewide	52	International trade financing	33	522293	2.2	1.8
574	33	999	Statewide	52	Miscellaneous financial investment activities	33	523999	5.583333333333332	4.5
578	33	999	Statewide	52	Other direct insurance (except life, health, and medical) carriers	33	524128	2.0	1.0
589	33	999	Statewide	53	Commercial air, rail, and water transportation equipment rental and leasing	33	532411	2.0	1.0
601	33	999	Statewide	53	Office machinery and equipment rental and leasing	33	532420	3.2	1.8
606	33	999	Statewide	53	Passenger car leasing	33	532112	1.0	1.0
627	33	999	Statewide	54	Geophysical surveying and mapping services	33	541360	2.0	1.0
630	33	999	Statewide	54	Industrial design services	33	541420	4.45	3.4
660	33	999	Statewide	55	Offices of bank holding companies	33	551111	3.0	1.25
666	33	999	Statewide	56	Armored car services	33	561613	2.0	1.2
678	33	999	Statewide	56	Hazardous waste collection	33	562112	2.0	2.0
687	33	999	Statewide	56	Other nonhazardous waste treatment and disposal	33	562219	3.6	3.6
689	33	999	Statewide	56	Other waste collection	33	562119	2.2	1.6
699	33	999	Statewide	56	Solid waste combustors and incinerators	33	562213	2.0	1.2
707	33	999	Statewide	61	Apprenticeship training	33	611513	2.0	1.2
709	33	999	Statewide	61	Business and secretarial schools	33	611410	1.0	1.0
718	33	999	Statewide	61	Junior colleges	33	611210	4.0	3.0
736	33	999	Statewide	62	HMO medical centers	33	621491	1.0	1.0
754	33	999	Statewide	62	Psychiatric and substance abuse hospitals	33	622210	2.0	2.0
766	33	999	Statewide	71	Casinos (except casino hotels)	33	713210	2.0	1.0
776	33	999	Statewide	71	Other performing arts companies	33	711190	3.8	3.0
784	33	999	Statewide	71	Zoos and botanical gardens	33	712130	2.0	2.0
821	33	999	Statewide	81	Footwear and leather goods repair	33	811430	2.0	1.2
831	33	999	Statewide	81	One-hour photofinishing	33	812922	2.0	1.2
841	33	999	Statewide	81	Photofinishing laboratories (except one-hour)	33	812921	2.0	2.0
