	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
301	34	999	Statewide	33	Irradiation apparatus manufacturing	34	334517	3.0	2.2
303	34	999	Statewide	33	Lawn and garden tractor and home lawn and garden equipment manufacturing	34	333112	1.0	1.0
309	34	999	Statewide	33	Metal can manufacturing	34	332431	3.0	2.8
317	34	999	Statewide	33	Mining machinery and equipment manufacturing	34	333131	2.0	1.2
325	34	999	Statewide	33	Motor vehicle steering and suspension components (except spring) manufacturing	34	336330	2.0	2.0
326	34	999	Statewide	33	Motor vehicle transmission and power train parts manufacturing	34	336350	2.0	2.0
327	34	999	Statewide	33	Motorcycle, bicycle, and parts manufacturing	34	336991	7.0	2.2
330	34	999	Statewide	33	Nonferrous forging	34	332112	2.0	2.0
337	34	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	34	333132	2.0	1.8
349	34	999	Statewide	33	Other guided missile and space vehicle parts and auxiliary equipment manufacturing	34	336419	1.0	1.0
359	34	999	Statewide	33	Photographic and photocopying equipment manufacturing	34	333316	6.0	5.2
362	34	999	Statewide	33	Powder metallurgy part manufacturing	34	332117	1.0	1.0
365	34	999	Statewide	33	Power-driven handtool manufacturing	34	333991	2.0	1.8
368	34	999	Statewide	33	Primary battery manufacturing	34	335912	2.0	1.4
373	34	999	Statewide	33	Railroad rolling stock manufacturing	34	336510	2.0	1.25
380	34	999	Statewide	33	Scale and balance manufacturing	34	333997	4.0	1.6
382	34	999	Statewide	33	Secondary smelting and alloying of aluminum	34	331314	1.0	1.0
390	34	999	Statewide	33	Small arms ammunition manufacturing	34	332992	1.0	1.0
398	34	999	Statewide	33	Steel foundries (except investment)	34	331513	4.0	2.0
399	34	999	Statewide	33	Steel investment foundries	34	331512	4.4	3.6
401	34	999	Statewide	33	Storage battery manufacturing	34	335911	1.0	1.0
407	34	999	Statewide	33	Travel trailer and camper manufacturing	34	336214	2.0	2.0
554	34	999	Statewide	48	Air traffic control	34	488111	2.0	1.2
555	34	999	Statewide	48	All other pipeline transportation	34	486990	1.0	1.0
562	34	999	Statewide	48	Commuter rail systems	34	485112	1.0	1.0
564	34	999	Statewide	48	Deep sea passenger transportation	34	483112	3.0	1.5
574	34	999	Statewide	48	Mixed mode transit systems	34	485111	3.0	3.0
584	34	999	Statewide	48	Other urban transit systems	34	485119	5.0	2.8
586	34	999	Statewide	48	Pipeline transportation of crude oil	34	486110	2.0	1.6
591	34	999	Statewide	48	Scenic and sightseeing transportation, other	34	487990	5.2	3.2
616	34	999	Statewide	51	Greeting card publishers	34	511191	5.0	3.4
626	34	999	Statewide	51	Other motion picture and video industries	34	512199	2.0	1.0
660	34	999	Statewide	52	Monetary authorities - central bank	34	521110	1.8	1.8
664	34	999	Statewide	52	Other depository credit intermediation	34	522190	4.6	3.2
673	34	999	Statewide	52	Securities and commodity exchanges	34	523210	2.4	1.6
856	34	999	Statewide	71	Casinos (except casino hotels)	34	713210	2.0	1.5
