	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
136	15	999	Statewide	32	Plastics bag and pouch manufacturing	15	326111	4.0	2.0
137	15	999	Statewide	32	Plastics bottle manufacturing	15	326160	3.0	1.2
138	15	999	Statewide	32	Plastics material and resin manufacturing	15	325211	2.0	1.0
139	15	999	Statewide	32	Plastics packaging film and sheet (including laminated) manufacturing	15	326112	2.0	1.0
140	15	999	Statewide	32	Polish and other sanitation good manufacturing	15	325612	1.0	1.0
141	15	999	Statewide	32	Polystyrene foam product manufacturing	15	326140	2.0	1.0
143	15	999	Statewide	32	Prefabricated wood building manufacturing	15	321992	2.0	1.0
145	15	999	Statewide	32	Sawmills	15	321113	2.5	1.4
147	15	999	Statewide	32	Support activities for printing	15	323120	2.0	1.0
148	15	999	Statewide	32	Tire retreading	15	326212	2.25	1.2
151	15	999	Statewide	32	Unlaminated plastics film and sheet (except packaging) manufacturing	15	326113	3.0	1.0
152	15	999	Statewide	32	Wood container and pallet manufacturing	15	321920	3.5	1.6
153	15	999	Statewide	32	Wood preservation	15	321114	3.0	1.2
155	15	999	Statewide	33	Air-conditioning and warm air heating equipment and commercial and industrial refrigeration equipment manufacturing	15	333415	2.0	1.0
158	15	999	Statewide	33	Analytical laboratory instrument manufacturing	15	334516	2.0	1.0
159	15	999	Statewide	33	Blind and shade manufacturing	15	337920	4.0	2.0
161	15	999	Statewide	33	Broom, brush, and mop manufacturing	15	339994	1.0	1.0
162	15	999	Statewide	33	Carbon and graphite product manufacturing	15	335991	1.0	1.0
164	15	999	Statewide	33	Custom roll forming	15	332114	2.0	1.0
166	15	999	Statewide	33	Doll, toy, and game manufacturing	15	339930	2.333333333333333	1.25
167	15	999	Statewide	33	Electromedical and electrotherapeutic apparatus manufacturing	15	334510	2.0	1.0
168	15	999	Statewide	33	Fabricated pipe and pipe fitting manufacturing	15	332996	2.0	1.0
170	15	999	Statewide	33	Farm machinery and equipment manufacturing	15	333111	1.0	1.0
171	15	999	Statewide	33	Fastener, button, needle, and pin manufacturing	15	339993	2.0	1.0
172	15	999	Statewide	33	Food product machinery manufacturing	15	333241	2.0	1.0
173	15	999	Statewide	33	Hardware manufacturing	15	332510	2.0	1.0
174	15	999	Statewide	33	Heating equipment (except warm air furnaces) manufacturing	15	333414	2.0	1.0
175	15	999	Statewide	33	Household furniture (except wood and metal) manufacturing	15	337125	1.0	1.0
176	15	999	Statewide	33	Industrial and commercial fan and blower and air purification equipment manufacturing	15	333413	2.0	1.0
177	15	999	Statewide	33	Industrial mold manufacturing	15	333511	1.0	1.0
178	15	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	15	331210	2.0	1.0
181	15	999	Statewide	33	Mattress manufacturing	15	337910	4.0	2.0
182	15	999	Statewide	33	Metal can manufacturing	15	332431	2.0	1.0
184	15	999	Statewide	33	Metal household furniture manufacturing	15	337124	2.0	1.0
185	15	999	Statewide	33	Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing	15	332215	2.0	1.0
187	15	999	Statewide	33	Military armored vehicle, tank, and tank component manufacturing	15	336992	1.0	1.0
188	15	999	Statewide	33	Motor vehicle body manufacturing	15	336211	2.0	1.0
189	15	999	Statewide	33	Motor vehicle transmission and power train parts manufacturing	15	336350	4.0	2.0
190	15	999	Statewide	33	Motorcycle, bicycle, and parts manufacturing	15	336991	1.0	1.0
192	15	999	Statewide	33	Nonferrous metal (except aluminum) smelting and refining	15	331410	2.0	1.0
194	15	999	Statewide	33	Office supplies (except paper) manufacturing	15	339940	2.0	1.0
195	15	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	15	333132	1.0	1.0
196	15	999	Statewide	33	Ophthalmic goods manufacturing	15	339115	4.0	1.4
197	15	999	Statewide	33	Optical instrument and lens manufacturing	15	333314	3.0	1.8
199	15	999	Statewide	33	Other aircraft parts and auxiliary equipment manufacturing	15	336413	2.0	2.0
200	15	999	Statewide	33	Other aluminum rolling, drawing, and extruding	15	331318	2.0	1.0
201	15	999	Statewide	33	Other commercial and service industry machinery manufacturing	15	333318	2.0	1.0
202	15	999	Statewide	33	Other communications equipment manufacturing	15	334290	2.0	1.0
203	15	999	Statewide	33	Other measuring and controlling device manufacturing	15	334519	2.0	1.0
204	15	999	Statewide	33	Other motor vehicle parts manufacturing	15	336390	2.0	1.0
205	15	999	Statewide	33	Photographic and photocopying equipment manufacturing	15	333316	1.0	1.0
206	15	999	Statewide	33	Prefabricated metal building and component manufacturing	15	332311	2.0	1.0
207	15	999	Statewide	33	Residential electric lighting fixture manufacturing	15	335121	2.0	1.0
209	15	999	Statewide	33	Semiconductor and related device manufacturing	15	334413	1.0	1.0
214	15	999	Statewide	33	Small arms, ordnance, and ordnance accessories manufacturing	15	332994	3.0	1.2
215	15	999	Statewide	33	Software and other prerecorded compact disc, tape, and record reproducing	15	334614	2.0	1.0
217	15	999	Statewide	33	Upholstered household furniture manufacturing	15	337121	2.0	1.0
237	15	999	Statewide	42	Grain and field bean merchant wholesalers	15	424510	3.0	1.4
248	15	999	Statewide	42	Livestock merchant wholesalers	15	424520	2.0	1.0
254	15	999	Statewide	42	Motor vehicle parts (used) merchant wholesalers	15	423140	1.0	1.0
262	15	999	Statewide	42	Other farm product raw material merchant wholesalers	15	424590	1.0	1.0
282	15	999	Statewide	42	Printing and writing paper merchant wholesalers	15	424110	4.0	2.0
356	15	999	Statewide	45	Manufactured (mobile) home dealers	15	453930	3.666666666666667	1.75
373	15	999	Statewide	48	Coastal and great lakes passenger transportation	15	483114	4.25	2.2
374	15	999	Statewide	48	Deep sea freight transportation	15	483111	3.0	2.0
375	15	999	Statewide	48	Deep sea passenger transportation	15	483112	2.0	1.0
381	15	999	Statewide	48	Interurban and rural bus transportation	15	485210	5.0	1.6
384	15	999	Statewide	48	Mixed mode transit systems	15	485111	1.0	1.0
394	15	999	Statewide	48	Other urban transit systems	15	485119	2.0	2.0
396	15	999	Statewide	48	Pipeline transportation of refined petroleum products	15	486910	2.0	1.0
397	15	999	Statewide	48	Port and harbor operations	15	488310	3.0	1.25
415	15	999	Statewide	51	All other publishers	15	511199	1.0	1.0
421	15	999	Statewide	51	Drive-in motion picture theaters	15	512132	2.0	1.0
422	15	999	Statewide	51	Greeting card publishers	15	511191	2.0	1.0
423	15	999	Statewide	51	Integrated record production\/distribution	15	512220	2.75	1.6
425	15	999	Statewide	51	Libraries and archives	15	519120	4.25	1.6
426	15	999	Statewide	51	Motion picture and video distribution	15	512120	1.0	1.0
430	15	999	Statewide	51	News syndicates	15	519110	2.5	1.4
432	15	999	Statewide	51	Other motion picture and video industries	15	512199	5.0	2.4
433	15	999	Statewide	51	Other sound recording industries	15	512290	3.5	1.6
456	15	999	Statewide	52	Credit card issuing	15	522210	3.0	1.2
464	15	999	Statewide	52	International trade financing	15	522293	2.0	1.0
470	15	999	Statewide	52	Other direct insurance (except life, health, and medical) carriers	15	524128	2.0	1.0
474	15	999	Statewide	52	Reinsurance carriers	15	524130	1.0	1.0
501	15	999	Statewide	53	Passenger car leasing	15	532112	4.0	1.4
523	15	999	Statewide	54	Geophysical surveying and mapping services	15	541360	2.666666666666667	1.5
531	15	999	Statewide	54	Media buying agencies	15	541830	1.0	1.0
559	15	999	Statewide	55	Offices of bank holding companies	15	551111	1.0	1.0
577	15	999	Statewide	56	Hazardous waste collection	15	562112	2.0	1.0
586	15	999	Statewide	56	Other nonhazardous waste treatment and disposal	15	562219	2.0	1.0
589	15	999	Statewide	56	Packaging and labeling services	15	561910	2.0	1.0
593	15	999	Statewide	56	Repossession services	15	561491	4.0	2.0
598	15	999	Statewide	56	Solid waste combustors and incinerators	15	562213	2.0	1.0
625	15	999	Statewide	62	Blood and organ banks	15	621991	8.0	4.0
653	15	999	Statewide	62	Psychiatric and substance abuse hospitals	15	622210	4.0	2.0
662	15	999	Statewide	71	Amusement and theme parks	15	713110	2.25	1.2
673	15	999	Statewide	71	Nature parks and other similar institutions	15	712190	8.0	4.0
674	15	999	Statewide	71	Other performing arts companies	15	711190	2.0	2.0
678	15	999	Statewide	71	Sports teams and clubs	15	711211	1.0	1.0
691	15	999	Statewide	72	RV (recreational vehicle) parks and campgrounds	15	721211	2.0	1.0
717	15	999	Statewide	81	Footwear and leather goods repair	15	811430	2.0	1.0
721	15	999	Statewide	81	Home and garden equipment repair and maintenance	15	811411	8.25	3.0
