	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
600	9	999	Statewide	51	Drive-in motion picture theaters	9	512132	3.0	1.4
601	9	999	Statewide	51	Greeting card publishers	9	511191	2.0	1.5
611	9	999	Statewide	51	Other motion picture and video industries	9	512199	4.25	2.2
616	9	999	Statewide	51	Record production	9	512210	2.0	1.0
648	9	999	Statewide	52	Open-end investment funds	9	525910	2.333333333333333	1.25
650	9	999	Statewide	52	Other depository credit intermediation	9	522190	2.0	1.5
659	9	999	Statewide	52	Securities and commodity exchanges	9	523210	1.0	1.0
791	9	999	Statewide	61	Business and secretarial schools	9	611410	12.0	3.8
819	9	999	Statewide	62	HMO medical centers	9	621491	4.75	2.6
846	9	999	Statewide	71	Amusement and theme parks	9	713110	7.0	3.111111111111111
859	9	999	Statewide	71	Other performing arts companies	9	711190	3.0	1.2
871	9	999	Statewide	72	Casino hotels	9	721120	4.0	2.0
