	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
541	5	999	Statewide	48	Inland water freight transportation	5	483211	1.0	1.0
542	5	999	Statewide	48	Interurban and rural bus transportation	5	485210	6.0	3.6
547	5	999	Statewide	48	Nonscheduled chartered freight air transportation	5	481212	2.0	1.2
553	5	999	Statewide	48	Other support activities for water transportation	5	488390	1.0	1.0
559	5	999	Statewide	48	Scenic and sightseeing transportation, land	5	487110	2.0	1.4
561	5	999	Statewide	48	Scheduled freight air transportation	5	481112	2.0	1.4
577	5	999	Statewide	51	All other publishers	5	511199	4.8	3.8
580	5	999	Statewide	51	Cable and other subscription programming	5	515210	3.0	3.0
583	5	999	Statewide	51	Drive-in motion picture theaters	5	512132	1.0	1.0
584	5	999	Statewide	51	Greeting card publishers	5	511191	3.0	3.0
592	5	999	Statewide	51	News syndicates	5	519110	2.0	1.2
594	5	999	Statewide	51	Other motion picture and video industries	5	512199	1.0	1.0
595	5	999	Statewide	51	Other sound recording industries	5	512290	1.0	1.0
603	5	999	Statewide	51	Teleproduction and other postproduction services	5	512191	2.0	1.4
614	5	999	Statewide	52	Credit card issuing	5	522210	5.4	6.0
622	5	999	Statewide	52	International trade financing	5	522293	1.0	1.0
624	5	999	Statewide	52	Investment banking and securities dealing	5	523110	13.466666666666667	9.2
627	5	999	Statewide	52	Monetary authorities - central bank	5	521110	1.0	1.0
632	5	999	Statewide	52	Other financial vehicles	5	525990	2.4	1.6
635	5	999	Statewide	52	Reinsurance carriers	5	524130	2.0	2.0
667	5	999	Statewide	54	Advertising material distribution services	5	541870	3.666666666666667	2.0
719	5	999	Statewide	56	Armored car services	5	561613	4.2	4.2
740	5	999	Statewide	56	Other nonhazardous waste treatment and disposal	5	562219	3.2	2.2
752	5	999	Statewide	56	Solid waste combustors and incinerators	5	562213	1.0	1.0
762	5	999	Statewide	61	Business and secretarial schools	5	611410	2.0	1.4
764	5	999	Statewide	61	Computer training	5	611420	3.4	2.0
790	5	999	Statewide	62	HMO medical centers	5	621491	5.0	1.25
830	5	999	Statewide	71	Other performing arts companies	5	711190	3.0	1.2
834	5	999	Statewide	71	Racetracks	5	711212	8.2	7.0
835	5	999	Statewide	71	Sports teams and clubs	5	711211	6.0	2.4
884	5	999	Statewide	81	One-hour photofinishing	5	812922	1.0	1.0
