	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
307	45	999	Statewide	33	Irradiation apparatus manufacturing	45	334517	2.0	1.0
309	45	999	Statewide	33	Lawn and garden tractor and home lawn and garden equipment manufacturing	45	333112	11.0	5.222222222222222
310	45	999	Statewide	33	Light truck and utility vehicle manufacturing	45	336112	4.0	2.4444444444444446
324	45	999	Statewide	33	Mining machinery and equipment manufacturing	45	333131	1.0	1.0
337	45	999	Statewide	33	Nonferrous forging	45	332112	3.333333333333333	1.5
341	45	999	Statewide	33	Office furniture (except wood) manufacturing	45	337214	4.0	1.6
343	45	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	45	333132	1.0	1.0
364	45	999	Statewide	33	Photographic and photocopying equipment manufacturing	45	333316	4.0	1.25
366	45	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	45	332913	6.5	3.2222222222222223
367	45	999	Statewide	33	Powder metallurgy part manufacturing	45	332117	4.0	2.0
368	45	999	Statewide	33	Power boiler and heat exchanger manufacturing	45	332410	4.0	2.2222222222222223
370	45	999	Statewide	33	Power-driven handtool manufacturing	45	333991	5.0	2.2
373	45	999	Statewide	33	Primary battery manufacturing	45	335912	3.0	2.0
375	45	999	Statewide	33	Printing machinery and equipment manufacturing	45	333244	5.0	1.5
385	45	999	Statewide	33	Scale and balance manufacturing	45	333997	2.0	1.0
386	45	999	Statewide	33	Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing	45	334511	4.0	1.6
387	45	999	Statewide	33	Secondary smelting and alloying of aluminum	45	331314	2.0	1.0
394	45	999	Statewide	33	Small arms ammunition manufacturing	45	332992	1.0	1.0
395	45	999	Statewide	33	Small arms, ordnance, and ordnance accessories manufacturing	45	332994	6.0	3.111111111111111
397	45	999	Statewide	33	Software and other prerecorded compact disc, tape, and record reproducing	45	334614	6.25	3.0
401	45	999	Statewide	33	Spring manufacturing	45	332613	5.5	2.6
403	45	999	Statewide	33	Storage battery manufacturing	45	335911	3.75	2.6666666666666665
407	45	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	45	334514	5.0	2.2
431	45	999	Statewide	42	Footwear merchant wholesalers	45	424340	11.75	5.111111111111111
567	45	999	Statewide	45	Warehouse clubs and supercenters	45	452910	192.5	99.2
568	45	999	Statewide	48	Air traffic control	45	488111	8.0	4.0
575	45	999	Statewide	48	Deep sea passenger transportation	45	483112	2.0	1.0
580	45	999	Statewide	48	Inland water freight transportation	45	483211	3.5	1.6
585	45	999	Statewide	48	Mixed mode transit systems	45	485111	1.0	1.0
597	45	999	Statewide	48	Pipeline transportation of crude oil	45	486110	4.0	3.6666666666666665
602	45	999	Statewide	48	Scenic and sightseeing transportation, other	45	487990	5.0	3.4444444444444446
627	45	999	Statewide	51	Integrated record production\/distribution	45	512220	2.0	1.0
632	45	999	Statewide	51	Music publishers	45	512230	2.0	1.0
635	45	999	Statewide	51	Other motion picture and video industries	45	512199	1.0	1.0
636	45	999	Statewide	51	Other sound recording industries	45	512290	3.0	2.0
640	45	999	Statewide	51	Record production	45	512210	2.0	1.0
656	45	999	Statewide	52	Commodity contracts dealing	45	523130	2.0	1.0
666	45	999	Statewide	52	International trade financing	45	522293	6.0	2.6
672	45	999	Statewide	52	Open-end investment funds	45	525910	5.0	2.0
674	45	999	Statewide	52	Other depository credit intermediation	45	522190	11.0	5.5
777	45	999	Statewide	56	Credit bureaus	45	561450	4.0	2.3333333333333335
804	45	999	Statewide	56	Solid waste combustors and incinerators	45	562213	3.0	1.2
814	45	999	Statewide	61	Business and secretarial schools	45	611410	3.0	1.5
872	45	999	Statewide	71	Casinos (except casino hotels)	45	713210	5.0	1.6
894	45	999	Statewide	72	Casino hotels	45	721120	1.0	1.0
