	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
338	18	999	Statewide	33	Noncurrent-carrying wiring device manufacturing	18	335932	2.0	2.0
339	18	999	Statewide	33	Nonferrous forging	18	332112	2.0	1.2
354	18	999	Statewide	33	Other communications equipment manufacturing	18	334290	4.0	1.8
367	18	999	Statewide	33	Photographic and photocopying equipment manufacturing	18	333316	2.0	1.6
373	18	999	Statewide	33	Power-driven handtool manufacturing	18	333991	2.0	2.0
392	18	999	Statewide	33	Semiconductor machinery manufacturing	18	333242	1.0	1.0
397	18	999	Statewide	33	Small arms ammunition manufacturing	18	332992	2.0	1.0
399	18	999	Statewide	33	Small electrical appliance manufacturing	18	335210	2.0	1.0
412	18	999	Statewide	33	Telephone apparatus manufacturing	18	334210	3.2	2.2
426	18	999	Statewide	42	Coal and other mineral and ore merchant wholesalers	18	423520	9.4	8.6
561	18	999	Statewide	48	Air traffic control	18	488111	4.0	4.0
562	18	999	Statewide	48	All other pipeline transportation	18	486990	2.0	1.8
567	18	999	Statewide	48	Coastal and great lakes freight transportation	18	483113	2.0	1.2
568	18	999	Statewide	48	Deep sea freight transportation	18	483111	1.0	1.0
573	18	999	Statewide	48	Inland water freight transportation	18	483211	6.0	5.4
574	18	999	Statewide	48	Inland water passenger transportation	18	483212	2.0	1.0
580	18	999	Statewide	48	Nonscheduled chartered freight air transportation	18	481212	4.0	1.6
586	18	999	Statewide	48	Other support activities for water transportation	18	488390	5.0	2.0
587	18	999	Statewide	48	Other urban transit systems	18	485119	1.0	1.0
589	18	999	Statewide	48	Pipeline transportation of crude oil	18	486110	12.0	12.4
594	18	999	Statewide	48	Scenic and sightseeing transportation, other	18	487990	4.0	1.3333333333333333
619	18	999	Statewide	51	Greeting card publishers	18	511191	2.0	1.2
620	18	999	Statewide	51	Integrated record production/distribution	18	512220	4.0	2.0
623	18	999	Statewide	51	Motion picture and video distribution	18	512120	4.75	3.2
633	18	999	Statewide	51	Record production	18	512210	2.0	1.25
657	18	999	Statewide	52	International trade financing	18	522293	2.0	1.0
663	18	999	Statewide	52	Open-end investment funds	18	525910	3.0	2.0
665	18	999	Statewide	52	Other depository credit intermediation	18	522190	2.5	1.6666666666666667
670	18	999	Statewide	52	Reinsurance carriers	18	524130	13.0	6.2
673	18	999	Statewide	52	Secondary market financing	18	522294	10.0	9.2
788	18	999	Statewide	56	Solid waste combustors and incinerators	18	562213	1.0	1.0
798	18	999	Statewide	61	Business and secretarial schools	18	611410	6.333333333333332	3.2
826	18	999	Statewide	62	HMO medical centers	18	621491	34.5	9.75
853	18	999	Statewide	71	Amusement and theme parks	18	713110	6.0	4.0
856	18	999	Statewide	71	Casinos (except casino hotels)	18	713210	4.2	2.8
867	18	999	Statewide	71	Other performing arts companies	18	711190	6.4	4.4
872	18	999	Statewide	71	Skiing facilities	18	713920	2.0	2.0
923	18	999	Statewide	81	One-hour photofinishing	18	812922	1.0	1.0
