	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
433	2	999	Statewide	51	Teleproduction and other postproduction services	2	512191	2.333333333333333	1.25
443	2	999	Statewide	52	Commodity contracts brokerage	2	523140	2.0	1.0
444	2	999	Statewide	52	Commodity contracts dealing	2	523130	1.0	1.0
446	2	999	Statewide	52	Credit card issuing	2	522210	1.0	1.0
455	2	999	Statewide	52	Investment banking and securities dealing	2	523110	4.0	4.0
456	2	999	Statewide	52	Miscellaneous financial investment activities	2	523999	2.0	2.0
459	2	999	Statewide	52	Open-end investment funds	2	525910	1.0	1.0
466	2	999	Statewide	52	Secondary market financing	2	522294	1.0	1.0
487	2	999	Statewide	53	Passenger car leasing	2	532112	1.0	1.0
496	2	999	Statewide	54	Advertising material distribution services	2	541870	1.0	1.0
512	2	999	Statewide	54	Industrial design services	2	541420	2.0	1.0
517	2	999	Statewide	54	Media buying agencies	2	541830	2.0	1.0
518	2	999	Statewide	54	Media representatives	2	541840	3.0	1.3333333333333333
527	2	999	Statewide	54	Outdoor advertising	2	541850	2.0	1.2
532	2	999	Statewide	54	Research and development in biotechnology	2	541711	5.0	2.2
544	2	999	Statewide	55	Offices of bank holding companies	2	551111	1.0	1.0
550	2	999	Statewide	56	Armored car services	2	561613	7.0	4.0
556	2	999	Statewide	56	Credit bureaus	2	561450	2.0	1.0
559	2	999	Statewide	56	Executive search services	2	561312	6.583333333333333	3.4444444444444446
562	2	999	Statewide	56	Hazardous waste collection	2	562112	1.0	1.0
568	2	999	Statewide	56	Materials recovery facilities	2	562920	3.0	1.8
573	2	999	Statewide	56	Packaging and labeling services	2	561910	2.0	1.0
577	2	999	Statewide	56	Repossession services	2	561491	2.0	1.0
584	2	999	Statewide	56	Telephone answering services	2	561421	3.0	1.6
591	2	999	Statewide	61	Business and secretarial schools	2	611410	1.0	1.0
593	2	999	Statewide	61	Computer training	2	611420	2.0	1.0
594	2	999	Statewide	61	Cosmetology and barber schools	2	611511	5.0	2.2
600	2	999	Statewide	61	Junior colleges	2	611210	2.0	1.0
619	2	999	Statewide	62	HMO medical centers	2	621491	6.0	6.0
641	2	999	Statewide	62	Specialty (except psychiatric and substance abuse) hospitals	2	622310	5.0	2.0
644	2	999	Statewide	71	Agents and managers for artists, athletes, entertainers, and other public figures	2	711410	1.0	1.0
646	2	999	Statewide	71	Amusement and theme parks	2	713110	5.0	2.4
649	2	999	Statewide	71	Dance companies	2	711120	3.0	1.5
652	2	999	Statewide	71	Historical sites	2	712120	5.0	2.5555555555555554
663	2	999	Statewide	71	Racetracks	2	711212	4.0	1.4
686	2	999	Statewide	81	Automotive exhaust system repair	2	811112	1.0	1.0
709	2	999	Statewide	81	Industrial launderers	2	812332	2.0	1.0
713	2	999	Statewide	81	One-hour photofinishing	2	812922	3.0	1.2
723	2	999	Statewide	81	Photofinishing laboratories (except one-hour)	2	812921	2.0	1.0
