	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
266	23	999	Statewide	33	Metal tank (heavy gauge) manufacturing	23	332420	3.0	1.4
267	23	999	Statewide	33	Metal window and door manufacturing	23	332321	3.0	2.4
268	23	999	Statewide	33	Motor and generator manufacturing	23	335312	1.0	1.0
272	23	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	23	336360	1.0	1.0
273	23	999	Statewide	33	Motor vehicle steering and suspension components (except spring) manufacturing	23	336330	1.0	1.0
274	23	999	Statewide	33	Motor vehicle transmission and power train parts manufacturing	23	336350	1.0	1.0
275	23	999	Statewide	33	Motorcycle, bicycle, and parts manufacturing	23	336991	4.0	2.2
277	23	999	Statewide	33	Nonferrous forging	23	332112	1.0	1.0
278	23	999	Statewide	33	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	23	331491	2.0	2.0
279	23	999	Statewide	33	Nonferrous metal die-casting foundries	23	331523	1.0	1.0
281	23	999	Statewide	33	Office furniture (except wood) manufacturing	23	337214	1.0	1.0
283	23	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	23	333132	2.0	1.8
285	23	999	Statewide	33	Optical instrument and lens manufacturing	23	333314	1.0	1.0
287	23	999	Statewide	33	Other aircraft parts and auxiliary equipment manufacturing	23	336413	2.0	1.5
288	23	999	Statewide	33	Other aluminum rolling, drawing, and extruding	23	331318	1.0	1.0
290	23	999	Statewide	33	Other communications equipment manufacturing	23	334290	2.25	2.25
292	23	999	Statewide	33	Other engine equipment manufacturing	23	333618	1.0	1.0
294	23	999	Statewide	33	Other guided missile and space vehicle parts and auxiliary equipment manufacturing	23	336419	1.0	1.0
298	23	999	Statewide	33	Other nonferrous metal foundries (except die-casting)	23	331529	1.0	1.0
299	23	999	Statewide	33	Overhead traveling crane, hoist, and monorail system manufacturing	23	333923	3.0	3.0
301	23	999	Statewide	33	Powder metallurgy part manufacturing	23	332117	1.0	1.0
302	23	999	Statewide	33	Power boiler and heat exchanger manufacturing	23	332410	1.0	1.0
303	23	999	Statewide	33	Power-driven handtool manufacturing	23	333991	1.0	1.0
309	23	999	Statewide	33	Railroad rolling stock manufacturing	23	336510	1.0	1.0
311	23	999	Statewide	33	Residential electric lighting fixture manufacturing	23	335121	2.0	1.0
312	23	999	Statewide	33	Rolled steel shape manufacturing	23	331221	1.0	1.0
313	23	999	Statewide	33	Rolling mill and other metalworking machinery manufacturing	23	333519	2.0	2.0
316	23	999	Statewide	33	Semiconductor and related device manufacturing	23	334413	3.8	3.0
321	23	999	Statewide	33	Small arms ammunition manufacturing	23	332992	1.0	1.0
324	23	999	Statewide	33	Special die and tool, die set, jig, and fixture manufacturing	23	333514	2.0	1.4
326	23	999	Statewide	33	Steel foundries (except investment)	23	331513	1.0	1.0
327	23	999	Statewide	33	Steel wire drawing	23	331222	2.0	1.2
328	23	999	Statewide	33	Surgical and medical instrument manufacturing	23	339112	4.2	4.0
330	23	999	Statewide	33	Telephone apparatus manufacturing	23	334210	1.0	1.0
333	23	999	Statewide	33	Turbine and turbine generator set units manufacturing	23	333611	3.4	3.4
335	23	999	Statewide	33	Welding and soldering equipment manufacturing	23	333992	1.0	1.0
337	23	999	Statewide	33	Wood office furniture manufacturing	23	337211	1.0	1.0
343	23	999	Statewide	42	Coal and other mineral and ore merchant wholesalers	23	423520	1.0	1.0
358	23	999	Statewide	42	Grain and field bean merchant wholesalers	23	424510	1.0	1.0
374	23	999	Statewide	42	Ophthalmic goods merchant wholesalers	23	423460	1.0	2.0
379	23	999	Statewide	42	Other farm product raw material merchant wholesalers	23	424590	2.0	1.0
383	23	999	Statewide	42	Other professional equipment and supplies merchant wholesalers	23	423490	11.2	11.0
392	23	999	Statewide	42	Poultry and poultry product merchant wholesalers	23	424440	2.333333333333333	1.25
401	23	999	Statewide	42	Tobacco and tobacco product merchant wholesalers	23	424940	3.4000000000000004	2.6
467	23	999	Statewide	45	News dealers and newsstands	23	451212	2.0	2.0
476	23	999	Statewide	45	Warehouse clubs and supercenters	23	452910	22.4	22.4
479	23	999	Statewide	48	Bus and other motor vehicle transit systems	23	485113	3.0	1.5
487	23	999	Statewide	48	Inland water freight transportation	23	483211	1.0	1.0
489	23	999	Statewide	48	Interurban and rural bus transportation	23	485210	3.0	1.4
492	23	999	Statewide	48	Mixed mode transit systems	23	485111	1.0	1.0
497	23	999	Statewide	48	Other nonscheduled air transportation	23	481219	3.0	1.6
501	23	999	Statewide	48	Other urban transit systems	23	485119	2.0	1.0
503	23	999	Statewide	48	Pipeline transportation of crude oil	23	486110	3.6	2.8
504	23	999	Statewide	48	Pipeline transportation of natural gas	23	486210	7.8000000000000025	7.8
505	23	999	Statewide	48	Pipeline transportation of refined petroleum products	23	486910	2.333333333333333	1.6666666666666667
508	23	999	Statewide	48	Scenic and sightseeing transportation, other	23	487990	3.0	2.2
515	23	999	Statewide	48	Support activities for rail transportation	23	488210	3.75	3.0
519	23	999	Statewide	49	Farm product warehousing and storage	23	493130	1.2	1.2
531	23	999	Statewide	51	Drive-in motion picture theaters	23	512132	3.4	2.8
533	23	999	Statewide	51	Integrated record production/distribution	23	512220	1.0	1.0
536	23	999	Statewide	51	Motion picture and video distribution	23	512120	1.0	1.0
539	23	999	Statewide	51	Music publishers	23	512230	2.0	1.0
540	23	999	Statewide	51	News syndicates	23	519110	2.0	1.8
542	23	999	Statewide	51	Other motion picture and video industries	23	512199	2.0	2.0
543	23	999	Statewide	51	Other sound recording industries	23	512290	2.0	1.0
547	23	999	Statewide	51	Satellite telecommunications	23	517410	2.333333333333333	2.0
559	23	999	Statewide	52	Commodity contracts brokerage	23	523140	2.0	1.2
560	23	999	Statewide	52	Commodity contracts dealing	23	523130	2.0	1.0
562	23	999	Statewide	52	Credit card issuing	23	522210	15.733333333333334	9.4
571	23	999	Statewide	52	Investment banking and securities dealing	23	523110	7.0	7.2
572	23	999	Statewide	52	Miscellaneous financial investment activities	23	523999	1.0	1.0
575	23	999	Statewide	52	Open-end investment funds	23	525910	1.0	1.0
577	23	999	Statewide	52	Other direct insurance (except life, health, and medical) carriers	23	524128	1.5	1.4
578	23	999	Statewide	52	Other financial vehicles	23	525990	3.5	1.6666666666666667
591	23	999	Statewide	53	Formal wear and costume rental	23	532220	2.0	1.2
600	23	999	Statewide	53	Office machinery and equipment rental and leasing	23	532420	7.0	7.0
605	23	999	Statewide	53	Passenger car leasing	23	532112	1.0	1.0
613	23	999	Statewide	54	Advertising material distribution services	23	541870	1.0	1.0
634	23	999	Statewide	54	Media buying agencies	23	541830	2.0	2.0
659	23	999	Statewide	55	Offices of bank holding companies	23	551111	3.0	1.4
665	23	999	Statewide	56	Armored car services	23	561613	4.4	4.4
668	23	999	Statewide	56	Convention and trade show organizers	23	561920	17.733333333333334	15.2
671	23	999	Statewide	56	Credit bureaus	23	561450	3.2	2.4
677	23	999	Statewide	56	Hazardous waste collection	23	562112	1.0	1.0
689	23	999	Statewide	56	Packaging and labeling services	23	561910	2.0	2.0
698	23	999	Statewide	56	Solid waste combustors and incinerators	23	562213	4.0	2.0
699	23	999	Statewide	56	Solid waste landfill	23	562212	4.6	3.0
708	23	999	Statewide	61	Business and secretarial schools	23	611410	1.0	1.0
726	23	999	Statewide	62	Blood and organ banks	23	621991	1.0	1.0
736	23	999	Statewide	62	HMO medical centers	23	621491	7.5	7.0
758	23	999	Statewide	62	Specialty (except psychiatric and substance abuse) hospitals	23	622310	2.4	2.4
766	23	999	Statewide	71	Casinos (except casino hotels)	23	713210	1.0	1.0
767	23	999	Statewide	71	Dance companies	23	711120	1.0	1.0
777	23	999	Statewide	71	Other performing arts companies	23	711190	3.0	1.4
789	23	999	Statewide	72	Casino hotels	23	721120	1.0	1.0
805	23	999	Statewide	81	Automotive exhaust system repair	23	811112	1.0	1.0
820	23	999	Statewide	81	Diet and weight reducing centers	23	812191	3.8	3.2
831	23	999	Statewide	81	Linen supply	23	812331	7.1999999999999975	6.2
