	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
263	29	999	Statewide	33	Carbon and graphite product manufacturing	29	335991	5.0	1.8
265	29	999	Statewide	33	Computer storage device manufacturing	29	334112	3.0	1.2
266	29	999	Statewide	33	Computer terminal and other computer peripheral equipment manufacturing	29	334118	7.5	3.3333333333333335
279	29	999	Statewide	33	Electronic connector manufacturing	29	334417	8.0	3.5555555555555554
285	29	999	Statewide	33	Fastener, button, needle, and pin manufacturing	29	339993	2.0	1.0
286	29	999	Statewide	33	Fluid power cylinder and actuator manufacturing	29	333995	2.0	1.3333333333333333
287	29	999	Statewide	33	Fluid power pump and motor manufacturing	29	333996	4.0	2.0
291	29	999	Statewide	33	Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing	29	336415	2.0	1.0
296	29	999	Statewide	33	Household furniture (except wood and metal) manufacturing	29	337125	3.0	1.2
309	29	999	Statewide	33	Irradiation apparatus manufacturing	29	334517	1.0	1.0
312	29	999	Statewide	33	Light truck and utility vehicle manufacturing	29	336112	8.5	3.888888888888889
316	29	999	Statewide	33	Measuring and dispensing pump manufacturing	29	333913	5.0	2.2
319	29	999	Statewide	33	Metal can manufacturing	29	332431	12.0	5.444444444444445
327	29	999	Statewide	33	Military armored vehicle, tank, and tank component manufacturing	29	336992	1.0	1.0
330	29	999	Statewide	33	Motor home manufacturing	29	336213	4.0	1.2
339	29	999	Statewide	33	Motorcycle, bicycle, and parts manufacturing	29	336991	7.0	3.2222222222222223
342	29	999	Statewide	33	Nonferrous forging	29	332112	2.0	1.0
343	29	999	Statewide	33	Nonferrous metal (except aluminum) smelting and refining	29	331410	2.0	1.0
350	29	999	Statewide	33	Ophthalmic goods manufacturing	29	339115	9.0	4.111111111111111
361	29	999	Statewide	33	Other guided missile and space vehicle parts and auxiliary equipment manufacturing	29	336419	2.0	1.0
373	29	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	29	332913	4.0	1.8
374	29	999	Statewide	33	Powder metallurgy part manufacturing	29	332117	2.0	1.0
392	29	999	Statewide	33	Scale and balance manufacturing	29	333997	4.0	1.6
397	29	999	Statewide	33	Semiconductor machinery manufacturing	29	333242	2.0	1.0
404	29	999	Statewide	33	Small electrical appliance manufacturing	29	335210	1.0	1.0
410	29	999	Statewide	33	Steel foundries (except investment)	29	331513	7.0	2.6
411	29	999	Statewide	33	Steel investment foundries	29	331512	2.0	1.0
417	29	999	Statewide	33	Telephone apparatus manufacturing	29	334210	4.0	2.0
418	29	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	29	334514	3.0	1.2
579	29	999	Statewide	48	Air traffic control	29	488111	10.0	4.222222222222222
580	29	999	Statewide	48	All other pipeline transportation	29	486990	7.0	3.4444444444444446
583	29	999	Statewide	48	Bus and other motor vehicle transit systems	29	485113	3.0	2.5555555555555554
585	29	999	Statewide	48	Coastal and great lakes freight transportation	29	483113	4.333333333333334	3.0
586	29	999	Statewide	48	Deep sea freight transportation	29	483111	2.0	1.0
587	29	999	Statewide	48	Deep sea passenger transportation	29	483112	1.0	1.0
597	29	999	Statewide	48	Mixed mode transit systems	29	485111	4.0	1.3333333333333333
600	29	999	Statewide	48	Nonscheduled chartered freight air transportation	29	481212	3.0	1.2
616	29	999	Statewide	48	Scheduled freight air transportation	29	481112	7.0	2.888888888888889
640	29	999	Statewide	51	Integrated record production\/distribution	29	512220	3.0	1.6
643	29	999	Statewide	51	Motion picture and video distribution	29	512120	5.75	2.8
653	29	999	Statewide	51	Record production	29	512210	3.0	1.5
680	29	999	Statewide	52	International trade financing	29	522293	2.0	1.3333333333333333
687	29	999	Statewide	52	Open-end investment funds	29	525910	3.25	2.0
689	29	999	Statewide	52	Other depository credit intermediation	29	522190	4.0	1.25
698	29	999	Statewide	52	Securities and commodity exchanges	29	523210	2.0	1.0
830	29	999	Statewide	61	Business and secretarial schools	29	611410	9.0	2.5
858	29	999	Statewide	62	HMO medical centers	29	621491	8.0	3.5
898	29	999	Statewide	71	Other gambling industries	29	713290	12.0	4.333333333333333
904	29	999	Statewide	71	Skiing facilities	29	713920	8.0	3.2222222222222223
955	29	999	Statewide	81	One-hour photofinishing	29	812922	1.0	1.0
