"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Nacogdoches","","31.4432005","-94.5037891","Stoney Brook Farm","TX","6427 South Farm Road 225","bedding plants canned preserved fresh-fruits fresh-vegetables nursery-stock","","farm","Stoneybrookfrm@sbcglobal","75964"
"Hondo","","29.308190","-99.146618","Sun Seasons","TX","1504 County Road 532. Post Office Box 103","fresh-fruits","","farm","","78861"
"Lexington ","Www.facebook.com/taylorstxfarm","30.384445","-97.158258","Taylor Farm","TX","1003 private rd 3081","eggs pet-food poultry fowl red-meat non-poultry-meat soap body-care","","farm","Taylor farm.org","78947"
"Campbell","www.facebook.com/twinoaksblueberryfarm","33.183129","-95.931503","Texas A&M University-Commerce Twin Oaks Blueberry Farm","TX","2965 State Highway 24","baked-goods canned preserved fresh-fruits grains flour honey nuts","","farm","www.tamuc.edu/blueberry","75422"
"Iola","https://www.facebook.com/TexasUSfarms/?ref=bookmarks","30.699648","-96.110927","Texas US Farms","TX","15631 Autumn Oaks Ln","bedding plants canned preserved coffee tea crafts woodworking herbs fresh-vegetables soap body-care","","farm","www.texasusfarms.com","77861"
"Hallettsville","https://www.facebook.com/theherbcottage","29.5629932","-96.9271524","The Herb Cottage","TX","442 CR 233","bedding plants nursery-stock","https://twitter.com/herbiecott","farm","http://theherbcottage.com","77964"
"Mission","","26.267234","-98.275300","Thompson Farm Market","TX","2409 E. 4 Mile Line","canned preserved fresh-fruits fresh-vegetables honey juices ciders nuts","","farm","","78573"
"Needville ","","29.4089580","-95.6582598","Three Sisters Farm","TX","14025 Oak Lake Village Dr","canned preserved eggs herbs fresh-vegetables honey soap body-care","","farm","","77461"
"Lubbock","@wcfarmstx","33.544297","-102.030074","WCF Neighborhood Farmers Market","TX","5301 County Road 1260","baked-goods bedding plants canned preserved coffee tea crafts woodworking cut-flowers dairy products dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey maple-products mushrooms poultry fowl prepared-foods red-meat non-poultry-meat soap body-care","","farm","Wcfarmstx.com","79407"
"Lubbock","","33.545375","-102.029668","Wolf Creek Farms","TX","5301 County Road 1260","herbs fresh-vegetables soap body-care","https://www.twitter.com/wolfcreekfarms","farm","wolfcreekfarmsonline.com","79407"
"San Antonio ","https://www.facebook.com/AlamoHeightsFarmersMarket/","29.493258","-98.481174","Alamo Heights Farmers Market","TX","255 E Basse","baked goods cheese eggs herbs vegetables honey jams maple meat nuts poultry prepared-foods soap coffee fruits juices pet food","https://twitter.com/AlamoHeightsFM","market","","78209"
"Bastrop","https://www.facebook.com/pages/Bastrop-1832-Farmers-Market/118950738119102","30.111777","-97.311627","Bastrop 1832 Farmers Market","TX","1302 Chestnut Street","baked goods crafts eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees coffee fruits juices pet food","https://twitter.com/bastrop1832","market","http://www.bastrop1832farmersmarket.org","78602"
"Friendswood","https://www.facebook.com/bayareafarmersmarket/?modal=admin_todo_tour","29.548702","-95.150682","Bay Area Farmers Market ","TX","500 Baybrook Mall Drive","baked goods flowers eggs seafood herbs vegetables honey jams meat nuts poultry prepared-foods soap wine coffee fruits juices mushrooms pet food wild","","market","https://www.bayareafarmersmarkettexas.com/","77546"
"Beaumont, ","Beaumont Farmers Market","30.067686","-94.169203","Beaumont Farmers' Market","TX","","baked goods crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits wild","","market","http://www.beaumontfarmersmarket.org","77707"
"Houston","https://www.facebook.com/braeswoodfarmersmarket","29.676944","-95.477537","Braeswood Farmers Market","TX","5401 south braeswood","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food wild","","market","http://www.braeswoodfarmersmarket.com","77096"
"Humble","https://www.facebook.com/buylocalfarmersmarket/","29.988144","-95.26831","Buy Local Farmers Market - Fall Creek","TX","7930 Fall Creek Bend","organic baked goods cheese eggs seafood herbs vegetables honey jams meat nuts poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food wild","","market","https://www.facebook.com/buylocalfarmersmarket/","77396"
"Celina","https://www.facebook.com/FridayNightMarketCelina/","33.3247511","-96.7869845","Celina's Friday Night Market","TX","142 N Ohio Street","baked goods cheese crafts eggs herbs vegetables honey jams meat poultry prepared-foods soap wine coffee fruits juices mushrooms pet food","","market","http://celinamarketonthesquare.com/","75009"
"Cleburne","Cleburne Farmer's Market","32.339893","-97.407713","Cleburne Farmers Market","TX","141 S Ridgeway Drive","baked goods cheese crafts eggs herbs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits pet food","","market","","76033"
"Collinsville ","https://www.facebook.com/colwellmarket","33.5491175","-96.9110998","Colwell's Farmers Market","TX","9079 HWY377","eggs vegetables honey jams plants soap fruits","","market","","76240"
"Corpus Christi ","https://www.facebook.com/CorpusChristiDowntownFarmersMarket/","27.791601","-97.392206","Corpus Christi Downtown Farmers' Market","TX","100 N Shoreline Blvd","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap wine coffee beans fruits juices mushrooms pet food wild","https://twitter.com/ccdowntownfm","market","http://www.ccdowntownfm.com","78401"
"Fort Worth ","@cowtownfarmersmkt","32.716447","-97.442048","Cowtown Farmers Market","TX","3821 SOUTHWEST BLVD","baked goods cheese flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee fruits mushrooms pet food","","market","http://www.cowtownmarket.com",""
"Canton","https://www.facebook.com/CantonTexasMainStreetProgram?ref=hl","32.557360","-95.863185","Downtown Canton Farmers Market","TX","202 N. Buffalo St.","organic baked goods eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee fruits grains juices wild","","market","https://www.cantonmainstreet.org/farmers-market/","75103"
"Denison","https://www.facebook.com/denison.farmermarket?fref=ts","33.755828","-96.545350","Downtown Denison Farmers Market","TX","701 W. Main St.","baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants soap fruits","","market","http://www.downtowndenisonfarmersmarket.com","75020"
"Atascocita","https://www.facebook.com/buylocalfarmersmarket","29.975941","-95.194557","Eagle Springs Farmers Market","TX","13555 Valley Lodge Parkway","organic baked goods eggs seafood herbs vegetables honey jams meat poultry prepared-foods soap coffee fruits juices mushrooms pet food wild","","market","https://www.insideeaglesprings.com/farmers-markey/","77346"
"Houston","https://www.facebook.com/eastendfarmersmarket/","29.757511","-95.342978","East End Market","TX","2600 Navigation Blvd.","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap wine coffee fruits juices mushrooms pet food","https://twitter.com/eestreetmarket","market","http://eastendfoundation.org","77003"
"Elgin","@elgintxfarmersmarket","30.346425","-97.370756","Elgin Farmers' Market","TX","","baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee fruits","","market","http://Elginfarmersmarket.com","78621"
"Ennis ","https://www.facebook.com/ennistxfarmersmarket/?ref=bookmarks","32.327630","-96.629391","Ennis Farmers Market","TX","104 North McKinney Street ","baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants prepared-foods soap trees coffee beans fruits grains pet food","","market","http://ennistx.com/farmers-market","75119"
"Farmers Branch","www.facebook.com/farmersbranchmarket","32.9178496","-96.8952798","Farmers Branch Market","TX","12700 Denton Drive","baked goods crafts eggs vegetables honey jams poultry soap wine coffee fruits pet food","","market","http://www.farmersbranchmarket.com/","75234"
"New Braunfels","www.facebook.com/freiheitvillagefm","29.717952","-98.072988","Freiheit Village Farmers Market","TX","2032 Central Plaza","baked goods crafts flowers eggs vegetables honey jams meat plants prepared-foods soap wine coffee fruits juices","","market","http://www.freiheitvillagefm.com","78130"
"Friendswood","https://www.facebook.com/FriendswoodMarket","29.520767","-95.191302","Friendswood Farmers Market","TX","1100 S Friendswood Dr.","organic baked goods eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees coffee fruits grains juices mushrooms pet food","","market","http://friendswoodmarket.com","77546"
"Fulshear ","https://www.facebook.com/foreverfulshear/","29.690226","-95.888475","Fulshear Farmers' Market","TX","9035 Bois d'Arc Lane","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains juices mushrooms pet food tofu wild","","market","http://fulshearfarmersmarket.com/","77406"
"Houston","www.facebook.com/gohealthyhouston/","29.857439","-95.422239","Get Moving Houston Farmers Market - Acres Homes","TX","6719 W. Montgomery ","vegetables fruits","twitter.com/GoHealthyHTX","market","http://gohealthyhouston.org/farmersmarkets/","77091"
"Houston","www.facebook.com/gohealthyhouston/","29.780472","-95.386342","Get Moving Houston Farmers Market - Denver Harbor ","TX","6402 Market St. ","vegetables fruits","twitter.com/GoHealthyHTX","market","http://gohealthyhouston.org/farmersmarkets/","77020"
"Houston","www.facebook.com/gohealthyhouston/","29.614043","-95.433550","Get Moving Houston Farmers Market - Hiram Clarke ","TX","3810 W. Fuqua St. ","vegetables fruits","twitter.com/GoHealthyHTX","market","http://gohealthyhouston.org/farmersmarkets/","77045"
"Houston","www.facebook.com/gohealthyhouston/","29.734482","-95.300902","Get Moving Houston Farmers Market - Magnolia","TX","7037 Capitol St. 77011","vegetables fruits","twitter.com/GoHealthyHTX","market","http://gohealthyhouston.org/farmersmarkets/","77011"
"Houston","www.facebook.com/gohealthyhouston/","29.851549","-95.304197","Get Moving Houston Farmers Market - Northeast","TX","9720 Spaulding St. 77016","vegetables fruits","twitter.com/GoHealthyHTX","market","http://gohealthyhouston.org/farmersmarkets/","77016"
"Houston ","www.facebook.com/gohealthyhouston/","29.711246","-95.496227","Get Moving Houston Farmers Market - Southwest","TX","6400 High Star Dr. ","vegetables fruits","twitter.com/GoHealthyHTX","market","http://gohealthyhouston.org/farmersmarkets/","77074"
"Houston","www.facebook.com/gohealthyhouston/","29.656412","-95.356477","Get Moving Houston Farmers Market - Sunnyside","TX","9314 Cullen St. 77051","vegetables fruits","twitter.com/GoHealthyHTX","market","http://gohealthyhouston.org/farmersmarkets/","77051"
"Dallas","","32.829956","-96.706451","Good Local Markets White Rock Farmers Market","TX","9150 Garland Road","baked goods flowers eggs vegetables honey soap coffee fruits mushrooms","","market","http://goodlocalmarkets.org","75218"
"Harker Heights","https://www.facebook.com/harkerheightspr/","31.073245","-97.681611","Harker Heights Farmers Market","TX","850 West Central Texas Expressway","baked goods crafts eggs herbs vegetables honey jams meat nuts poultry prepared-foods soap coffee fruits grains juices pet food","","market","http://www.ci.harker-heights.tx.us/index.php/programs-a-events/farmers-market","76548"
"Hutto","Downtown Huto","30.545152","-97.548336","Hutto Farmers Market","TX","208 East Street","organic baked goods cheese crafts flowers eggs vegetables honey jams meat plants poultry prepared-foods soap fruits pet food","N/A","market","http://www.huttotx.gov","78634"
"Keller ","https://www.facebook.com/KellerFarmersMarket/","32.926757","-97.243807","Keller Farmers Market","TX","400 Bear Creek Parkway","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee beans fruits mushrooms pet food tofu","https://twitter.com/KellerFarmersM","market","https://www.kellerfarmersmarket.com/","76248"
"Kingwood","https://www.facebook.com/kingwoodfarmersmarket","30.047327","-95.184629","Kingwood Farmers Market","TX","2814 Town Center Circle","organic meat prepared-foods soap wild","","market","https://www.towncenterevents.com/farmersmarket.html","77339"
"Dallas","","32.835725","-96.751083","Lakewood Village Farmers Market","TX","6434 E Mockingbird Lane","baked goods flowers eggs vegetables honey soap coffee fruits mushrooms","","market","http://goodlocalmarkets.org","75218"
"San Antonio","www.facebook.com/LegacyFarmersMarket","29.609419","-98.465436","Legacy Farmers Market","TX"," 18402 US Highway 281 N","baked goods cheese crafts eggs vegetables honey jams meat nuts soap coffee fruits pet food","","market","http://legacyfarmersmarket.com","78259"
"Mansfield","www.facebook.com/mansfieldtxfarmersmarket","32.564588","-97.134052","Mansfield Farmers Market","TX","703 East Broad Street","baked goods cheese crafts eggs herbs vegetables honey jams meat plants prepared-foods soap trees coffee beans fruits grains","","market","http://www.mansfieldtxfarmersmarket.com","76063"
"Mineola","https://www.facebook.com/mineolafarmersmarket/","32.662165","-95.489641","Mineola Main Street Farmers Market","TX","115 E. Front St.","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee beans fruits juices","","market","https://mineolafarmersmarket.com/","75773"
"San Antonio","","29.472403","-98.525142","Mission Marquee Plaza Farmers' Market","TX","3100 Roosevelt Ave","vegetables fruits","","market","","78214"
"New Braunfels","","29.699301","-98.115109","New Braunfels Food Bank Farmers' Market","TX","1620 S. Seguin Ave","vegetables fruits","","market","","78130"
"San Antonio","","29.321634","-98.543052","Palo Alto College Farmers Market","TX","1400 W Villaret Blvd","vegetables jams prepared-foods fruits juices tofu","","market","","78224"
"Angleton ","Peach Street Farmers Market","29.169195","-95.428973","Peach Street Farmers Market","TX","234 S. Arcola St.","baked goods crafts flowers eggs herbs vegetables jams plants coffee fruits","Psfmarket","market","http://Www.psfmarket.org","77515"
"Spicewood","facebook.com/pedernalesfarmersmarket","30.387133","-98.084871","Pedernales Farmers Market","TX","23526 TX-71","baked goods crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry soap fruits grains pet food wild","","market","","78669"
"Pflugerville","","30.442585","-97.606001","Pflugerville Pfarmers Market","TX","901 Old Austin Hutto Road","organic baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee fruits mushrooms pet food wild","","market","http://www.pflugervilletx.gov/pfarmersmarket","78660"
"San Antonio","","29.472403","-98.525142","Pica Pica Plaza Farmers' Market","TX","910 SE Military Dr","vegetables fruits","","market","","78214"
"Tyler","www.facebook.com/rosecityfarmersmarket","32.347948","-95.300309","Rose City Farmers Market","TX","302 S. Broadway Ave.","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices pet food wild","","market","http://www.foodcoalition.org","75701"
"San Antonio","","29.418102","-98.591790","San Antonio Food Bank Farmers' Market","TX","5200 Enrique M. Barrera Pkwy","crafts eggs herbs vegetables honey fruits","","market","https://safoodbank.org/farmersmarket","78227"
"Sealy ","https://www.facebook.com/sealyfm/","29.780290","-96.159309","Sealy Farmers Market","TX","410 Main Street","baked goods crafts eggs herbs vegetables honey jams meat poultry prepared-foods soap coffee fruits","","market","","77474"
"Georgetown","https://www.facebook.com/southforkgtx/","30.631014","-97.745633","South Fork Fun Food & Brew","TX","3309 W. Hwy 29","baked goods eggs herbs vegetables honey jams meat poultry prepared-foods soap coffee fruits juices","","market","","78628"
"Cedar Park","https://www.facebook.com/TFMLakeline","30.469036","-97.806683","Texas Farmers' Market at Lakeline","TX","Lakeline Mall parking lot, behind Sears & Dillard's","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains juices mushrooms pet food tofu wild","","market","http://www.TexasFarmersMarket.org","78613"
"Austin","https://www.facebook.com/TFMMueller","30.296761","-97.707309","Texas Farmers' Market at Mueller","TX","4902 Airport Blvd","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains juices mushrooms pet food tofu wild","","market","http://texasfarmersmarket.org","78722"
"Atascocita","https://www.facebook.com/TheGrovesMarketplace","29.975941","-95.194557","The Groves Marketplace","TX","11939 Madera Run Pkwy ","organic baked goods flowers eggs seafood herbs vegetables honey meat nuts poultry prepared-foods soap coffee fruits juices mushrooms pet food wild","","market","https://www.lifeatthegroves.com/groves-marketplace/","77346"
"Houston","https://www.facebook.com/UrbanHarvestHouston/","29.741093","-95.431103","Urban Harvest Farmers Market","TX","2752 Buffalo Speedway","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits juices mushrooms pet food tofu","","market","http://www.urbanharvest.org","77027"
"Victoria","https://www.facebook.com/VictoriaFarmersMarket/","28.821562","-97.000968","Victoria Farmers' Market","TX","2805 North Navarro","baked goods crafts eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains","","market","http://www.tfbgc.org/farmers-market","77901"
"Waco","https://www.facebook.com/WacoDowntownFarmersMarket/","31.556820","-97.132941","Waco Downtown Farmers Market","TX","500 Washington Avenue","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts poultry prepared-foods soap wine coffee fruits grains juices pet food","","market","http://wacodowntownfarmersmarket.org","76701"
"Washington","https://www.facebook.com/events/2544980005810836","30.2145775","-96.403458","Washington on the Brazos Farmers Market","TX","23400 Park Road 12","baked goods crafts flowers vegetables honey jams meat plants prepared-foods soap trees fruits","","market","http://www.wheretexasbecametexas.org","77880"
"Houston","https://www.facebook.com/westchasedistrictfarmersmarket","29.736539","-95.560152","Westchase District Farmers Market","TX","10503 Westheimer Road","baked goods cheese eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap wine coffee fruits grains juices pet food","","market","http://westchasedistrictfarmersmarket.com","77042"
"San Antonio","","29.472403","-98.525142","WIC Clinic Callaghan Farmers' Market","TX","4412 Callaghan Rd","vegetables fruits","","market","","78228"
"San Antonio","","29.472403","-98.525142","WIC Clinic Naco-Perrin Farmers' Market","TX","4020 Naco Perrin","vegetables fruits","","market","","78217"
"San Antonio","","29.472403","-98.525142","WIC Clinic Pecan Valley Farmers' Market","TX","802 Pecan Valley","vegetables fruits","","market","","78220"
"San Antonio","","29.472403","-98.525142","WIC Clinic Salinas Farmers' Market","TX","630 S General McMullen","vegetables fruits","","market","","78237"
"Lubbock","WTGPA ","33.578343","-101.996150","Wild West Farmers Market","TX","8116 19th St","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple nuts plants poultry prepared-foods soap coffee beans fruits grains wild","","market","http://WTGPA.org","79407"
"Winnsboro","Winnsboro Farmers' Market","32.957692","-95.289646","Winnsboro Farmers' Market","TX","Market Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap fruits grains juices wild","","market","http://winnsborofarmersmarket.com","75494"
"Wolfforth","Wolfforth Farmers Market","33.5197029","-102.0163305","Wolfforth Farmers Market","TX","8924 CR 7100","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee fruits wild","","market","http://wolfforthfarmersmarket.com","79382"
"Houston","https://www.facebook.com/yourneighborhoodfarmersmarket/","29.780472","-95.386342","Your Neighborhood Farmers Market-CityCentre","TX","800 Towne and County BLVD.","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices pet food wild","","market","http://www.YourNeighborhoodFarmersMarket.com","77024"
"Katy ","https://www.facebook.com/yourneighborhoodfarmersmarket/","29.7413678","-95.7750405","Your Neighborhood Farmers Market-LaCenterra at Cinco Ranch","TX","23501 Cinco Ranch BLVD.","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants prepared-foods soap trees wine coffee fruits grains juices pet food wild","","market","http://www.YourNeighborhoodFarmersMarket.com","77494"
"Humble ","https://www.facebook.com/yourneighborhoodfarmersmarket/","29.9415214","-95.2539369","Your Neighborhood Farmers Market-Park Lakes","TX","4503 Canyon Village  Trace Dr.","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains juices pet food wild","","market","http://www.YourNeighborhoodFarmersMarket.com","77396"
"Houston ","https://www.facebook.com/yourneighborhoodfarmersmarket/","29.9341141","-95.1773832","Your Neighborhood Farmers Market-Summerwood","TX","14303 West Lake Houston Parkway","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods soap trees wine coffee beans fruits grains juices pet food wild","","market","http://www.YourNeighborhoodFarmersMarket.com","77044"
"Humble ","https://www.facebook.com/yourneighborhoodfarmersmarket/","29.988144","-95.26831","Your Neighborhood Farmers Market-The Groves","TX","17317 Cathedral Pines Drive","baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits juices mushrooms pet food wild","","market","http://www.YourNeighborhoodFarmersMarket.com","77346"
