	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
416	8	999	Statewide	33	Storage battery manufacturing	8	335911	3.0	1.4
420	8	999	Statewide	33	Telephone apparatus manufacturing	8	334210	6.0	2.8
421	8	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	8	334514	6.0	2.3333333333333335
582	8	999	Statewide	48	Air traffic control	8	488111	1.0	1.0
583	8	999	Statewide	48	All other pipeline transportation	8	486990	1.0	1.0
588	8	999	Statewide	48	Coastal and great lakes freight transportation	8	483113	2.0	1.5
589	8	999	Statewide	48	Commuter rail systems	8	485112	1.0	1.0
594	8	999	Statewide	48	Inland water freight transportation	8	483211	5.0	2.0
595	8	999	Statewide	48	Inland water passenger transportation	8	483212	1.0	1.0
598	8	999	Statewide	48	Mixed mode transit systems	8	485111	3.0	3.0
606	8	999	Statewide	48	Other support activities for water transportation	8	488390	2.0	1.5
607	8	999	Statewide	48	Other urban transit systems	8	485119	3.0	1.2
615	8	999	Statewide	48	Scheduled freight air transportation	8	481112	4.25	2.0
639	8	999	Statewide	51	Integrated record production\/distribution	8	512220	11.0	4.6
653	8	999	Statewide	51	Record production	8	512210	4.0	1.8
679	8	999	Statewide	52	International trade financing	8	522293	9.0	3.4444444444444446
684	8	999	Statewide	52	Monetary authorities - central bank	8	521110	2.0	1.0
688	8	999	Statewide	52	Other depository credit intermediation	8	522190	4.0	1.25
