	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
267	32	999	Statewide	33	Household furniture (except wood and metal) manufacturing	32	337125	1.0	1.0
270	32	999	Statewide	33	Industrial process furnace and oven manufacturing	32	333994	3.0	1.8
271	32	999	Statewide	33	Industrial truck, trailer, and stacker machinery manufacturing	32	333924	1.0	1.0
276	32	999	Statewide	33	Iron and steel forging	32	332111	1.0	1.0
277	32	999	Statewide	33	Iron and steel mills and ferroalloy manufacturing	32	331110	2.0	1.0
278	32	999	Statewide	33	Iron and steel pipe and tube manufacturing from purchased steel	32	331210	1.0	1.0
279	32	999	Statewide	33	Iron foundries	32	331511	2.0	1.0
280	32	999	Statewide	33	Irradiation apparatus manufacturing	32	334517	4.25	1.6
282	32	999	Statewide	33	Light truck and utility vehicle manufacturing	32	336112	2.0	1.0
286	32	999	Statewide	33	Measuring and dispensing pump manufacturing	32	333913	1.0	1.0
287	32	999	Statewide	33	Mechanical power transmission equipment manufacturing	32	333613	1.0	1.0
288	32	999	Statewide	33	Metal can manufacturing	32	332431	2.0	1.3333333333333333
291	32	999	Statewide	33	Metal heat treating	32	332811	4.25	2.5555555555555554
292	32	999	Statewide	33	Metal household furniture manufacturing	32	337124	1.0	1.0
293	32	999	Statewide	33	Metal kitchen cookware, utensil, cutlery, and flatware (except precious) manufacturing	32	332215	1.0	1.0
294	32	999	Statewide	33	Metal tank (heavy gauge) manufacturing	32	332420	5.0	2.6
296	32	999	Statewide	33	Mining machinery and equipment manufacturing	32	333131	5.0	2.5555555555555554
297	32	999	Statewide	33	Motor and generator manufacturing	32	335312	5.25	2.0
299	32	999	Statewide	33	Motor vehicle brake system manufacturing	32	336340	2.0	1.0
302	32	999	Statewide	33	Motor vehicle seating and interior trim manufacturing	32	336360	2.0	1.0
304	32	999	Statewide	33	Motorcycle, bicycle, and parts manufacturing	32	336991	9.0	3.3333333333333335
306	32	999	Statewide	33	Nonferrous forging	32	332112	2.0	1.0
307	32	999	Statewide	33	Nonferrous metal (except aluminum) smelting and refining	32	331410	5.0	2.3333333333333335
308	32	999	Statewide	33	Nonferrous metal (except copper and aluminum) rolling, drawing, extruding, and alloying	32	331491	5.0	2.6666666666666665
312	32	999	Statewide	33	Oil and gas field machinery and equipment manufacturing	32	333132	3.0	1.2
317	32	999	Statewide	33	Other communications equipment manufacturing	32	334290	3.25	1.4
324	32	999	Statewide	33	Other metal container manufacturing	32	332439	2.0	1.0
330	32	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	32	332913	2.0	1.0
331	32	999	Statewide	33	Power, distribution, and specialty transformer manufacturing	32	335311	5.0	2.0
335	32	999	Statewide	33	Primary battery manufacturing	32	335912	1.0	1.0
337	32	999	Statewide	33	Printing machinery and equipment manufacturing	32	333244	3.0	1.2
338	32	999	Statewide	33	Pump and pumping equipment manufacturing	32	333911	5.0	2.0
344	32	999	Statewide	33	Scale and balance manufacturing	32	333997	1.0	1.0
346	32	999	Statewide	33	Secondary smelting, refining, and alloying of nonferrous metal (except copper and aluminum)	32	331492	3.0	1.6
348	32	999	Statewide	33	Semiconductor machinery manufacturing	32	333242	2.0	1.0
356	32	999	Statewide	33	Speed changer, industrial high-speed drive, and gear manufacturing	32	333612	3.0	1.2
358	32	999	Statewide	33	Steel foundries (except investment)	32	331513	2.0	1.0
359	32	999	Statewide	33	Steel investment foundries	32	331512	2.0	1.0
364	32	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	32	334514	5.0	2.4444444444444446
365	32	999	Statewide	33	Travel trailer and camper manufacturing	32	336214	5.0	2.2
368	32	999	Statewide	33	Welding and soldering equipment manufacturing	32	333992	2.0	1.0
370	32	999	Statewide	33	Wood office furniture manufacturing	32	337211	3.5	1.6
376	32	999	Statewide	42	Coal and other mineral and ore merchant wholesalers	32	423520	4.0	1.6
391	32	999	Statewide	42	Grain and field bean merchant wholesalers	32	424510	5.25	2.4
402	32	999	Statewide	42	Livestock merchant wholesalers	32	424520	2.0	1.0
435	32	999	Statewide	42	Poultry and poultry product merchant wholesalers	32	424440	4.0	1.4
465	32	999	Statewide	44	Fish and seafood markets	32	445220	2.25	1.2
523	32	999	Statewide	45	Warehouse clubs and supercenters	32	452910	89.0	44.2
524	32	999	Statewide	48	Air traffic control	32	488111	1.0	1.0
525	32	999	Statewide	48	All other support activities for transportation	32	488999	2.0	1.0
529	32	999	Statewide	48	Coastal and great lakes freight transportation	32	483113	2.0	1.25
530	32	999	Statewide	48	Coastal and great lakes passenger transportation	32	483114	1.0	1.0
531	32	999	Statewide	48	Deep sea freight transportation	32	483111	2.0	1.0
536	32	999	Statewide	48	Inland water freight transportation	32	483211	2.0	1.0
537	32	999	Statewide	48	Inland water passenger transportation	32	483212	1.0	1.0
541	32	999	Statewide	48	Navigational services to shipping	32	488330	2.0	1.3333333333333333
548	32	999	Statewide	48	Other support activities for water transportation	32	488390	1.0	1.0
552	32	999	Statewide	48	Pipeline transportation of refined petroleum products	32	486910	4.0	2.7777777777777777
553	32	999	Statewide	48	Port and harbor operations	32	488310	2.0	1.0
557	32	999	Statewide	48	Scheduled freight air transportation	32	481112	2.0	1.0
579	32	999	Statewide	51	Drive-in motion picture theaters	32	512132	4.0	2.0
581	32	999	Statewide	51	Integrated record production\/distribution	32	512220	2.0	2.0
583	32	999	Statewide	51	Libraries and archives	32	519120	3.0	2.2222222222222223
595	32	999	Statewide	51	Record production	32	512210	4.0	1.6
628	32	999	Statewide	52	Other depository credit intermediation	32	522190	2.0	1.0
633	32	999	Statewide	52	Reinsurance carriers	32	524130	2.0	1.5
636	32	999	Statewide	52	Secondary market financing	32	522294	4.0	2.0
738	32	999	Statewide	56	Hazardous waste collection	32	562112	2.25	1.2
747	32	999	Statewide	56	Other nonhazardous waste treatment and disposal	32	562219	4.0	2.0
902	32	999	Statewide	81	Photofinishing laboratories (except one-hour)	32	812921	4.5	2.0
