"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Rolla","https://www.facebook.com/TheBlueHillCo/","37.815275","-91.743907","The Blue Hill Company, LLC","MO","19410 State Route O","baked-goods canned preserved coffee tea honey nuts soap body-care","","farm","www.thebluehillco.com","65401"
"Eolia","","36.544949","-96.690674","Thistle Hill Plantation","MO","21505 Hwy OO","crafts woodworking eggs juices ciders maple-products red-meat non-poultry-meat","","farm","thistlehillplantation.com","63344"
"Forsyth","https://www.facebook.com/pages/Tri-Lakes-Orchards-LLC/279365858871273","36.729878","-93.032275","Tri-Lakes Orchards","MO","15920 US highway 160","fresh-vegetables","","farm","www.accounting-taxpros.com","65653"
"Hermann","","38.773117","-91.468241","Wil farm","MO","1002 Highway 19","bedding plants cut-flowers eggs fresh-fruits fresh-vegetables","","farm","wilfarm.org","65041"
"New Melle","https://www.facebook.com/PickingUpdate?ref=ts","38.708905","-90.878906","Wind Ridge Farm","MO","3511 Hwy F","fresh-vegetables","HTTPS://www.twitter.com/Pickingupdate","farm","Http://www.windridgefarm.net","63365"
"Arnold","https://www.facebook.com/arnoldfarmersmarket/?ref=settings","38.453275","-90.353093","Arnold Farmers Market","MO","2400 Bradley Beach Road","organic baked goods crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap coffee beans fruits pet food wild","ArnoldFarmMarket","market","https://www.arnoldmo.org/government/departments/parks-recreation/arnold-farmers-market/","63010"
"Aurora","Aurora Local Farmers Market","36.9489080","-93.7201867","Aurora Local Farmer's Market - Summer Market","MO","2031 S. Elliott Ave.","baked goods crafts flowers eggs herbs vegetables jams plants prepared-foods soap fruits wild","","market","","65605"
"Belton ","https://www.facebook.com/BeltonMoFarmersMarket/","38.808556","-94.525252","Belton Farmers Market","MO","Memorial Park","baked goods crafts flowers eggs vegetables honey jams maple soap fruits","","market","","64012"
"Boonville","@BoonvilleMOFarmersMarket","38.955643","-92.741591","Boonville Farmers Market Inc","MO","1931 Boone Village Shopping Center","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry soap fruits mushrooms","@boonfarmmarket","market","https://boonvillemofarmersmarket.weebly.com/","65233"
"Cape Girardeau","https://www.facebook.com/CapeRiverfrontMarket","37.302699","-89.519874","Cape Riverfront Market","MO","35 S. Spanish St.","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants prepared-foods soap trees coffee beans fruits mushrooms pet food","","market","http://www.downtowncapegirardeau.com/cape-riverfront-market/","63701"
"Carrollton","https://www.facebook.com/CarrolltonFarmersMarket","39.358097","-93.496941","Carrollton Farmers Market","MO","Carrollton Uptown Square","organic baked goods crafts eggs herbs vegetables honey jams plants prepared-foods fruits","","market","","64633"
"Columbia","https://www.facebook.com/ColumbiaFarmersMarket","38.958293","-92.364624","Columbia Farmers Market","MO","1769 West Ash Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees coffee beans fruits juices mushrooms wild","https://twitter.com/comofarmers","market","http://columbiafarmersmarket.org","65203"
"DeSoto","https://www.facebook.com/cultivatingfoodandcommunity","38.143674","-90.552205","De Soto Farmers' Market","MO","520 N. Main St.","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry soap trees coffee fruits grains mushrooms","","market","https://gethealthydesoto.org/","63020"
"Joplin","https://www.facebook.com/JoplinEmpireMarket","37.087883","-94.502691","Empire Market","MO","931 E 4th St","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat nuts plants poultry prepared-foods soap wine coffee fruits mushrooms","https://twitter.com/TheEmpireMarket","market","https://downtownjoplin.com/joplin-empire-market/","64801"
"Springfield","https://www.facebook.com/FMOZARKS/","37.136365","-93.255076","Farmers Market of the Ozarks","MO","2144 E Republic Rd","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey meat nuts plants poultry prepared-foods soap wine coffee fruits grains juices mushrooms wild","https://twitter.com/FMOzarks","market","http://www.LoveYourFarmer.com","65804"
"Ferguson","https://www.facebook.com/FergusonFarmersMarket/","38.7375795","-90.3027133","Ferguson Farmers' Market","MO","Plaza 501, 501 S. Florissant Rd.","organic baked goods crafts flowers eggs herbs vegetables honey plants prepared-foods soap wine coffee fruits grains","","market","http://fergusonfarmersmarket.com/","63135"
"Joplin","","37.0526877","-94.5268459","Freeman Health System, West - Farmers Market","MO","1102 W 32nd Street","baked goods flowers eggs vegetables honey jams meat poultry fruits","","market","","64801"
"Gladstone","https://www.facebook.com/pages/Gladstone-Farmers-Market/107406389284555?fref=ts","39.2214548","-94.5730016","Gladstone Farmers' Market","MO","602 NE 70th Street","baked goods crafts flowers eggs herbs vegetables honey jams meat plants beans fruits","","market","http://www.gladstone.mo.us/farmersmarket/","64118"
"Hillsboro","","38.232278","-90.566655","Hillsboro Farmers Market","MO","5137 Glade Chapel Road","baked goods vegetables honey jams meat plants poultry soap trees fruits juices mushrooms","","market","http://www.kressfarm.org","63050"
"Holden","https://www.facebook.com/holdenmarket","38.7186566","-93.9908869","Holden MO Farmer's Market","MO","101 S Market St.","baked goods crafts vegetables jams plants prepared-foods soap fruits pet food wild","","market","","64040"
"Independence ","","39.093845","-94.418179","INDEPENDENCE UPTOWN MARKET","MO","211 W. Truman Rd.","baked goods crafts flowers eggs vegetables honey jams meat nuts plants soap fruits","","market","http://independenceuptownmarket.com","64050"
"Jackson ","Jackson Farmers Market","37.3778137","-89.6659726","Jackson (MO) Farmers Market","MO","252 E. Jackson Blvd.","baked goods crafts eggs herbs vegetables honey jams maple nuts plants soap fruits","","market","","63755"
"Kirksville","Kirksville Kiwanis Farmers' Market","40.195114","-92.584293","Kirksville Kiwanis Farmers' Market","MO","100 North Elson Street","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees fruits juices","","market","","63501"
"Edina","https://www.facebook.com/KnoxCountyMOFarmersMarket","40.167824","-92.172403","Knox County Farmers Market","MO","107 N 4th St","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap fruits","","market","https://knoxcountyfarmersmarket.wordpress.com/","63537"
"Seymour","https://www.facebook.com/PleasantValleyFamilyFarm/","37.118045","-92.680159","Little Farm Store Market","MO","520 Lucky Road","baked goods crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap coffee fruits mushrooms","","market","","65746"
"Louisiana ","Louisiana Community Betterment Farmers Market","39.441188","-91.062659","Louisiana Community Betterment Farmer's Market","MO","Sunset Park, Georgia Street","baked goods crafts flowers eggs herbs vegetables honey jams maple nuts plants prepared-foods soap fruits juices","","market","","63353"
"University City","https://www.facebook.com/Midtown-Farmers-Market-655879797806495/","38.656378","-90.307251","Midtown Farmers Market","MO","6655 Delmar Blvd, Back Lot","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food wild","https://twitter.com/MidtownFmsMkt","market","http://www.midwestfarmersmarkets.org/markets/midtown-farmers-market/","63130"
"Downtown Neosho","https://www.facebook.com/NeoshoFarmersMarket","36.870009","-94.370028","Neosho Farmers Market","MO","Spring & Jefferson St","baked goods cheese crafts flowers eggs herbs vegetables honey meat plants poultry prepared-foods soap trees coffee fruits juices","","market","http://neoshofarmersmarket@gmail.com","64850"
"Parkville","https://www.facebook.com/pages/Parkville-Farmers-Market","39.187828","-94.683086","Parkville Farmers' Market","MO","English Landing Park, off Hwy 9 in Parkville MO","baked goods crafts flowers eggs herbs vegetables honey jams meat plants prepared-foods soap coffee fruits wild","","market","http://www.parkvillefarmersmarket.com",""
"Rogersville","https://www.facebook.com/rogersvillefriendsofthepark/","37.115153","-93.066381","Rogersville Farmer's Market","MO","270 County Line Road","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food","","market","","65741"
"Sedalia, MO","https://www.facebook.com/SedaliaFarmersMarket/","38.698011","-93.255481","Sedalia Area Farmers' Market","MO","2233 W 16th St","baked goods crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap coffee beans fruits grains juices mushrooms pet food wild","","market","http://www.sedaliaareafarmersmarket.com/","65301"
"St. Joseph ","Southside Junction Farmers Market","39.718654","-94.865955","South St. Joseph Farmers Market at the Junction","MO","Lake & Illinois Avenues","baked goods crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap fruits juices mushrooms pet food wild","","market","","64504"
"Steelville","https://www.facebook.com/SteelvilleMarket/","37.967138","-91.358368","Steelville Farmer & Artist Saturday Morning Market","MO","392 Main St","baked goods cheese crafts flowers eggs herbs vegetables honey jams plants soap fruits wild","","market","","65565"
"Steelville","https://www.facebook.com/SteelvilleMarket/","37.966076","-91.359291","Steelville Farmer & Artist Wednesday Night Market","MO","Hoppe Spring Park, Church Street","baked goods cheese crafts flowers eggs vegetables honey jams plants soap fruits wild","","market","","65565"
"Nevada","Nevada Vernon County Farmers Market","37.843772","-94.340102","Vernon County Farmers Market","MO","PO Box 873","baked goods flowers eggs herbs vegetables honey jams meat plants poultry soap fruits pet food","","market","","64772"
"Webb City","https://www.facebook.com/WebbCityFarmersMarket","37.140206","-94.462592","Webb City Farmers Market","MO","106 East Tracy Street","baked goods crafts flowers eggs seafood herbs vegetables honey meat nuts plants poultry prepared-foods soap coffee fruits mushrooms","","market","http://www.webbcityfarmersmarket.com/","64870"
"West Plains","www.facebook.com/WestPlainsAreaFarmersMarket/","36.723987","-91.835774","West Plains Area Farmers' Market","MO","1380 Bill Virdon Blvd.","organic baked goods crafts eggs herbs vegetables honey jams plants poultry soap fruits","","market","","65775"
