"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Lancaster","https://www.facebook.com/seelancastercity","34.721099","-80.770914","Downtown Farmers Market","SC","101 North Main Street","organic baked goods crafts flowers eggs herbs vegetables honey jams meat plants prepared-foods soap fruits","","market","http://www.lancastercitysc.com ","29720"
"Bluffton","farmersmarketbluffton","32.234811","-80.862568","Farmers Market of Bluffton","SC","40 Calhoun Street","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods trees coffee beans fruits grains mushrooms pet food","","market","http://www.farmersmarketbluffton.org","29910"
"Georgetown","https://www.facebook.com/WaccamawMarketCooperative/","33.3662089","-79.2817826","Georgetown Farmers Market","SC","122 Screven St","baked goods cheese crafts flowers eggs seafood herbs honey jams meat nuts poultry prepared-foods soap coffee fruits juices","","market","http://waccamawmarkets.org/","29440"
"Spartanburg","@HubCityFM","34.9562450","-81.9424130","Hub City Farmers' Market","SC","498 Howard St.","baked goods crafts eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits juices mushrooms pet food wild","@HubCityFM","market","http://Hubcityfm.org","29303"
"Camden ","https://www.facebook.com/KCFMMarket/","34.2432640","-80.6061919","Kershaw County Farmers Market","SC","906 Broad Street","organic baked goods crafts eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits pet food","","market","http://www.kcfarmersmarket.org/","29021"
"Little River","https://www.facebook.com/WaccamawMarketCooperative/","33.880648","-78.640489","Little River Farmers Market","SC","4461 Mineola Ave","baked goods eggs vegetables honey prepared-foods soap fruits","","market","http://waccamawmarkets.org/","29566"
"Myrtle Beach ","https://www.facebook.com/WaccamawMarketCooperative/","33.6699343","-78.9390094","Market Common Farmers Market","SC","Deville St","baked goods cheese crafts flowers eggs seafood vegetables honey jams meat nuts poultry prepared-foods soap coffee fruits juices","","market","http://waccamawmarkets.org/","29577"
"Mauldin","https://www.facebook.com/mauldinmarket/","34.7796468","-82.3063956","Mauldin Farmers Market","SC","101 East Butler Road","organic baked goods cheese crafts eggs seafood herbs vegetables honey jams meat nuts poultry prepared-foods soap wine coffee fruits juices pet food","","market","http://www.mauldinculturalcenter.org/mauldin-market","29662"
"Mount Pleasant","https://www.facebook.com/MountPleasantFarmersMarket","32.790718","-79.873400","Mount Pleasant Farmers Market","SC","645 Coleman Boulevard","organic baked goods flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods trees coffee fruits","","market","https://experiencemountpleasant.com/events/farmers-market/","29464"
"North Myrtle Beach","https://www.facebook.com/WaccamawMarketCooperative/","33.827655","-78.683173","North Myrtle Beach Farmers Market","SC","925 First Avenue South","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts poultry prepared-foods soap trees coffee fruits juices","","market","http://www.waccamawmarkets.org","29582"
"Orangeburg","https://www.facebook.com/Family-Health-Centers-Farmers-Market-243660653033996/","33.528187","-80.838621","Right Choice, Fresh Start Farmers' Market","SC","3310 Magnolia St.","vegetables fruits","","market","http://www.myfhc.org","29115"
"Denmark","https://www.facebook.com/Family-Health-Centers-Farmers-Market-243660653033996/","33.3150790","-81.1442720","Right Choice, Fresh Start Farmers' Market","SC","5484 Carolina Hwy","eggs vegetables fruits","","market","http://www.myfhc.org","29042"
"Sumter","Sumter Farmers Market","33.9324793","-80.3730000","Sumter Farmers Market","SC","200 Miller road","organic baked goods cheese crafts eggs seafood vegetables honey jams meat plants poultry prepared-foods soap trees beans fruits juices","","market","http://Sumterfarmersmarket.com","29153"
"Surfside Beach","https://www.facebook.com/WaccamawMarketCooperative/","33.6069616","-78.9743641","Surfside Beach Farmers Market","SC","Intersection of Surfside Drive and Willow Drive","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods soap trees coffee beans fruits juices pet food","","market","http://www.waccamawmarkets.org","29575"
"Greenville","https://www.facebook.com/saturdaymarket","34.8485031","-82.4000115","TD Saturday Market","SC","Main Street at West Court Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits grains juices mushrooms pet food tofu","https://twitter.com/gvillesatmarket","market","http://www.saturdaymarketlive.com/","29601"
"Sumter","https://www.facebook.com/Americanlegionfarmersmarket/","33.919521","-80.361114","The American Legion Farmers Market","SC","2 S Artillery Dr","baked goods cheese crafts eggs seafood herbs vegetables honey jams meat plants prepared-foods soap coffee fruits","n/a","market","http://americanlegionfarmersmarket.com","29150"
"Union ","Union County Farm & Craft Market","34.716023","-81.614994","Union County Farm & Craft Market","SC","106 Lakeside Drive","baked goods crafts flowers eggs vegetables honey jams meat soap coffee fruits juices","","market","","29379"
"Greenwood","https://www.facebook.com/uptowngreenwoodmarket/","34.1903885","-82.1638058","Uptown Market","SC","220 Maxwell Avenue","organic baked goods cheese crafts eggs herbs vegetables meat poultry soap coffee fruits","https://twitter.com/UptownGwdMarket?lang=en","market","http://www.uptowngreenwood.com/uptown-market","29646"
