"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Barnegat","@barnegatrecreation","39.753903","-74.221654","Barnegat Farmers Market","NJ","14 Birdsall St.","baked goods cheese crafts flowers eggs herbs vegetables honey jams plants prepared-foods coffee fruits mushrooms","","market","http://www.barnegat.net","08005"
"Bedminster","https://www.facebook.com/bedminsterfarmersmarket/?eid=ARArXvXuUVPdjTMbOd_12-gC2WKj6BpLHpqkVXPEOpscqeAh6w0Zv07etCwMUUqqHWLD7rH2eCWztrqR","40.662856","-74.646889","Bedminster Farmers Market","NJ","3055 River Road","organic baked goods cheese flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap wine coffee fruits grains mushrooms wild","","market","http://bedminsternj.hosted.civiclive.com/township_services/farmers_market","07921"
"Blairstown","https://www.facebook.com/blairstownfarmersmarket/","40.982893","-74.955689","Blairstown Farmers' Market","NJ","5 Stillwater Road","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits mushrooms","https://twitter.com/FoodshedNJ","market","http://BlairstownFarmersMarket.com","07825"
"Bridgewater","https://www.facebook.com/BridgewaterFarmersMarketNJ/","40.588552","-74.607976","Bridgewater Farmer's Market","NJ","1 Vogt Drive","organic baked goods cheese crafts flowers eggs seafood vegetables jams prepared-foods soap fruits grains","","market","","08807"
"East Orange","","40.761250","-74.209979","East Orange Farmer's Market","NJ","44 City Hall Plaza","organic baked goods flowers vegetables honey jams nuts prepared-foods soap fruits grains juices mushrooms","","market","","07018"
"Jersey City","https://www.facebook.com/downtownjcfarmersmarket/","40.719659","-74.042428","Historic Downtown Jersey City Farmers Market","NJ","Grove PATH Plaza","organic baked goods cheese flowers eggs seafood vegetables honey jams maple plants poultry coffee fruits juices mushrooms","https://twitter.com/DowntownHDSID","market","https://jcdowntown.org/events/farmers-market",""
"Flemington","https://www.facebook.com/HunterdonLandTrust","40.505223","-74.871267","Hunterdon Land Trust Farmers Market","NJ","111 Mine Street","organic baked goods cheese flowers eggs herbs vegetables honey jams meat poultry prepared-foods soap trees wine coffee fruits mushrooms pet food","","market","http://www.hunterdonlandtrust.org","08822"
"Madison","https://www.facebook.com/ilovemadisonnj","40.759057","-74.414532","Madison NJ Farmers Market","NJ","Central Avenue between Cook Avenue and Main Street","baked goods cheese flowers eggs herbs vegetables honey jams maple meat nuts poultry prepared-foods soap wine fruits juices mushrooms","","market","http://www.rosenet.org/gov/ddc","07940"
"Merchantville","https://www.facebook.com/merchantvillemarketoffcentre/","39.9524734","-75.0490757","Merchantville Market Off Centre","NJ","N. Centre St. & Chestnut Ave.","crafts flowers eggs herbs vegetables honey jams plants prepared-foods soap fruits pet food","","market","","08109"
"METUCHEN","https://www.facebook.com/metuchenfarmersmarket","40.541112","-74.363008","Metuchen Farmers Market","NJ","New Street and Pearl Street","baked goods cheese flowers eggs herbs vegetables honey jams maple meat nuts plants poultry fruits mushrooms","https://twitter.com/MetuchenMkt","market","","08840"
"Morristown","Morris Winter Farmers Market","40.796595","-74.448694","Morris County Winter Farmers' Market","NJ","6 Normandy Heights Rd","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits grains juices mushrooms tofu wild","","market","https://www.growitgreenmorristown.org/local-food-access","07960"
"Nutley","www.facebook.com/nutleyfarmersmarket1","40.824341","-74.154584","Nutley Farmers Market","NJ","537 Franklin Avenue","baked goods cheese flowers eggs herbs vegetables honey jams meat nuts poultry prepared-foods soap coffee fruits juices","www.twitter.com/nutleyfm","market","http://www.nutleynj.org/farmersmarket","07110"
"Ocean City","https://www.facebook.com/OceanCityNJVacation","39.282143","-74.572082","Ocean City, NJ Farmers & Crafters Market","NJ","6th Street & Asbury Avenue","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants prepared-foods soap trees coffee fruits juices mushrooms pet food","","market","http://www.oceancityvacation.com","08226"
"Pennington","@PenningtonFarmersMkt","40.349400","-74.796880","Pennington Farmers Market","NJ","101 Route 31 N","organic baked goods crafts flowers eggs herbs vegetables honey jams maple meat poultry soap wine coffee fruits juices mushrooms","PenngtnFarmMkt","market","http://penningtonfarmersmarket.org","08534"
"Jersey City","https://www.facebook.com/farmsintheheights/","40.744736","-74.042798","Riverview Farmers Market","NJ","320 Ogden Avenue","baked goods cheese eggs seafood herbs vegetables honey jams maple meat nuts plants poultry fruits","https://twitter.com/JCHeightsMarket","market","http://www.riverviewfarmersmarket.org/","07307"
"Scotch Plains","https://www.facebook.com/ScotchPlainsFarmersMarket/","40.650167","-74.397557","SCOTCH PLAINS FARMERS' MARKETPLACE","NJ","430 Park Ave (Municipal Parking Lot), Scotch Plains, New Jersey 07076","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods coffee fruits grains juices mushrooms","","market","http://SCOTCHPLAINSFARMERSMARKET.COM","07076"
"Allamuchy","@FarmMarketRutherfurdHall","40.914599","-74.813622","The Farmers’ Market at Rutherfurd Hall","NJ","1686 county road 517","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits mushrooms pet food wild","","market","http://AgresticAcres.com","07820"
"Long Valley","https://www.facebook.com/TheMarketatLongValley/","40.784492","-74.770016","The Market at Long Valley","NJ","66 East Mill Road","baked goods cheese crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap wine fruits grains","","market","http://themarketlvnj.wixsite.com/themarket-longvalley","07853"
"Little Falls","Facebook.com/LittleFallsFarmersMarket","40.882225","-74.234683","The Township of Little Falls Farmers Market","NJ","225 Main St","organic baked goods cheese flowers eggs herbs vegetables honey nuts prepared-foods soap coffee fruits mushrooms pet food tofu wild","","market","","07424"
"West Orange","https://www.facebook.com/WestOrangeFM","40.780392","-74.238131","West Orange Farmers Market","NJ","80 Main Street","baked goods crafts flowers eggs vegetables honey jams meat nuts prepared-foods soap fruits grains juices tofu","","market","http://WOFarmersMarket.com","07052"
