"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"High Springs","https://www.facebook.com/pages/High-Springs-Orchard-Bakery/147947418567459","29.7548850","-82.6102960","High Springs Orchard Bakery LLC","FL","10804 Nw Sr 45","baked-goods canned preserved fresh-fruits grains flour honey nuts","","farm","www.highspringsorchard.com","32643"
"Sarasota","https://www.facebook.com/HoneysideFarms","27.239731","-82.434218","Honeyside Farms","FL","8276 Ibis Street","fresh-fruits fresh-vegetables","","farm","www.honeysidefarms.com","34241"
"Ruskin","https://www.facebook.com/hydroharvestfarms","27.7205480","-82.4200797","Hydro Harvest Farms","FL","1101 Shell Point Rd East","bedding plants canned preserved herbs fresh-fruits fresh-vegetables honey","","farm","http://www.hydroharvestfarms.com/","33570"
"Newberry","","29.6545260","-82.5244450","Jonesville Persimmons","FL","17010 West Newberry Road","fresh-fruits","","farm","","32669"
"Trenton","https://www.facebook.com/pages/Laughing-Chicken-Farm/108558185834354","29.703875","-82.745686","Laughing Chicken Farm","FL","2397 SE 37th Avenue","pet-food poultry fowl red-meat non-poultry-meat","","farm","www.laughingchickenfarm.com","32693"
"Campbellton","","30.9599602","-85.3652210","LE Farms LLC","FL","2763 Caniehead Rd","nuts","","farm","www.chestnutsrus.com","32416"
"Grant-Valkaria","https://www.facebook.com/libertyfarmsflorida","27.9454762","-80.5901268","Liberty Farms of Florida","FL","4540 Corey Road","bedding plants cut-flowers fresh-fruits fresh-vegetables honey","","farm","http://libertyfarms.info/home","32950"
"Gainesville","","29.7986300","-82.3671380","Loftus Family Farm","FL","15585 NW 29 Street","","","farm","www.loftusfamilyfarm.com/","32609"
"Saint Augusrine","maggies herb farm","29.908869","-81.592435","Maggies Herb Farm LLC","FL","11400 County Road 13N","bedding plants coffee tea herbs honey nursery-stock soap body-care","","farm","http://maggiesherbfarm.com","32092"
"Clermont","","28.6212576","-81.7575774","Marks Upick Blueberries","FL","18900 County Road  561","fresh-fruits","","farm","www.marksblueberries.com","34715"
"Mims","www.facebook.com/MeadorsBlueberryFarm","28.715838","-80.85993","Meadors Blueberry Farm","FL","3685 Orlando Avenue","baked-goods bedding plants canned preserved coffee tea eggs fresh-fruits honey","","farm","","32754"
"Live Oak","https://www.facebook.com/pages/Mitillini-Vineyards/101321156639678?ref=hl","30.313149","-83.114041","Mitillini Vineyards","FL","17569 76th Street","fresh-fruits","","farm","http://www.mitillinivineyards.com/","32060"
"EUSTIS","https://www.facebook.com/mommagfarm","28.884393","-81.529005","Momma G Farms","FL","36815 LESLYE LN","honey nursery-stock wild-harvested forest-products","","farm","www.mommagfarms.org","32736"
"Loxahatchee","https://www.facebook.com/NagaGardens/","26.723246","-80.272914","Naga Gardens","FL","3160 D Road","fresh-fruits fresh-vegetables","","farm","https://nagagardens.com/","33470"
"Vero Beach","https://www.facebook.com/osceolaorganicfarm","27.653808","-80.470328","Osceola Organic Farm","FL","6980 33rd street","herbs fresh-fruits fresh-vegetables","","farm","osceolaorganicfarm.com","32966"
"Labelle","https://www.facebook.com/PattysPatchBlueberryUPick","26.821593","-81.471965","Pattys Patch Blueberry Upick","FL","1320 Hog Wallow Lane SW","","","farm","www.pattyspatch.com","33935"
"lithia","","27.705119","-82.190870","Peach Pit Farms","FL","11106 State Road 674","eggs fresh-fruits fresh-vegetables honey","","farm","","33547"
"Lake Placid","https://www.facebook.com/PersimmonySnicketsFarm","27.2238330","-81.3157150","Persimmony Snickets, LLC.","FL","102 Palm Beach St","baked-goods bedding plants canned preserved coffee tea eggs fresh-fruits honey mushrooms nursery-stock nuts pet-food poultry fowl soap body-care","https://www.twitter.com/PSnickets","farm","www.persimmonysnickets.com","33852"
"Bokeelia","https://www.facebook.com/pages/Pine-Island-Botanicals/306895999417914?fref=ts","26.6449070","-82.1225610","Pine Island Botanicals, Inc","FL","12571 Aubrey Ln","eggs herbs fresh-fruits fresh-vegetables","","farm","http://www.pineislandbotanicals.com","33922"
"Plant City","","28.0531100","-82.2089630","Rebman Farms Llc.","FL","3604 Barjar Place","fresh-fruits","","farm","Merker95@yahoo.com","33565"
"Homestead","","25.506419","-80.493758","Redland Forest Farm","FL","18575 SW 280th Street","eggs fresh-fruits pet-food","","farm","","33031"
"Haines City","https://www.facebook.com/RidgeIslandGroves","28.158483","-81.677643","Ridge Island Groves, Inc.","FL","6000 Polk City Road","canned preserved coffee tea dairy products eggs herbs fresh-fruits fresh-vegetables honey juices ciders poultry fowl","","farm","http://www.ridgeislandgroves.com","33844"
"Live Oak","www.facebook.com/rooneysfarm","30.294693","-82.843306","Rooney's Front Porch Farm","FL","8611 47th Drive","canned preserved fresh-fruits","","farm","www.rooneyfarm.com","32060"
"Live Oak","https://www.facebook.com/sampsonfamilyfarm","30.275264","-83.117329","Sampson Family Farm","FL","17790 96th St.","pet-food","","farm","sampsonfamilyfarm.com","32060"
"Homestead ","","25.547377","-80.453495","SANDY ACRE AVOCADO & MANGO FARM","FL","23515 S.W. 162 Ave","fresh-fruits nursery-stock","","farm","","33031"
"Palm City","","27.161413","-80.337821","Shadowood Farm, Inc.","FL","6220 SW Martin Highway","fresh-vegetables","","farm","http://www.shadowoodfarm.com/","34990"
"Callahan","","30.611727","-81.864069","Shepperds Farms","FL","35622 Braddock Road","canned preserved","","farm","Shepperdsfarms@gmail.com","32011"
"Baker","https://www.facebook.com/pages/Shockley-Springs-Nursery/83091184375?ref=hl&ref_type=bookmark","30.888099","-86.597905","Shockley Springs Blueberry Farm","FL","7097 Old River Road","fresh-fruits honey","","farm","http://shockleysprings.com","32531"
"Hawthorne","https://www.facebook.com/SouthMoonFarms","29.4863878","-82.1673278","South Moon Farms","FL","15912 S County Road 325","","","farm","http://upickblueberriesgainesville.com","32640"
"Clermont","www.facebook.com/southernhillfarms","28.4488130","-81.6798800","Southern Hill Farms, Inc.","FL","16651 Schofield Road","baked-goods canned preserved coffee tea fresh-fruits honey juices ciders prepared-foods soap body-care wine spirits beer hard-cider","www.twitter.com/shfblueberries","farm","https://southernhillfarms.com","34714"
"Deland","https://www.facebook.com/HatterHarvest","29.032739","-81.300512","Stetson Farmers Market","FL","234 E Michigan Ave","baked-goods canned preserved coffee tea dairy products herbs fresh-fruits honey juices ciders nursery-stock prepared-foods soap body-care","","farm","http://stetson.orgsync.com/org/hatterharvest","32723"
"Lake Wales","","27.924955","-81.596409","Sustainable Seasons Farm","FL","","fresh-vegetables","","farm","www.sustainableseasons.com","33898"
"O'Brien","https://www.facebook.com/thebackacresfarm","30.0142258","-82.9173849","The Back Acres Farm","FL","8335 240th Street","baked-goods canned preserved crafts woodworking eggs fresh-fruits fresh-vegetables poultry fowl soap body-care","","farm","http://thebackacresfarm.com","32071"
"Estero","https://www.facebook.com/TheFarmEstero","26.4303040","-81.8041580","The Farm","FL","9050 Corkscrew Road","baked-goods canned preserved cut-flowers fresh-fruits fresh-vegetables honey juices ciders soap body-care","","farm","thefarm-estero .com","33928"
"Davie","https://www.facebook.com/FlamingoRoadNursery","26.0989820","-80.3151580","The Farmers Market at Flamingo Road Nursery","FL","1655 Flamingo Road","baked-goods bedding plants canned preserved coffee tea cut-flowers fish seafood herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms nursery-stock nuts prepared-foods","","farm","www.flamingoroadnursery.com","33325"
"Laurel Hill ","","30.929088","-86.455150","The Flyin D Ranch","FL","4166 Millside Road","eggs","","farm","TheFlyinDRanch.com","32567"
"Clermont","https://www.facebook.com/pages/The-Showcase-of-Citrus/357567637588517","28.419663","-81.705697","The Showcase of Citrus","FL","5010 Highway 27","baked-goods canned preserved coffee tea fresh-fruits honey juices ciders prepared-foods soap body-care","","farm","www.showcaseofcitrus.com","34714"
"The Villages","","28.7047131","-82.080985","The Villages Grown Retail Store ","FL","2666 West Torch Lake Dr","baked-goods canned preserved coffee tea eggs fresh-fruits fresh-vegetables grains flour honey mushrooms nuts prepared-foods tofu non-animal protein","","farm","www.TheVillagesGrown.com","32163"
"Ocoee","facebook.com/tomwestblueberries.","28.563578","-81.539775","Tom West Blueberries","FL","324 E. Orlando Avenue","fresh-fruits honey","","farm","www.tomwestblueberries.com","34761"
"West Palm Beach ","Facebook.com/TropicalAcresFarms","26.6720180","-80.0664210","Tropical Acres Farms Inc","FL","1010 Camellia road","canned preserved fresh-fruits nursery-stock","","farm","","33405"
"Brooksville ","","28.5093419","-82.2781762","Twelve Oaks Community Farms, Inc.","FL","5344 White Road","baked-goods canned preserved crafts woodworking cut-flowers dairy products dry beans eggs herbs fresh-fruits fresh-vegetables grains flour honey juices ciders maple-products mushrooms nuts pet-food poultry fowl red-meat non-poultry-meat soap body-care","","farm","","34602"
"Howey in the Hills","Valley View Vineyards","28.667251","-81.766621","Valley View Vineyards","FL","22310 County Road 455","fresh-fruits","","farm","","34737"
"DeLeon Springs","Vo-LaSalle Farms","29.154785","-81.348352","Vo-LaSalle Farms, Inc","FL","601 Johnson Lake Rd","fresh-fruits fresh-vegetables honey","","farm","Www.giftfruitfromflorida.com","32130"
"Crawfordville","Facebook/Wakullaberries","30.2932220","-84.3146530","Wakulla Berries","FL","252 Wakulla Springs Road","","","farm","","32327"
"Tallahassee","","30.5220880","-84.0296410","Windy Hill Vineyard","FL","14663 Mahan Drive","fresh-fruits","","farm","windyhillvineyard.com","32309"
"Valrico","https://www.facebook.com/WingspreadFarm-739542422837766/","27.9007480","-82.2268610","Wingspread Farm","FL","3003 Pearson Road","eggs fresh-fruits fresh-vegetables","","farm","https://wingspread.farm/farmstand/","33596"
"Tallahassee ","","30.461953","-84.279874","A Growers' Market","FL","229 Lake Ella Drive","baked goods cheese flowers eggs herbs vegetables honey jams prepared-foods soap fruits mushrooms","","market","","32303"
"Brooksville","https://www.facebook.com/airportfarmersandfleamarket","28.481294","-82.441514","Airport Farmers and Flea Market","FL","17375 Spring Hill Dr","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple nuts plants prepared-foods soap trees wine coffee fruits juices pet food wild","","market","","34604"
"Gainesville","https://www.facebook.com/441acfmarket","29.7106652","-82.3525150","Alachua County Farmers' Market","FL","5920 NW 13th Street","organic baked goods cheese flowers eggs herbs vegetables honey jams meat plants poultry prepared-foods soap trees coffee fruits mushrooms pet food wild","","market","http://www.441market.com","32653"
"DeLand","","29.027562","-81.304341","Artisan Alley Farmers and Makers Market","FL","Artisan Alley","baked goods crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains pet food","","market","","32720"
"Brooksville","facebook.com/hernandogrowers","28.654639","-82.449304","Brooksville Farmers' Market","FL","15487 Citrus Way","baked goods cheese crafts eggs seafood herbs vegetables honey jams meat plants poultry soap trees fruits tofu","twitter.com/HernandoGrowers","market","http://www.hernandogrowers.org","34614"
"Clermont","https://www.facebook.com/caganfarmersmarket/","28.355644","-81.678425","Cagan Crossings Farmers' Market","FL","600 Cagan Park Ave.","baked goods cheese crafts eggs seafood herbs vegetables honey jams prepared-foods soap coffee fruits juices pet food","","market","","34714"
"Cape Coral","Cape Coral Farmers Market","26.564457","-81.954459","Cape Coral Farmers Market","FL","SE 47th Terrace & SE 10th Place","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee beans fruits juices mushrooms pet food tofu wild","","market","","33904"
"Ocala","https://www.facebook.com/csctownsquare","29.106002","-82.257080","Circle Square Commons Farmers Market","FL","8405 SW 80th Street","baked goods crafts vegetables honey jams fruits","","market","https://circlesquarecommonsfarmersmarket.com/","34481"
"Delray Beach","Delray Beach GreenMarket","26.462365","-80.071595","Delray GreenMarket","FL","NE 2nd Avenue, half block east of Atlantic Avenue","baked goods cheese flowers eggs seafood herbs vegetables honey jams meat poultry prepared-foods soap coffee fruits juices mushrooms pet food wild","","market","http://delraycra.org","33444"
"Alachua","https://www.facebook.com/alachuafarmersmarket","29.790872","-82.495552","Downtown Alachua Farmer's Market","FL","14801 Main Street","organic baked goods cheese eggs herbs vegetables honey jams meat plants poultry prepared-foods trees coffee fruits juices mushrooms pet food wild","","market","http://alachuafarmersmarket.com","32615"
"Fort Pierce ","downtown fort pierce farmers market","27.449057","-80.321851","Downtown Farmers Market of Fort Pierce, Inc.","FL","Melody Lane and Marina Square","organic baked goods cheese flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food","","market","http://dfpfarmersmarket@yahoo.com","34950"
"High Springs","fb.com/farmersmarkethighsprings","29.8255090","-82.5962570","High Springs Farmers Market","FL","115 NE Railroad Avenue","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee beans fruits mushrooms pet food tofu wild","","market","http://highspringsfarmersmarket.com","32643"
"Miami","https://www.facebook.com/LegionParkFarmersMarket/","25.836451","-80.183684","Legion Park Farmers Market ","FL","6601 Biscayne Blvd","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams meat plants prepared-foods soap coffee fruits grains juices mushrooms pet food","https://twitter.com/urbanoasisproj","market","http://urbanoasisproject.org","33138"
"DeFuniak Springs","https://www.facebook.com/MainStreetDFS/","30.720266","-86.113700","Main Street DeFuniak Farmer's Market","FL","Baldwin Avenue between 7th and 8th St.","baked goods cheese crafts eggs seafood herbs vegetables honey jams maple plants soap trees beans fruits pet food","","market","http://www.mainstreetdfs.org/farmers-market/","32435"
"Miami","https://www.facebook.com/urbanoasisproject","25.787138","-80.189855","Market Mondays at the Arsht Center","FL","1301 Biscayne Blvd","organic baked goods cheese eggs herbs vegetables honey jams meat prepared-foods soap coffee fruits juices mushrooms pet food tofu","","market","http://urbanoasisproject.org","33132"
"Ocala","","29.19393","-82.320981","Ocala Downtown Market","FL","corner of SE 3rd Street and SE 3rd Avenue","baked goods cheese crafts flowers eggs seafood vegetables honey jams maple plants poultry prepared-foods soap coffee beans fruits","","market","http://www.ocaladowntownmarket.com","34471"
"Orange Park","@OrangeParkMarket","30.165484","-81.701664","Orange Park Farmer's & Arts Market","FL","2042 Park Ave","baked goods crafts eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits mushrooms pet food","","market","http://www.OrangeParkMarket.com","32073"
"Ormond Beach","https://www.facebook.com/ormondfarmersmarket","29.284852","-81.055484","Ormond Beach Farmers Market","FL","22 S. Beach St. (City Hall Plaza)","baked goods cheese crafts eggs herbs vegetables honey jams plants prepared-foods soap trees fruits","","market","http://www.ormondbeachfarmersmarket.com","32174"
"Pinecrest","https://www.facebook.com/greenmarketco.op/","25.669124","-80.285895","Pinecrest Farmers Market","FL","11000 S. Red Road","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees coffee beans fruits juices mushrooms pet food tofu","https://twitter.com/GreenMarket_FL","market","http://www.greenmarketco-op.org","33156"
"Homestead","https://www.facebook.com/RedlandCommunityFAM/","25.506957","-80.395809","Redland Community Farm and Market","FL","12690 SW 280th Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap trees wine coffee fruits juices mushrooms wild","","market","","33033"
"Homestead","https://www.facebook.com/RedlandCommunityFAM/","25.506957","-80.395820","Redland Community Farm and Market","FL","12690 SW 280th Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams nuts plants prepared-foods soap trees coffee fruits juices mushrooms wild","","market","","33033"
"Jacksonville","","30.3164943","-81.6762903","Riverside Arts Market","FL","715 Riverside Avenue","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains juices pet food tofu","","market","","32204"
"Pace","https://www.facebook.com/FarmersMarketSantaRosa","30.6039770","-87.1835590","Santa Rosa Farmers Market","FL","4587 Woodbine Road","baked goods cheese crafts eggs vegetables honey jams nuts plants poultry prepared-foods soap trees coffee fruits pet food wild","https://twitter.com/NWFLfarmersmkt","market","","32571"
"Jacksonville","https://www.facebook.com/SoutelCommunityMarket/","30.403740","-81.720010","Soutel Community Market","FL","4750 Soutel Dr","vegetables jams prepared-foods soap coffee fruits","https://twitter.com/SoutelM","market","","32208"
"Miami","","25.704072","-80.291066","South Miami Farmers Market","FL","6130 Sunset Dr","organic baked goods crafts flowers eggs seafood herbs vegetables honey jams meat nuts prepared-foods soap coffee fruits grains juices mushrooms","","market","http://www.urbanoasisproject.org/farmers-markets.html","33143"
"St Petersburg","https://www.facebook.com/Saturday-Morning-Market","27.769964","-82.633652","St. Petersburg Saturday Morning Market","FL","First Street and First Avenue South","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods soap trees coffee fruits juices mushrooms pet food wild","SPSatAMMkt","market","http://www.saturdaymorningmarket.com","33701"
"Cape Coral ","https://www.facebook.com/SurfsideSunsetMarket","26.608161","-82.024341","Surfside Sunset Market","FL","Veteran's Pkwy & Surfside Blvd","baked goods cheese crafts eggs seafood herbs vegetables honey jams meat poultry prepared-foods soap fruits juices mushrooms pet food","https://twitter.com/capecoralfarmer","market","","33991"
"Tampa","https://www.facebook.com/sundaymarket/","27.999259","-82.560612","Sweetwater Sunday Market","FL","6942 West Comanche Avenue","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple plants prepared-foods soap trees coffee fruits grains juices mushrooms tofu wild","https://twitter.com/SweetwaterTampa","market","http://sweetwater-organic.org/","33634"
"Temple Terrace","https://www.facebook.com/ttfarmersmarket/","28.0509640","-82.3941250","Temple Terrace Farmers' Market","FL","11302 N 56th St","baked goods eggs vegetables honey jams meat poultry coffee fruits mushrooms wild","","market","https://www.ttfarmersmarket.com/","33617"
"Indian Shores","https://www.facebook.com/IndianShoresSundayMarket/","27.847880","-82.842837","The Indian Shores Sunday Morning Market","FL","19305 Gulf Blvd","baked goods crafts vegetables honey jams nuts prepared-foods soap coffee fruits grains juices tofu","","market","http://www.TheBeachMarkets.com","33785"
"Gainesville ","Union Street Farmers Market","29.625490","-82.395520","Union Street Farmers Market @ Celebration Pointe","FL","4949 Celebration Pointe Ave","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams meat nuts plants poultry prepared-foods coffee fruits juices mushrooms pet food","","market","http://unionstreetfarmersmkt.com","32608"
"Naples ","https://www.facebook.com/vanderbiltfarmersmarket","26.246337","-81.771054","Vanderbilt Farmers Market","FL","Galleria Shoppes at Vanderbilt","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple nuts prepared-foods soap coffee fruits grains juices pet food wild","","market","https://www.vanderbiltfarmersmarket.com/","34109"
"Miami","https://www.facebook.com/urbanoasisproject","25.747026","-80.212735","Vizcaya Village Farmers Market","FL","3250 S. Miami Ave","organic baked goods eggs seafood vegetables honey meat prepared-foods soap coffee fruits juices mushrooms pet food tofu","","market","http://urbanoasisproject.org","33129"
"Hollywood","https://www.facebook.com/YGFarmersMarket","26.030260","-80.169243","Yellow Green Farmers Market","FL","1940 North 30th Road","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains juices mushrooms pet food tofu","https://twitter.com/ygfarmersmarket","market","http://www.ygfarmersmarket.com","33021"
