	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
271	44	999	Statewide	33	Plate work manufacturing	44	332313	7.0	3.0
272	44	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	44	332913	1.0	1.0
273	44	999	Statewide	33	Powder metallurgy part manufacturing	44	332117	1.0	1.0
274	44	999	Statewide	33	Power-driven handtool manufacturing	44	333991	2.0	1.0
276	44	999	Statewide	33	Primary battery manufacturing	44	335912	1.0	1.0
277	44	999	Statewide	33	Printed circuit assembly (electronic assembly) manufacturing	44	334418	5.5	2.6
279	44	999	Statewide	33	Pump and pumping equipment manufacturing	44	333911	7.0	3.4
281	44	999	Statewide	33	Railroad rolling stock manufacturing	44	336510	1.0	1.0
282	44	999	Statewide	33	Relay and industrial control manufacturing	44	335314	4.0	2.0
283	44	999	Statewide	33	Residential electric lighting fixture manufacturing	44	335121	2.0	1.0
284	44	999	Statewide	33	Rolling mill and other metalworking machinery manufacturing	44	333519	3.0	1.2
286	44	999	Statewide	33	Sawmill, woodworking, and paper machinery manufacturing	44	333243	3.0	1.2
287	44	999	Statewide	33	Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing	44	334511	5.0	2.8
293	44	999	Statewide	33	Small arms ammunition manufacturing	44	332992	1.0	1.0
294	44	999	Statewide	33	Small arms, ordnance, and ordnance accessories manufacturing	44	332994	2.0	1.0
296	44	999	Statewide	33	Speed changer, industrial high-speed drive, and gear manufacturing	44	333612	2.0	1.0
298	44	999	Statewide	33	Spring manufacturing	44	332613	2.0	1.0
299	44	999	Statewide	33	Steel foundries (except investment)	44	331513	2.0	1.0
300	44	999	Statewide	33	Steel investment foundries	44	331512	4.0	1.8
301	44	999	Statewide	33	Steel wire drawing	44	331222	4.0	2.0
302	44	999	Statewide	33	Storage battery manufacturing	44	335911	3.0	1.8
305	44	999	Statewide	33	Switchgear and switchboard apparatus manufacturing	44	335313	2.0	1.0
306	44	999	Statewide	33	Telephone apparatus manufacturing	44	334210	1.0	1.0
307	44	999	Statewide	33	Totalizing fluid meter and counting device manufacturing	44	334514	2.0	1.0
308	44	999	Statewide	33	Turbine and turbine generator set units manufacturing	44	333611	1.0	1.0
309	44	999	Statewide	33	Upholstered household furniture manufacturing	44	337121	7.0	2.8
310	44	999	Statewide	33	Welding and soldering equipment manufacturing	44	333992	2.0	1.0
312	44	999	Statewide	33	Wood office furniture manufacturing	44	337211	3.25	1.4
325	44	999	Statewide	42	Farm supplies merchant wholesalers	44	424910	9.0	3.4
328	44	999	Statewide	42	Footwear merchant wholesalers	44	424340	6.25	3.2
353	44	999	Statewide	42	Other farm product raw material merchant wholesalers	44	424590	4.0	2.0
362	44	999	Statewide	42	Photographic equipment and supplies merchant wholesalers	44	423410	2.0	2.0
373	44	999	Statewide	42	Tire and tube merchant wholesalers	44	423130	4.0	2.0
374	44	999	Statewide	42	Tobacco and tobacco product merchant wholesalers	44	424940	6.0	2.4
402	44	999	Statewide	44	Home centers	44	444110	32.5	16.4
418	44	999	Statewide	44	Recreational vehicle dealers	44	441210	5.0	2.2
437	44	999	Statewide	45	Manufactured (mobile) home dealers	44	453930	2.0	1.0
439	44	999	Statewide	45	News dealers and newsstands	44	451212	4.0	2.0
448	44	999	Statewide	45	Warehouse clubs and supercenters	44	452910	16.0	8.0
449	44	999	Statewide	48	Air traffic control	44	488111	2.0	1.0
450	44	999	Statewide	48	All other pipeline transportation	44	486990	1.0	1.0
452	44	999	Statewide	48	Bus and other motor vehicle transit systems	44	485113	1.0	1.0
453	44	999	Statewide	48	Charter bus industry	44	485510	5.0	1.6
454	44	999	Statewide	48	Coastal and great lakes freight transportation	44	483113	2.0	1.0
456	44	999	Statewide	48	Deep sea freight transportation	44	483111	4.0	1.6
462	44	999	Statewide	48	Inland water freight transportation	44	483211	1.0	1.0
463	44	999	Statewide	48	Inland water passenger transportation	44	483212	4.0	1.4
464	44	999	Statewide	48	Interurban and rural bus transportation	44	485210	4.25	2.2
469	44	999	Statewide	48	Nonscheduled chartered passenger air transportation	44	481211	4.0	2.0
475	44	999	Statewide	48	Pipeline transportation of natural gas	44	486210	2.0	1.0
476	44	999	Statewide	48	Pipeline transportation of refined petroleum products	44	486910	2.5	1.4
479	44	999	Statewide	48	Scenic and sightseeing transportation, other	44	487990	2.0	1.0
486	44	999	Statewide	48	Support activities for rail transportation	44	488210	1.0	1.0
495	44	999	Statewide	51	Book publishers	44	511130	9.25	5.4
496	44	999	Statewide	51	Cable and other subscription programming	44	515210	2.0	1.0
499	44	999	Statewide	51	Integrated record production\/distribution	44	512220	2.0	1.0
504	44	999	Statewide	51	Music publishers	44	512230	1.0	1.0
505	44	999	Statewide	51	News syndicates	44	519110	2.0	2.0
513	44	999	Statewide	51	Teleproduction and other postproduction services	44	512191	4.0	2.0
521	44	999	Statewide	52	Commodity contracts brokerage	44	523140	2.0	1.6666666666666667
522	44	999	Statewide	52	Commodity contracts dealing	44	523130	5.5	2.2
524	44	999	Statewide	52	Credit card issuing	44	522210	15.5	7.666666666666667
534	44	999	Statewide	52	Miscellaneous financial investment activities	44	523999	7.333333333333333	6.0
538	44	999	Statewide	52	Other direct insurance (except life, health, and medical) carriers	44	524128	2.0	2.0
542	44	999	Statewide	52	Reinsurance carriers	44	524130	1.0	1.0
543	44	999	Statewide	52	Sales financing	44	522220	23.416666666666668	11.8
549	44	999	Statewide	53	Commercial air, rail, and water transportation equipment rental and leasing	44	532411	3.0	1.5
561	44	999	Statewide	53	Office machinery and equipment rental and leasing	44	532420	9.0	3.0
566	44	999	Statewide	53	Passenger car leasing	44	532112	2.0	1.0
571	44	999	Statewide	53	Video tape and disc rental	44	532230	7.0	3.5
621	44	999	Statewide	56	All other miscellaneous waste management services	44	562998	3.25	1.4
624	44	999	Statewide	56	Armored car services	44	561613	5.0	2.2
636	44	999	Statewide	56	Hazardous waste collection	44	562112	3.5	1.6
642	44	999	Statewide	56	Materials recovery facilities	44	562920	4.5	2.4
645	44	999	Statewide	56	Other nonhazardous waste treatment and disposal	44	562219	3.0	1.5
647	44	999	Statewide	56	Other waste collection	44	562119	4.0	1.6
657	44	999	Statewide	56	Solid waste combustors and incinerators	44	562213	2.0	1.0
662	44	999	Statewide	56	Tour operators	44	561520	18.333333333333332	9.0
667	44	999	Statewide	61	Business and secretarial schools	44	611410	6.0	2.2
675	44	999	Statewide	61	Flight training	44	611512	2.0	1.0
685	44	999	Statewide	62	Blood and organ banks	44	621991	13.75	6.8
692	44	999	Statewide	62	Family planning centers	44	621410	2.0	1.0
712	44	999	Statewide	62	Psychiatric and substance abuse hospitals	44	622210	2.75	1.6
721	44	999	Statewide	71	Amusement and theme parks	44	713110	4.0	2.0
724	44	999	Statewide	71	Casinos (except casino hotels)	44	713210	1.0	1.0
735	44	999	Statewide	71	Other performing arts companies	44	711190	1.0	1.0
739	44	999	Statewide	71	Racetracks	44	711212	2.0	1.0
740	44	999	Statewide	71	Skiing facilities	44	713920	2.0	1.0
743	44	999	Statewide	71	Zoos and botanical gardens	44	712130	2.25	1.2
744	44	999	Statewide	72	All other traveler accommodation	44	721199	5.25	2.2
780	44	999	Statewide	81	Footwear and leather goods repair	44	811430	1.0	1.0
786	44	999	Statewide	81	Industrial launderers	44	812332	5.75	2.8
790	44	999	Statewide	81	One-hour photofinishing	44	812922	2.0	1.0
