"city","facebook","latitude","longitude","name","state","street","tags","twitter","type","website","zip"
"Dodgeville","","42.965061","-90.173814","Rockin Highlands","WI","3088 Survey Road","","","farm","https://RockinHighlands.com/","53533"
"Palmyra","","42.854952","-88.609618","Rushing Waters Fisheries, LLC","WI","N301 County Rd. H / PO Box H","canned preserved crafts woodworking dairy products fish seafood juices ciders maple-products pet-food prepared-foods red-meat non-poultry-meat wine spirits beer hard-cider","","farm","www.rushingwaters.net","53156"
"Columbus","https://www.facebook.com/pages/Sassy-Cow-Creamery/53518889031","43.282549","-89.211417","Sassy Cow Creamery","WI","W4192 Bristol Rd","baked-goods coffee tea dairy products grains flour honey maple-products nuts prepared-foods red-meat non-poultry-meat soap body-care","","farm","www.sassycowcreamery.com","53925"
"Viroqua","","43.5619804","-90.8784554","Schott Farm","WI","711 Railroad Avenue","red-meat non-poultry-meat","","farm","http://schottfarm.com/","54665"
"edgar","","44.920106","-89.949112","Scotch and Soda Acres","WI","4958 thomas hill rd","eggs honey poultry fowl","","farm","","54426"
"Bloomer","https://www.facebook.com/pages/Seibels-Organic-Meats-LLC/102229873169639","45.0691110","-91.4610330","Seibel's Organic Meats, LLC","WI","10494 157th ave","poultry fowl red-meat non-poultry-meat","","farm","https://sites.google.com/site/seibelsorganic/","54724"
"Janesville","www.facebook.com/skellysfarmmarket","42.641113","-89.080485","Skelly's Farm Market","WI","2713 Hayner Road","baked-goods canned preserved coffee tea fresh-fruits fresh-vegetables prepared-foods","http://twitter.com/skellysfarm","farm","www.skellysfarmmarket.com","53548"
"Jim Falls","https://m.facebook.com/SpringCreekMeats/?tsid=0.7024591669409054&source=result","45.135569","-91.253864","Spring Creek Meats","WI","21010 County Highway R","eggs fresh-vegetables poultry fowl red-meat non-poultry-meat","","farm","https://www.springcreekmeats.com/","54748"
"Kaukauna","http://www.facebook.com/starorchardllc","44.2494042","-88.1887477","Star Orchard, LLC","WI","253 County Road CE","canned preserved fresh-fruits honey","","farm","http://www.starorchard.com/","54130"
"Granton","https://www.facebook.com/pages/The-Maple-Dude/582639041784552","44.582582","-90.383979","Sternitzky Specialty Foods LLC / DBA The Maple Dude","WI","W1417 US HWY 10","dairy products honey maple-products prepared-foods red-meat non-poultry-meat","https://www.twitter.com/themapledude.com","farm","www.themapledude.com","54436"
"Wausau ","www.facebook.com/Sugarhillsugarbush","44.982007","-89.496442","Sugar Hill Sugar Bush LLC","WI","10108 Sugar Hill Lane","maple-products","","farm","www.sugarhillsugarbush.com","54403"
"Poynette","","43.426767","-89.402007","Sweet Wisconsin Honey Farm","WI","N4249 HWY 51","honey","","farm","","53955"
"East Troy","www.facebook.com/MichaelFieldsAgriculturalInstitute","42.7825894","-88.4248929","The Gardens @ Michael Fields","WI","W2493 Cty Rd ES","cut-flowers eggs herbs fresh-fruits fresh-vegetables","twitter.com/MichaelFieldsAg","farm","www.michaelfields.org","53120"
"Oconomowoc ","https://www.facebook.com/garlicug","43.1831070","-88.5051080","The Garlic Underground","WI","w383n9009 mill st","","","farm","http:/www.thegarlicunderground.com","53066"
"Westby","","43.707198","-90.870672","Timber Coulee Outfitters","WI","E7624 County Road P","pet-food","","farm","","54667"
"Prairie Du Sac","https://www.facebook.com/pages/Toms-Raspberries/597930213559027","43.307907","-89.680302","Toms Raspberries","WI","W13702 highway 60","fresh-fruits fresh-vegetables","","farm","sites.google.com/site/tomsraspberries/","53578"
"Waupaca","","44.352231","-89.184127","Turners Fresh Market & Greenhouse","WI","E208 State Highway 54","bedding plants canned preserved fresh-fruits fresh-vegetables soap body-care","","farm","www.turnersfreshmarket.com","54981"
"La Farge","https://www.facebook.com/UnderARockFarm","43.561362","-90.545937","Under A Rock Farm, LLC","WI","E14214 County Road D","bedding plants canned preserved crafts woodworking eggs herbs fresh-vegetables poultry fowl red-meat non-poultry-meat soap body-care wild-harvested forest-products","https://www.twitter.com/underarockfarm","farm","www.underarockfarm.com","54639"
"Blanchardville","","42.817160","-89.865292","Valhalla Hills LLC","WI","74 County Road F","canned preserved cut-flowers herbs fresh-fruits fresh-vegetables mushrooms soap body-care","","farm","","53516"
"Cottage Grove","https://www.facebook.com/pages/West-Star-Organics/77210898093?ref=hl","43.013389","-89.202571","West Star Organics","WI","2555 West Star Rd","bedding plants nursery-stock","https://twitter.com/WestStarFarm","farm","www.weststarfarm.com","53527"
"CALEDONIA","","42.8112760","-87.9729920","Wick Place Candles and Farm","WI","1907 43RD ST","canned preserved crafts woodworking eggs fresh-fruits fresh-vegetables honey maple-products poultry fowl","","farm","wickplacefarm.com","53108"
"Two Rivers","@WilfertFarms.WI","44.189762","-87.650674","Wilfert Farms, LLC","WI","7528 Manitou Dr","fresh-fruits fresh-vegetables","","farm","www.wilfertfarms.com","54241"
"Albany","www.facebook.com/windyfleecefarm","42.769865","-89.425043","Windy Fleece Farm","WI","W1237 Brooklyn Albany Rd","poultry fowl red-meat non-poultry-meat soap body-care","","farm","www.windyfleecefarm.com","53502"
"Rio","","43.3996300","-89.2718330","Yorkshire Rose Farm","WI","W5416 King Road","","","farm","","53960"
"Antigo","Antigo Farmers Market, Inc","45.138703","-89.149850","Antigo Farmers Market, Inc.","WI","420 Field Street","baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry soap beans fruits juices mushrooms wild","","market","http://www.antigomarket.com","54409"
"Appleton","www.facebook.com/downtownappletonfarmmarket","44.26201","-88.40703","Appleton Downtown Farm Market","WI","100 College Avenue","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees coffee fruits grains juices mushrooms pet food","","market","http://www.appletondowntown.org","54911"
"Baldwin","https://www.facebook.com/BaldwinsMainStFarmersMarket/","44.966999","-92.370763","Baldwin's Main St. Farmers Market","WI","Main St. and 6th Ave.","organic baked goods flowers eggs herbs vegetables honey jams maple meat plants poultry soap fruits mushrooms","","market","https://www.villageofbaldwin.com/community/page/main-st-farmers-market","54002"
"Bruce","Bruce Community Farmers Market","45.4551101","-91.2746971","Bruce Community Farmers Market","WI","Corner of Hwy 8 and N Alvey Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods soap coffee fruits mushrooms wild","","market","","54819"
"Caledonia","https://www.facebook.com/EatLocalRacine/","42.769605","-87.822883","Caledonia Outdoor Market","WI","3920 N Greenbay Rd","baked goods crafts flowers vegetables honey jams maple plants prepared-foods soap fruits","","market","","53404"
"Chippewa Falls","","44.934888","-91.389337","Chippewa Falls Farmers Market","WI","1 S. Bridge Street","baked goods cheese flowers eggs herbs vegetables honey jams maple meat poultry prepared-foods fruits","","market","http://www.chippewafallsmainst.org/Farmers_Market.html","54729"
"Barron","","45.443768","-91.828516","Country Lane Farmers Market","WI","1642 16th St","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee fruits grains mushrooms wild","","market","http://www.countrylanemarket.com/farmers-market","54812"
"Darlington ","","42.677666","-90.117445","Darlington Farmers Market","WI","Main Street","baked goods crafts flowers eggs vegetables honey jams maple plants soap","","market","","53530"
"DeForest","https://www.facebook.com/deforestmarket/","43.246672","-89.339846","DeForest Farmers' Market","WI","DeForest Street","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees fruits mushrooms","","market","http://www.vi.deforest.wi.us/index.asp?Type=B_BASIC&SEC={38A90127-1135-4F1B-99D2-5AC8EE5AF484}","53532"
"Dodgeville","https://www.facebook.com/dodgevillefarmersmarket","42.962345","-90.129944","Dodgeville Farmers Market","WI","327 N. Iowa Street","baked goods cheese crafts flowers eggs vegetables honey jams meat plants poultry soap coffee fruits","","market","","53533"
"Dousman","https://www.facebook.com/DousmanFarmersMarket","43.0131210","-88.4725142","Dousman Farmers Market","WI","118 S. Main St","baked goods crafts flowers herbs vegetables honey jams plants prepared-foods soap coffee fruits wild","","market","http://www.dousmanchamber.org/farmers_market.html","53118"
"Beloit","https://www.facebook.com/BeloitFarmersMarket?ref=hl","42.499698","-89.035555","Downtown Beloit Farmer's Market","WI","300 block of State Street, 400 block of East Grand Avenue, Gantry parking lot","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains juices mushrooms pet food wild","","market","http://www.downtownbeloit.com","53511"
"Fond du Lac","https://www.facebook.com/FondDuLacFarmersMarket/","43.775364","-88.446973","Downtown Fond du Lac Farmers Market - Saturday","WI","Main Street from Western Ave. to Sheboygan St.","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee beans fruits grains juices mushrooms pet food","","market","http://downtownfdl.com/farmers-market.html","54935"
"Fond du Lac","https://www.facebook.com/FondDuLacFarmersMarket/","43.777853","-88.447092","Downtown Fond du Lac Farmers Market - Wednesday","WI","Main Street Plaza ","baked goods crafts flowers eggs vegetables honey jams maple meat plants poultry prepared-foods coffee beans fruits grains","","market","http://downtownfdl.com/farmers-market.html","54935"
"Green Bay","facebook.com/downtowngreenbay","44.513118","-88.017128","Downtown Green Bay Saturday Farmers Market","WI","200 S. Washington Street","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits juices mushrooms pet food","twitter.com/downtowngb","market","https://downtowngreenbay.com/explore/downtown-events/saturday-farmers-market","54301"
"Egg Harbor","https://www.facebook.com/pg/EggHarborDoorCounty/events/?ref=page_internal","45.049942","-87.280716","Egg Harbor Farmers Market","WI","7809 Highway 42","baked goods crafts herbs vegetables jams plants soap coffee fruits","","market","http://www.eggharbordoorcounty.org/events/farmers-market/","54209"
"Fish Creek","","45.113436","-87.245350","Fish Creek Settlement Shops Farm Market","WI","9116 Hwy 42","organic baked goods crafts flowers herbs vegetables honey jams plants soap trees fruits","","market","http://settlementshops.com","54212"
"Milwaukee","www.facebook.com/fondymarket/","43.061843","-87.939701","Fondy Farmers Market","WI","2200 W Fond du Lac Ave","baked goods crafts flowers eggs herbs vegetables honey jams plants poultry prepared-foods soap coffee fruits juices","www.twitter.com/fondymarket","market","http://www.fondymarket.org","53206"
"Barron","fb.me/generalstoremarket ","45.402192","-91.844351","General Store Market ","WI","1327 S. 18th Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple prepared-foods soap coffee fruits juices mushrooms wild","","market","","54812"
"Black River Falls ","https://www.facebook.com/brf.wi/","44.291599","-90.862319","Jackson County Farmers Market","WI","Diploma Drive","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat poultry soap fruits","","market","http://www.jcfarmmarket.org/","54615"
"Jackson","Lammscapes","43.309792","-88.171891","Jackson Food & Farm Market","WI","2708 Sherman Rd","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees fruits","Lammscapes","market","http://www.lammscape.com","53037"
"Janesville ","https://www.facebook.com/pages/Janesville-Farmers-Market-Inc/212710452079344","42.681669","-89.023298","Janesville Farmers Market, Inc.","WI","Town Square, Downtown Janesville","organic baked goods cheese crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap trees coffee fruits juices mushrooms","https://twitter.com/jnsvlfarmmkt","market","http://janesvillefarmersmarket.com/jfm/","53545"
"Kenosha","www.facebook.com/KenoshaPublicMarket","42.587189","-87.819902","Kenosha Public Market","WI","Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods soap wine coffee fruits juices mushrooms pet food tofu wild","","market","https://www.KenoshaPublicMarket.com","53140"
"Kenosha","www.facebook.com/KenoshaPublicMarkets","42.587205","-87.819945","Kenosha Public Market - Summer Outdoor","WI","625 52nd Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee fruits grains juices mushrooms pet food tofu wild","","market","http://www.KenoshaPublicMarkets.com","53140"
"Kenosha","www.facebook.com/KenoshaPublicMarkets","42.584009","-87.819183","Kenosha Public Market - Winter Indoor ","WI","625 57th Street","baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts poultry prepared-foods soap wine coffee fruits grains juices mushrooms pet food tofu wild","","market","http://www.KenoshaPublicMarkets.com","53140"
"Madison","www.facebook.com/MADWestFM","43.066326","-89.502026","MADWest Winter Farmers' Market","WI","55 South Gammon Road","organic baked goods cheese crafts eggs seafood vegetables honey jams maple meat poultry prepared-foods coffee beans fruits grains mushrooms","","market","","53717"
"Marinette ","https://www.facebook.com/MenomineeFarmersMarket","45.098174","-87.628231","Marinette Artisan & Farm Market","WI","1607 Main Street","organic baked goods crafts herbs vegetables honey fruits mushrooms","","market","http://www.menomineefarmersmarket.com/","54143"
"Oshkosh","Oshkosh Farmers Markets","44.0053166","-88.5575090","Market in the Park","WI","W South Park Ave & Georgia St","organic baked goods cheese crafts eggs herbs vegetables honey jams maple meat poultry prepared-foods coffee fruits mushrooms","","market","http://www.OSFMI.com","54901"
"Green Bay ","Military Avenue Business Association","44.522210","-88.064640","Market on Military Summer","WI","Military Avenue and West Mason Street","baked goods crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap wine fruits mushrooms pet food","","market","http://MilitaryAve.org","54303"
"mauston","https://www.facebook.com/maustonsfarmersmarket/","43.801304","-90.082332","Mauston Farmers' Market","WI","220 East State Street","baked goods crafts eggs vegetables honey jams maple meat plants soap fruits","","market","https://www.maustonfarmersmarket.com/","53948"
"Milwaukee","www.facebook.com/mcwfm","43.025865","-87.944924","Milwaukee Winter Farmers Market","WI","524 S Layton Blvd","organic baked goods cheese eggs herbs vegetables honey jams maple meat nuts poultry prepared-foods soap coffee beans fruits grains mushrooms pet food wild","www.twitter.com/fondymarket","market","http://www.mcwfm.org","53215"
"Monroe","Main Street Monroe Farmers Market","42.601889","-89.639224","Monroe Farmers Market ","WI","10th St and 16th Ave","baked goods crafts flowers eggs herbs vegetables honey jams maple meat plants poultry prepared-foods soap fruits","","market","http://www.mainstreetmonroe.org","53566"
"City","https://www.facebook.com/profile.php?id=1671726160","44.797421","-89.708626","Mosinee Farm Market","WI","1101 Main Street","baked goods cheese crafts flowers eggs herbs vegetables honey jams maple plants poultry soap trees coffee fruits mushrooms","","market","http://www.mosineechamber.org","54455"
"New Glarus","https://www.facebook.com/newglarusfarmersmarket/","42.809612","-89.632242","New Glarus Farmers Market","WI","1101 Hwy 69 ","baked goods crafts flowers eggs herbs vegetables honey jams maple meat poultry soap coffee beans fruits pet food","","market","","53574"
"Madison","madNFM","43.128145","-89.362808","Northside Farmers' Market","WI","2901 N. Sherman Ave.","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat plants poultry prepared-foods soap coffee fruits juices mushrooms pet food wild","madNFM","market","http://northsidefarmersmarket.org","53704"
"Oak Creek ","https://www.facebook.com/groups/OakCreekFarmersMarket/","42.899242","-87.917781","Oak Creek Farmers Market","WI","Drexel Town Square","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap trees wine coffee beans fruits grains juices mushrooms pet food tofu wild","","market","http://www.visitoakcreek.org","53154"
"Oneida","https://www.facebook.com/#!/pages/Oneida-Farmers-Market-Wisconsin/157816204275054","44.503625","-88.202341","Oneida Farmers Market","WI","N7332 Water Circle Place","organic baked goods crafts flowers eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap fruits","","market","http://www.oneidanation.org/ofm","54155"
"Oshkosh","Oshkosh Farmers Markets","44.021478","-88.537573","Oshkosh Farmers Market - Downtown","WI","400-500 Blocks N Main St","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee fruits juices mushrooms","","market","http://www.OSFMI.com","54901"
"Oshkosh","Oshkosh Farmers Markets","44.022875","-88.537461","Oshkosh Farmers Market - Downtown","WI","400 & 500 Blocks N Main St & 100 Block Church Ave","organic baked goods cheese crafts flowers eggs seafood herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee fruits mushrooms","","market","http://www.OSFMI.com","54901"
"Oshkosh","Oshkosh Farmers Markets","44.033250","-88.540004","Oshkosh Farmers Market - Winter","WI","108 W New York Ave","organic baked goods cheese crafts eggs herbs vegetables honey jams maple meat nuts plants poultry prepared-foods soap coffee mushrooms","","market","http://www.OSFMI.com","54901"
"Platteville","www.facebook.com/PlattevilleFarmersMarket/","42.735314","-90.479570","Platteville Farmers Market - Summer","WI","100 Park Place","meat prepared-foods soap","","market","https://plattevillefarmersmarketwi.com/","53818"
"Platteville","www.facebook.com/PlattevilleFarmersMarket/","42.736018","-90.479874","Platteville Farmers Market - Winter","WI","205 Market Street","baked goods crafts eggs herbs honey jams maple meat nuts prepared-foods soap coffee juices pet food","","market","https://plattevillefarmersmarketwi.com/","53818"
"Sun Prairie","https://www.facebook.com/PrairieLakesSunPrairie/","43.1680835","-89.2702544","Prairie Lakes Farmers Market","WI","2824 Prairie Lakes Dr, Ste. 201, Ste. 201","organic baked goods cheese crafts flowers eggs herbs vegetables honey maple plants prepared-foods soap fruits","","market","","53590"
