	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
369	49	999	Statewide	33	Residential electric lighting fixture manufacturing	49	335121	4.0	1.6
370	49	999	Statewide	33	Rolled steel shape manufacturing	49	331221	4.0	1.8
371	49	999	Statewide	33	Rolling mill and other metalworking machinery manufacturing	49	333519	4.25	2.2
374	49	999	Statewide	33	Scale and balance manufacturing	49	333997	1.0	1.0
375	49	999	Statewide	33	Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing	49	334511	13.0	6.2
378	49	999	Statewide	33	Semiconductor machinery manufacturing	49	333242	3.0	1.4
384	49	999	Statewide	33	Small electrical appliance manufacturing	49	335210	5.0	2.2
387	49	999	Statewide	33	Speed changer, industrial high-speed drive, and gear manufacturing	49	333612	2.0	1.0
389	49	999	Statewide	33	Spring manufacturing	49	332613	2.0	1.0
390	49	999	Statewide	33	Steel foundries (except investment)	49	331513	4.0	2.0
392	49	999	Statewide	33	Steel wire drawing	49	331222	3.0	1.0
393	49	999	Statewide	33	Storage battery manufacturing	49	335911	1.0	1.0
399	49	999	Statewide	33	Truck trailer manufacturing	49	336212	8.5	3.8
400	49	999	Statewide	33	Turbine and turbine generator set units manufacturing	49	333611	5.0	2.6
535	49	999	Statewide	45	News dealers and newsstands	49	451212	2.0	1.0
545	49	999	Statewide	48	Air traffic control	49	488111	2.0	2.0
550	49	999	Statewide	48	Coastal and great lakes freight transportation	49	483113	3.0	1.0
551	49	999	Statewide	48	Deep sea freight transportation	49	483111	1.0	1.0
556	49	999	Statewide	48	Inland water freight transportation	49	483211	4.0	1.5
557	49	999	Statewide	48	Inland water passenger transportation	49	483212	4.0	1.6
558	49	999	Statewide	48	Interurban and rural bus transportation	49	485210	2.0	1.0
560	49	999	Statewide	48	Marine cargo handling	49	488320	1.0	1.0
562	49	999	Statewide	48	Navigational services to shipping	49	488330	2.0	1.0
572	49	999	Statewide	48	Pipeline transportation of refined petroleum products	49	486910	1.0	1.2
573	49	999	Statewide	48	Port and harbor operations	49	488310	1.0	1.0
577	49	999	Statewide	48	Scheduled freight air transportation	49	481112	4.0	1.6666666666666667
600	49	999	Statewide	51	Greeting card publishers	49	511191	2.0	1.0
601	49	999	Statewide	51	Integrated record production\/distribution	49	512220	3.25	1.4
644	49	999	Statewide	52	Monetary authorities - central bank	49	521110	2.0	1.0
653	49	999	Statewide	52	Reinsurance carriers	49	524130	2.0	1.0
759	49	999	Statewide	56	Other nonhazardous waste treatment and disposal	49	562219	4.0	1.5
771	49	999	Statewide	56	Solid waste combustors and incinerators	49	562213	1.0	1.0
781	49	999	Statewide	61	Business and secretarial schools	49	611410	6.0	3.0
809	49	999	Statewide	62	HMO medical centers	49	621491	2.0	2.5
811	49	999	Statewide	62	Kidney dialysis centers	49	621492	27.5	12.4
836	49	999	Statewide	71	Amusement and theme parks	49	713110	10.75	4.4
842	49	999	Statewide	71	Historical sites	49	712120	7.0	2.6
848	49	999	Statewide	71	Other gambling industries	49	713290	3.0	1.8
853	49	999	Statewide	71	Racetracks	49	711212	5.0	2.0
