	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS2012_TTL	state	relevant_naics	estab_agg	estab_api
371	13	999	Statewide	33	Other nonferrous metal foundries (except die-casting)	13	331529	1.0	1.0
376	13	999	Statewide	33	Plumbing fixture fitting and trim manufacturing	13	332913	3.0	1.2
379	13	999	Statewide	33	Power-driven handtool manufacturing	13	333991	5.25	2.4
389	13	999	Statewide	33	Residential electric lighting fixture manufacturing	13	335121	3.0	1.25
390	13	999	Statewide	33	Rolled steel shape manufacturing	13	331221	2.0	1.0
391	13	999	Statewide	33	Rolling mill and other metalworking machinery manufacturing	13	333519	6.0	2.6
394	13	999	Statewide	33	Scale and balance manufacturing	13	333997	4.0	2.0
395	13	999	Statewide	33	Search, detection, navigation, guidance, aeronautical, and nautical system and instrument manufacturing	13	334511	10.5	4.4
399	13	999	Statewide	33	Semiconductor machinery manufacturing	13	333242	2.0	1.0
412	13	999	Statewide	33	Steel foundries (except investment)	13	331513	3.0	1.2
426	13	999	Statewide	33	Wood office furniture manufacturing	13	337211	14.5	7.0
567	13	999	Statewide	48	Air traffic control	13	488111	5.0	2.0
573	13	999	Statewide	48	Coastal and great lakes passenger transportation	13	483114	3.0	1.0
575	13	999	Statewide	48	Deep sea passenger transportation	13	483112	3.0	1.2
580	13	999	Statewide	48	Inland water freight transportation	13	483211	2.0	1.0
581	13	999	Statewide	48	Inland water passenger transportation	13	483212	3.0	1.5
588	13	999	Statewide	48	Nonscheduled chartered freight air transportation	13	481212	7.0	2.8
595	13	999	Statewide	48	Other urban transit systems	13	485119	5.0	2.6
597	13	999	Statewide	48	Pipeline transportation of crude oil	13	486110	5.0	3.0
627	13	999	Statewide	51	Greeting card publishers	13	511191	2.0	1.0
666	13	999	Statewide	52	International trade financing	13	522293	9.0	3.0
671	13	999	Statewide	52	Monetary authorities - central bank	13	521110	4.0	2.0
673	13	999	Statewide	52	Open-end investment funds	13	525910	5.25	2.2
675	13	999	Statewide	52	Other depository credit intermediation	13	522190	44.0	11.25
683	13	999	Statewide	52	Secondary market financing	13	522294	8.0	3.6
684	13	999	Statewide	52	Securities and commodity exchanges	13	523210	2.0	1.0
706	13	999	Statewide	53	Passenger car leasing	13	532112	15.75	6.4
799	13	999	Statewide	56	Solid waste combustors and incinerators	13	562213	5.0	1.6
837	13	999	Statewide	62	HMO medical centers	13	621491	55.5	31.8
867	13	999	Statewide	71	Casinos (except casino hotels)	13	713210	6.25	2.2
878	13	999	Statewide	71	Other performing arts companies	13	711190	11.0	4.0
889	13	999	Statewide	72	Casino hotels	13	721120	1.0	1.0
