	id	COUNTY	GEO_TTL	NAICS_Sector	NAICS_TTL	state	relevant_naics	estab_agg	estab_api
369	34	999	Statewide	33	Primary battery manufacturing	34	335912	3.0	1.4
374	34	999	Statewide	33	Railroad rolling stock manufacturing	34	336510	3.0	2.125
381	34	999	Statewide	33	Scale and balance manufacturing	34	333997	5.0	2.2222222222222223
383	34	999	Statewide	33	Secondary smelting and alloying of aluminum	34	331314	1.0	1.0
391	34	999	Statewide	33	Small arms ammunition manufacturing	34	332992	2.0	1.0
399	34	999	Statewide	33	Steel foundries (except investment)	34	331513	6.0	2.0
400	34	999	Statewide	33	Steel investment foundries	34	331512	7.5	3.7777777777777777
402	34	999	Statewide	33	Storage battery manufacturing	34	335911	2.0	1.0
408	34	999	Statewide	33	Travel trailer and camper manufacturing	34	336214	4.0	2.0
568	34	999	Statewide	48	Air traffic control	34	488111	3.0	1.2
569	34	999	Statewide	48	All other pipeline transportation	34	486990	1.0	1.0
576	34	999	Statewide	48	Commuter rail systems	34	485112	2.0	1.0
578	34	999	Statewide	48	Deep sea passenger transportation	34	483112	4.0	1.5
588	34	999	Statewide	48	Mixed mode transit systems	34	485111	3.0	3.0
600	34	999	Statewide	48	Pipeline transportation of crude oil	34	486110	4.0	1.6
630	34	999	Statewide	51	Greeting card publishers	34	511191	8.0	3.2222222222222223
677	34	999	Statewide	52	Monetary authorities - central bank	34	521110	3.0	1.8
681	34	999	Statewide	52	Other depository credit intermediation	34	522190	7.0	3.2
690	34	999	Statewide	52	Securities and commodity exchanges	34	523210	3.5	2.2222222222222223
881	34	999	Statewide	71	Casinos (except casino hotels)	34	713210	3.0	1.5
